period,shareName,shareCode,marketName,marketCode,assets,currentAssets,inventory,shortTermFinancialAssets,accountsReceivables,contractAssets,otherCurrentAssets,cashAndEquivalents,nonCurrentAssetsHeldForSaleOrDisposedAssets,nonCurrentAssets,tangibleAssets,intangibleAssets,InvestmentProperty,investments,longTermAccountsReceivables,deferredIncomeTaxAssets,otherNonCurrentAssets,liabilities,currentLiabilities,shorTermBonds,shorTermBorrowings,longTernCurrentLiabilities,currentFinancialLiabilities,accountsPayable,currentPortionOfProvision,currentDeferredIncomeTaxLiabilities,contractLiabilities,returnLiabilities,otherCurrentLiabilities,nonCurrentLiabilities,bonds,longTermBorrowings,nonCurrentFinancialLiabilities,longTermAccountsPayable,nonCurrentPortionOfProvision,deferredIncomeTaxLiabilities,otherNonCurrentLiabilities,interestBearingLiabilities,netDebt,capex,equity,controllingInterest,commonStock,hybridSecurities,capitalSurplus,capitalAdjustments,retainedEarnings
2017/12,DL,000210,화학,140,134024.5,67276.9,7180.7,5941.2,31671.6,,2676.7,19317.7,440.0,66747.6,20710.1,701.8,10377.3,24663.5,5577.2,4053.6,664.1,77081.5,49032.0,,1646.9,7932.6,127.8,32679.2,2265.0,1512.0,,,2868.5,28049.5,8393.2,13572.3,939.6,1196.3,1878.8,1628.5,198.0,31545.0,10892.7,2359.8,56943.1,50642.5,2185.0,,5392.0,,43986.7
2018/12,DL,000210,화학,140,128337.2,63666.5,9988.6,7424.4,14399.3,,2725.1,21345.0,268.9,64670.7,20701.6,517.1,11495.4,21575.8,5683.5,4352.6,344.7,67834.7,45300.4,,1868.6,6269.2,272.7,17753.7,3940.9,1269.7,,,462.6,22534.3,8117.6,10338.3,38.4,546.2,1897.9,1123.9,159.9,26593.8,1391.7,1485.4,60502.4,53900.3,2185.0,,5388.6,,47929.9
2019/12,DL,000210,화학,140,134452.2,67396.8,11200.9,2528.0,12530.9,,3648.3,25591.5,44.7,67055.4,20173.4,662.6,9696.3,24173.7,6032.9,5276.2,1040.3,67085.2,42714.4,,1514.7,4860.6,1344.5,18152.5,3405.5,1721.8,,,661.6,24370.8,8963.2,10527.4,725.6,310.6,1786.3,1464.9,121.7,27166.3,-900.5,1685.0,67367.1,59372.6,2185.0,,5384.3,,53299.4
2020/12,DL,000210,화학,140,139018.6,93278.2,1455.1,395.2,2466.7,,192.8,11347.8,77351.6,45740.4,14578.1,4774.4,10852.7,14854.5,108.9,226.0,345.8,106905.4,83676.6,,1531.3,1452.3,172.4,41130.9,137.6,357.9,,,283.9,23228.8,8433.2,12000.6,345.2,374.5,0.9,2011.7,19.9,23834.4,12074.7,4302.5,32113.2,25930.6,2185.0,,6039.4,-38322.1,57714.3
2021/12,DL,000210,화학,140,83229.6,25127.3,3297.2,743.9,3210.7,,142.6,17561.9,140.4,58102.3,15153.3,5722.9,11048.6,25644.1,190.3,57.2,285.9,37927.4,14609.3,,5358.6,3984.2,160.4,4131.4,35.4,285.5,,,642.7,23318.1,6091.5,13938.2,216.7,340.3,1.3,2679.3,34.4,29654.6,11353.9,1465.1,45302.2,39332.2,1387.1,,7762.9,-35911.2,65885.2
2022/12(E),DL,000210,화학,140,120602.5,49095.0,,,,,,,,,,,,,,,,71369.5,20605.5,,,,,,,,,,,50759.0,,,,,,,,,40216.0,27000.0,49233.0,42904.0,1388.5,,,,
2020/12,DL이앤씨,375500,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,DL이앤씨,375500,건설,42,87016.9,53543.5,9395.6,3305.8,8682.4,,1516.4,20447.6,264.4,33473.4,1320.5,393.1,3572.6,10654.6,11069.0,4999.2,1464.5,42045.4,31367.4,,1563.0,402.5,700.0,13455.0,3413.5,1602.0,,,387.4,10678.0,4466.5,3636.8,1033.5,138.7,1022.9,271.2,38.4,11585.6,-11108.8,143.2,44971.5,41679.4,1073.6,,36101.2,-32.1,5802.9
2022/12(E),DL이앤씨,375500,건설,42,91356.5,56358.4,,,,,,,,,,,,,,,,40807.6,29748.9,,,,,,,,,,,10842.1,,,,,,,,,-13762.6,497.5,50548.9,46772.0,1456.0,,,,
2016/12,DSR,155660,비철금속,53,1957.2,1220.8,453.5,269.5,404.8,,16.3,76.8,,736.4,595.1,,,126.6,4.0,,10.6,622.2,588.0,,309.1,25.0,,224.5,,22.1,,,7.3,34.2,,25.0,,0.2,,8.0,,359.1,12.8,64.0,1335.1,1320.4,80.0,,137.2,,1074.9
2017/12,DSR,155660,비철금속,53,2282.8,1179.7,520.5,79.6,421.7,,34.1,41.0,,1103.0,853.9,,,193.9,4.0,0.1,51.2,874.0,872.4,,508.0,25.0,1.3,306.0,,21.7,,,10.5,1.6,,,,0.2,,,,533.0,329.4,315.5,1408.8,1395.4,80.0,,137.2,,1175.2
2018/12,DSR,155660,비철금속,53,2250.3,1189.3,626.9,5.0,384.8,,25.8,20.5,,1061.0,869.3,,,135.4,4.0,3.8,48.5,775.6,728.3,,464.0,,,247.4,,8.0,,,,47.2,,42.4,0.2,,,,,506.4,354.6,112.1,1474.8,1460.2,80.0,,137.2,,1244.4
2019/12,DSR,155660,비철금속,53,2404.1,1237.0,593.8,33.3,415.1,,43.7,93.1,,1167.1,884.7,,,217.0,4.0,3.4,57.9,850.7,776.6,,517.4,,2.4,233.5,,10.4,,,,74.1,,56.0,3.6,0.2,2.6,,,579.4,432.2,84.9,1553.4,1538.1,80.0,,137.2,,1318.9
2020/12,DSR,155660,비철금속,53,2529.4,1348.3,585.2,13.7,406.7,,99.6,92.3,,1181.1,876.3,,,239.0,4.0,6.3,55.5,899.8,813.9,,527.6,,5.0,250.7,,16.9,,,,86.0,,68.7,2.3,0.2,2.5,,,603.7,363.9,88.4,1629.5,1613.8,80.0,,137.2,,1398.5
2021/12,DSR,155660,비철금속,53,3026.0,1857.4,879.1,23.6,505.5,,122.8,158.6,,1168.6,944.4,,,158.5,4.0,5.0,56.7,1245.8,1156.0,,693.6,,2.4,391.7,,20.2,,,,89.8,,75.9,2.6,0.2,2.8,,,774.5,436.3,82.1,1780.2,1758.6,80.0,,137.2,,1513.4
2022/12(E),DSR,155660,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,DSR제강,069730,철강,62,1902.1,805.0,297.2,40.5,432.9,,0.9,33.6,,1097.1,642.0,,,450.5,4.6,,,637.8,566.4,,313.3,25.0,3.1,202.2,,9.9,,,11.0,71.3,,25.0,,,,46.1,,363.3,291.9,27.0,1264.3,1264.3,72.0,,30.8,,1147.3
2017/12,DSR제강,069730,철강,62,1960.9,848.5,296.4,67.6,459.0,,1.6,20.8,,1112.4,619.5,,,489.3,3.6,,,660.3,612.3,,390.0,25.0,1.7,167.6,,,,,28.1,48.0,,,,,,48.0,,415.0,356.4,65.5,1300.6,1300.6,72.0,,30.8,,1191.5
2018/12,DSR제강,069730,철강,62,2054.3,898.6,337.7,44.6,472.0,,2.4,37.9,,1155.7,585.4,,,566.6,3.7,,,692.9,628.9,,405.9,2.5,1.1,203.7,,11.4,,,2.8,64.0,,17.5,,,,46.5,,425.9,340.0,57.7,1361.4,1361.4,72.0,,30.8,,1253.8
2019/12,DSR제강,069730,철강,62,2016.3,844.6,358.9,1.1,433.4,,1.4,45.5,,1171.8,564.4,,,603.6,3.9,,,597.7,528.6,,294.9,25.0,0.8,196.7,,4.2,,,5.5,69.1,,18.8,,,,45.3,,339.1,288.9,66.1,1418.6,1418.6,72.0,,30.8,,1310.3
2020/12,DSR제강,069730,철강,62,2062.5,866.3,332.9,51.3,420.7,,1.4,33.2,,1196.2,529.1,,,663.4,3.7,,,600.0,546.6,,312.3,18.8,5.4,200.3,,1.1,,,7.2,53.4,,,2.8,,,46.0,,335.9,227.8,20.3,1462.6,1462.6,72.0,,30.8,,1356.3
2021/12,DSR제강,069730,철강,62,2417.1,1225.4,508.1,37.2,542.7,,2.5,125.2,,1191.7,506.0,,,681.9,3.8,,,878.8,825.2,,548.9,,2.4,242.8,,5.9,,,22.8,53.6,,,0.8,,,51.8,,551.7,380.1,30.7,1538.3,1538.3,72.0,,30.8,,1423.6
2022/12(E),DSR제강,069730,철강,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05,ESR켄달스퀘어리츠,365550,부동산,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/05,ESR켄달스퀘어리츠,365550,부동산,229,43.7,43.7,,,,,0.1,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.5,,43.7,43.7,9.0,,35.9,,-1.3
2020/11,ESR켄달스퀘어리츠,365550,부동산,229,3582.8,3582.8,,,,,,3582.8,,,,,,,,,,1190.4,1190.4,1186.6,,,,3.8,,,,,,,,,,,,,,1186.6,-2396.2,,2392.5,2392.5,482.0,,1925.4,,-14.9
2021/05,ESR켄달스퀘어리츠,365550,부동산,229,11876.2,326.7,,,52.0,,5.7,268.9,,11549.5,,,9757.4,1785.8,6.3,,,4769.4,107.5,,,,,74.5,,,,,33.0,4661.9,,4465.7,,196.2,,,,4465.7,4196.8,,7106.8,7106.8,1432.6,,5418.5,,255.7
2021/11,ESR켄달스퀘어리츠,365550,부동산,229,14431.5,318.4,,,19.6,,54.3,235.2,,14113.0,,,11994.3,2099.7,19.0,,,7387.9,426.4,,281.4,,,132.7,,,,,12.3,6961.5,,6681.4,,250.1,,,30.0,6962.9,6727.7,,7043.6,7008.6,1432.6,,5411.0,,164.9
2022/05(E),ESR켄달스퀘어리츠,365550,부동산,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,F&F,383220,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12,F&F,383220,"섬유,의류,신발,호화품",134,11464.9,5840.1,2423.0,70.3,1184.0,,57.6,145.7,1955.4,5624.8,715.1,169.8,,3756.4,140.4,261.1,582.0,5990.7,5636.6,,2106.4,,307.2,1877.6,0.5,785.9,,,547.6,354.1,,,295.9,46.2,4.4,,,2709.5,2497.6,119.6,5474.2,5474.2,38.3,,3138.6,-36.4,2321.8
2022/12(E),F&F,383220,"섬유,의류,신발,호화품",134,14359.3,8755.3,,,,,,,,,,,,,,,,5514.7,4920.6,,,,,,,,,,,594.1,,,,,,,,,-113.1,96.0,8603.0,8552.9,39.2,,,,
2016/12,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,3055.8,1630.7,904.8,,621.1,,4.9,99.8,,1425.1,772.7,10.0,401.4,7.5,42.2,181.5,9.7,788.7,648.9,,,,,517.0,,106.3,,,25.5,139.8,,,,130.9,,,0.1,,-99.8,41.7,2267.1,2267.1,77.0,,26.3,,2163.7
2017/12,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,4000.9,2546.5,1043.3,208.0,956.7,,15.7,322.8,,1454.5,822.1,33.4,379.8,1.0,55.8,147.8,14.7,1041.4,1039.3,,,,,803.3,3.8,197.8,,,34.5,2.1,,,,,,,,,-530.8,108.1,2959.6,2959.6,77.0,,26.3,,2857.9
2018/12,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,4958.3,2911.3,1590.6,216.0,904.9,,25.1,173.0,,2047.0,1401.2,111.2,115.7,252.1,111.2,33.2,22.4,1010.4,997.6,,,,,799.4,4.4,148.5,,,45.4,12.8,,,,,,,0.4,,-389.0,477.5,3947.9,3941.3,77.0,,26.3,,3839.1
2019/12,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,6844.4,4000.5,1759.4,630.8,901.5,,49.2,449.0,56.9,2843.9,1605.6,114.7,60.6,448.7,112.8,84.3,417.1,2007.1,1613.6,,,,188.1,1008.8,,357.3,,,52.4,393.4,,103.8,238.1,18.0,7.9,,0.8,530.0,-698.7,322.1,4837.3,4830.3,77.0,,26.3,-68.7,4796.2
2020/12,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,8178.3,5222.0,1575.3,119.3,989.4,,32.9,753.6,,2956.3,1659.0,256.6,59.4,450.2,87.0,113.9,330.1,2661.1,2428.2,,539.0,107.1,191.8,1118.9,,281.4,,,176.1,232.8,,,174.8,36.3,12.8,,,1008.2,-1603.8,199.0,5517.2,5513.3,77.0,,26.3,-85.9,5500.9
2021/12,F&F홀딩스,007700,"섬유,의류,신발,호화품",134,29123.0,6831.7,2437.5,180.2,1202.6,,62.9,710.9,1955.4,22291.4,1700.6,15019.6,52.0,4860.7,110.1,256.4,292.0,5979.7,5736.0,,2106.4,107.4,183.9,1889.3,0.5,880.2,,,554.6,243.7,,,131.2,55.5,4.8,39.3,,2524.8,1464.8,109.8,23143.4,19337.7,195.6,,15549.4,-21037.7,24625.1
2022/12(E),F&F홀딩스,007700,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,GS건설,006360,건설,42,133765.9,97365.1,8252.5,5590.8,47909.1,,11857.6,23563.3,,36400.8,9780.7,1936.5,4982.1,9582.3,4104.1,6015.1,,100234.2,72249.8,,10271.1,6705.6,1259.4,42495.9,,77.1,,,11440.8,27984.4,5340.0,12018.1,837.4,3797.8,4643.0,505.2,,34334.8,10771.5,791.1,33531.6,32787.9,3550.0,561.4,6108.6,-1433.5,25042.0
2017/12,GS건설,006360,건설,42,136966.1,95823.4,10907.0,3701.5,46890.7,,9750.1,24423.0,,41142.7,8975.2,2094.8,8798.9,9917.2,4657.6,6699.1,,104569.0,85812.5,1583.8,16843.1,11305.3,879.4,46765.0,,722.0,,,7714.0,18756.5,2651.3,6679.1,849.9,2778.4,4410.2,275.4,558.0,39062.5,14639.5,207.8,32397.2,31673.1,3583.8,561.4,6271.6,-1433.5,23343.5
2018/12,GS건설,006360,건설,42,120332.8,78281.7,10341.9,1998.3,41513.1,,5916.5,15926.2,,42051.1,8410.5,2156.6,9158.3,9771.4,4670.3,7883.9,,84085.9,63597.3,885.5,5938.6,3619.5,738.0,43672.1,1184.7,1815.0,,,5743.9,20488.6,998.1,9588.4,885.3,2449.1,5339.2,58.6,442.1,21030.2,2689.5,137.0,36246.9,35485.1,3971.8,270.2,8117.7,-1040.6,24870.7
2019/12,GS건설,006360,건설,42,131712.1,73288.6,8751.1,3976.2,22945.0,,8432.5,17929.6,,58423.5,11760.3,4899.9,9182.7,15643.6,3278.0,8468.5,5190.4,90281.8,58008.9,,4508.9,4105.5,1302.9,22324.5,1357.1,1338.4,,,1304.1,32272.9,6575.5,11877.5,6245.4,2646.6,2858.6,1303.4,267.8,32992.1,12895.6,1428.2,41430.3,39746.8,4004.9,270.2,8022.9,-364.4,28273.6
2020/12,GS건설,006360,건설,42,137706.8,72519.1,14300.6,3751.3,18398.0,,4419.5,21189.2,,65187.7,14267.7,7443.0,10218.7,17215.9,1129.9,9624.1,5288.3,94585.6,57288.6,,3917.0,6022.4,1630.1,21776.3,1957.1,1970.0,,,2197.2,37297.0,7854.1,14594.6,5419.7,3946.6,3537.3,1558.3,208.8,38073.3,14907.7,1276.5,43121.2,41412.2,4035.4,,8156.8,-367.2,30761.1
2021/12,GS건설,006360,건설,42,151837.3,81951.1,14771.0,4687.3,21264.5,,4181.8,27183.9,,69886.1,15433.8,6803.9,10969.4,18892.1,3309.5,9491.8,4985.6,103110.0,67693.3,,2693.1,7011.0,1069.4,27341.5,1794.8,1306.2,,,518.0,35416.8,6725.3,17221.1,5099.4,814.4,3752.6,1367.8,343.6,38825.4,8737.4,1349.2,48727.2,46253.2,4279.1,,9512.6,-368.0,34057.1
2022/12(E),GS건설,006360,건설,42,156785.9,85943.7,,,,,,,,,,,,,,,,103133.6,67615.9,,,,,,,,,,,35519.1,,,,,,,,,4776.0,1244.2,53652.3,51047.3,4249.4,,,,
2016/12,GS,078930,석유와가스,217,203411.7,24728.5,3353.7,3526.1,11660.3,,913.4,5038.0,216.4,178683.2,78655.2,18900.6,10256.5,59991.5,7394.5,773.5,2711.5,114209.0,37709.3,,5471.3,14163.7,162.2,14886.4,45.1,1430.7,,,1475.0,76499.7,40608.9,24990.2,138.9,2583.5,1264.1,4709.7,1900.2,85234.1,76989.5,9230.9,89202.7,69642.2,4735.0,,12697.3,-31070.5,83481.0
2017/12,GS,078930,석유와가스,217,220036.9,28749.1,5328.9,2716.9,12406.3,,1039.6,7231.5,20.0,191287.8,84013.6,17875.9,10884.5,66930.1,8731.7,501.6,2350.6,123410.7,44506.7,,11126.0,12505.5,93.2,18191.9,168.6,1086.6,,,1334.9,78904.0,45058.2,21979.8,71.0,3167.1,1106.0,5445.7,1972.4,90669.5,81145.5,11180.0,96626.2,77302.0,4735.0,,11875.4,-29425.5,91856.2
2018/12,GS,078930,석유와가스,217,226309.8,32851.3,5029.1,4191.9,11620.1,,1290.4,6535.7,191.0,193458.4,85345.1,16759.4,11024.4,68868.3,9038.2,423.0,2000.1,121059.9,45687.8,,12255.4,14436.1,226.4,15741.3,214.1,1327.1,,,1487.4,75372.2,39269.7,24148.8,124.1,2907.8,1363.1,5902.2,1492.1,90110.0,76043.5,7313.1,105249.9,84904.3,4735.0,,11875.3,-29426.2,99059.4
2019/12,GS,078930,석유와가스,217,247340.9,31174.7,4619.9,2224.3,10949.9,,2009.9,7366.7,,216166.2,84683.1,15528.7,13252.2,71458.6,8916.6,556.8,21770.2,137182.8,47896.5,,9004.9,16751.5,4605.3,14643.9,132.2,1454.4,,,1304.2,89286.4,35876.9,22857.3,17776.3,3103.9,1668.7,6470.1,1350.4,106009.5,94146.8,7356.6,110158.0,88884.8,4735.0,,11894.9,-29746.3,102829.5
2020/12,GS,078930,석유와가스,217,244768.4,34368.4,3770.8,5459.5,9755.8,,1333.0,7428.1,109.2,210400.1,84394.6,11980.5,12755.6,70499.7,8548.4,650.1,21571.3,137203.0,39977.6,,5637.5,13571.6,4458.7,13573.0,527.9,688.4,,,1520.6,97225.3,46691.5,19672.2,17435.0,3277.8,1500.2,7204.4,1307.5,106778.9,88656.6,5984.9,107565.5,83537.5,4735.0,,11806.6,-29779.9,98348.4
2021/12,GS,078930,석유와가스,217,311912.9,53888.5,6290.2,5691.3,18089.1,23.8,2174.8,12049.6,1445.4,258024.3,112284.7,19030.2,14717.9,82314.1,8527.5,830.8,20295.4,169883.4,55017.8,,7250.4,16948.7,4604.9,19170.6,1132.4,2437.3,,,2641.5,114865.6,53511.9,24852.7,18474.3,2381.2,1330.7,11375.8,3159.6,123753.1,99608.6,7684.2,142029.4,102885.6,4735.0,,16931.8,-29836.8,111313.0
2022/12(E),GS,078930,석유와가스,217,341188.0,72678.0,,,,,,,,,,,,,,,,172032.0,56380.0,,,,,,,,,,,115654.0,,,,,,,,,80506.7,6740.0,169156.0,118950.0,4740.0,,,,
2016/12,HDC,012630,건설,42,57845.8,36452.1,7679.7,1879.2,10868.4,,4502.6,11522.2,,21393.6,8510.4,158.7,2507.0,5552.0,3730.5,897.5,37.6,30296.8,22639.6,,5448.6,3255.3,182.1,7490.7,51.6,914.3,,,5297.0,7657.1,2640.0,643.4,,1584.2,2119.8,141.0,348.7,11987.3,-1408.2,498.4,27549.0,26219.6,3769.2,,1788.5,-1416.4,21855.6
2017/12,HDC,012630,건설,42,65394.5,41861.6,5742.7,2054.4,15620.6,,5656.8,12787.1,,23532.9,10352.0,160.6,2579.1,5295.3,3912.5,1173.9,59.5,35769.7,24147.9,,4330.2,1607.1,179.4,8695.1,57.7,1637.9,,,7640.6,11621.8,3537.9,3693.5,6.2,1427.0,2313.0,152.9,332.0,13168.7,-1657.6,2111.9,29624.8,28033.9,3769.2,,1788.5,-3070.4,25244.4
2018/12,HDC,012630,건설,42,34097.4,9602.8,2681.1,621.4,3278.8,,260.9,2760.6,,24494.7,6886.3,273.7,3315.8,13664.8,120.5,64.0,169.5,13036.5,6881.9,,2656.2,728.0,7.6,2872.3,96.1,123.5,,,398.2,6154.7,,4265.2,4.9,1203.0,11.6,349.1,272.9,7649.3,4687.6,963.9,21060.9,19143.6,2987.1,,6371.8,-21663.4,31457.6
2019/12,HDC,012630,건설,42,42089.5,10724.0,2380.8,3271.7,3182.4,,486.4,1394.6,,31365.5,7813.9,254.3,4381.4,14730.8,218.4,262.9,3703.7,18577.4,9343.6,,3701.6,997.9,11.7,3265.7,111.6,471.7,,,783.4,9233.8,,4136.9,3440.0,1123.8,11.7,199.2,235.0,12271.2,7640.3,1668.0,23512.1,21512.1,2987.1,,6371.8,-21696.1,33920.8
2020/12,HDC,012630,건설,42,96171.4,58301.9,9340.4,15452.8,16379.6,,8965.3,8127.7,,37869.5,14196.9,1192.0,4335.8,7488.8,4556.6,2188.0,3911.4,52719.0,33283.8,,10790.7,5235.2,304.1,6713.7,2059.0,1168.0,,,7013.1,19435.1,5879.9,5545.5,3373.5,1468.3,1086.1,1688.6,206.1,30758.4,7189.6,659.2,43452.5,22390.6,2987.1,,6445.1,-21608.7,34851.5
2021/12,HDC,012630,건설,42,106514.9,64517.5,14710.9,15770.7,19512.6,,7734.7,6687.7,,41997.4,15419.2,706.1,8441.3,5622.1,5455.4,2374.2,3979.2,58466.8,39204.4,,11763.2,6296.5,203.8,9212.0,2181.3,1215.8,,,8331.8,19262.4,6181.1,2909.4,3413.7,1625.1,2018.0,1698.0,1344.9,30548.1,8158.6,3229.7,48048.1,23876.3,2987.1,,6445.1,-21372.0,35704.3
2022/12(E),HDC,012630,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/12,HDC현대산업개발,294870,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/12,HDC현대산업개발,294870,건설,42,48633.6,38395.2,7751.6,6793.4,10308.4,,4556.9,8947.6,,10238.3,3961.2,61.2,1.5,1207.4,3286.3,1720.4,0.2,30189.9,24448.2,,2072.9,1652.0,87.3,18455.1,1171.0,621.1,,,388.2,5741.7,3190.1,348.8,,111.3,1967.3,,,7263.8,-8511.9,58.5,18443.6,18443.6,2196.9,,13961.5,-7.2,2292.7
2019/12,HDC현대산업개발,294870,건설,42,44095.5,32353.3,5022.0,6533.1,11574.1,,5515.1,3610.6,,11742.2,3883.7,79.8,17.8,1523.2,2347.7,1587.6,2302.4,21778.2,17265.0,,2316.9,1703.0,229.5,10900.7,785.6,921.1,,,408.1,4513.2,1795.1,48.1,197.5,115.6,2232.9,5.0,,6191.3,-4050.8,49.8,22317.3,22317.3,2196.9,,13961.5,-7.2,6181.3
2020/12,HDC현대산업개발,294870,건설,42,61161.0,47605.5,4510.0,18541.1,10237.7,,8714.5,5266.2,,13555.5,3623.7,117.8,30.5,6781.5,881.5,1746.3,374.2,33730.6,24740.4,,8322.9,1963.5,330.7,10874.3,1931.9,1007.5,,,309.6,8990.2,5879.9,1387.2,217.4,276.3,1074.6,5.0,2.0,17949.4,-2270.3,46.0,27430.3,27430.3,3295.4,,16047.3,-7.2,8112.3
2021/12,HDC현대산업개발,294870,건설,42,65663.8,49558.3,8482.3,18719.7,11116.4,,7619.1,3508.1,,16105.5,3530.4,109.3,2756.0,6186.1,1059.2,2057.0,407.5,36811.0,28469.7,,8774.9,2904.2,379.4,12417.7,2651.1,993.3,,,349.1,8341.3,4885.4,1044.6,216.4,133.2,1980.0,5.0,19.9,18020.7,-322.3,171.3,28852.8,28774.4,3295.4,,16047.3,-88.2,9540.7
2022/12(E),HDC현대산업개발,294870,건설,42,62550.0,48280.0,,,,,,,,,,,,,,,,32120.0,24350.0,,,,,,,,,,,7770.0,,,,,,,,,,0.0,30430.0,30340.0,3300.0,,,,
2016/12,IHQ,003560,방송과엔터테인먼트,204,2566.3,950.6,1.0,234.9,280.2,,62.1,362.3,10.0,1615.7,29.3,1132.7,33.0,334.5,,42.3,43.9,350.8,307.1,19.9,20.0,,,172.0,,20.3,,,74.9,43.6,,,,5.7,3.4,,,39.9,-446.9,7.0,2215.6,2200.3,717.8,,876.1,-47.2,647.8
2017/12,IHQ,003560,방송과엔터테인먼트,204,2550.8,1026.2,4.3,280.1,232.1,,28.7,480.9,,1524.6,42.6,1104.0,33.0,272.5,,42.2,30.3,273.6,235.4,,,20.0,,157.8,,11.2,,,46.5,38.1,,,5.7,,3.4,,,20.0,-726.0,27.7,2277.2,2261.3,725.8,,898.8,-41.8,672.7
2018/12,IHQ,003560,방송과엔터테인먼트,204,2312.7,784.3,4.0,283.1,256.4,,25.7,165.8,,1528.5,41.9,970.4,33.0,330.9,,60.7,91.4,266.9,224.0,,,,64.4,73.3,,41.9,,,44.5,42.9,,,6.7,,3.6,,,,-355.1,11.2,2045.8,2027.8,731.2,,913.3,-41.8,418.8
2019/12,IHQ,003560,방송과엔터테인먼트,204,1658.1,959.7,3.5,79.1,218.8,,27.2,377.7,253.4,698.4,107.3,397.7,33.0,82.6,,54.4,23.3,289.6,190.4,,,,97.1,41.3,,4.6,,,47.4,99.2,,,65.2,,3.9,,,81.5,-336.3,2.0,1368.5,1364.0,731.2,,913.3,-41.8,-244.7
2020/12,IHQ,003560,방송과엔터테인먼트,204,1463.2,957.4,0.6,40.0,164.1,,20.9,220.9,,505.8,68.0,172.0,,207.8,,33.8,24.2,276.6,166.7,,,,21.4,21.5,28.2,9.3,,,47.8,109.8,,,34.2,,34.4,,2.0,99.9,-671.8,1.0,1186.6,1182.2,731.2,,913.3,-41.8,-426.0
2021/12,IHQ,003560,방송과엔터테인먼트,204,2385.7,1201.1,3.1,,113.6,,56.8,99.0,752.1,1184.6,239.0,126.3,38.9,705.0,,,75.4,1203.9,1184.6,943.7,4.3,,7.0,27.3,30.9,2.8,,,93.9,19.3,,,5.4,,,0.3,1.1,1047.6,772.2,220.3,1181.8,1149.1,731.2,,972.5,-50.8,-521.6
2022/12(E),IHQ,003560,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,JB금융지주,175330,은행,20,,,,,,,,,,,3682.7,1050.0,1035.7,,,323.6,,,,,,,,,,426.0,,,,,,,,,,383.9,,,,,,22792.2,,,,,
2017/12,JB금융지주,175330,은행,20,,,,,,,,,,,3676.9,1303.7,962.3,,,347.5,,,,,,,,,,510.7,,,,,,,,,,382.9,,,,,,24294.7,,,,,
2018/12,JB금융지주,175330,은행,20,,,,,,,,,,,3770.5,1137.1,373.1,,,320.1,,,,,,,,,,421.3,,,,,,,,,,185.5,,,,,,31316.9,,,,,
2019/12,JB금융지주,175330,은행,20,,,,,,,,,,,4048.0,973.5,395.1,,,70.0,,,,,,,,,,678.9,,,,,,,,,,,,,,,,34698.8,,,,,
2020/12,JB금융지주,175330,은행,20,,,,,,,,,,,4119.8,866.1,370.9,,,576.9,,,,,,,,,,758.2,,,,,,,,,,,,,,,,37563.2,,,,,
2021/12,JB금융지주,175330,은행,20,,,,,,,,,,,4278.4,823.8,375.6,,,667.3,,,,,,,,,,1160.8,,,,,,,,,,,,,,,,41574.2,,,,,
2022/12(E),JB금융지주,175330,은행,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45260.0,,,,,
2016/12,JW생명과학,234080,제약,35,1922.4,472.5,138.3,,329.8,,0.6,3.8,,1449.9,1367.9,43.1,28.5,8.9,,0.3,1.1,1019.4,811.4,,547.0,,,235.6,,28.8,,,,208.0,,140.4,,0.4,,46.7,,687.4,683.5,133.6,903.0,903.0,395.9,,283.4,,223.8
2017/12,JW생명과학,234080,제약,35,1985.3,549.6,121.5,,422.6,,2.5,3.0,,1435.7,1352.4,42.9,28.3,11.0,,,1.1,964.3,742.5,,399.5,50.0,,265.6,,27.5,,,,221.8,,154.3,,0.3,,47.5,,603.8,600.8,87.7,1021.0,1021.0,395.9,,283.4,,341.8
