period,shareName,shareCode,marketName,marketCode,operatingCashFlow,depreciation,amortization,investingCashFlow,investingCashFlowIn,investingCashFlowOut,financingCashFlow,financingCashFlowIn,financingCashFlowOut,decreaseInTangibleAssets,decreaseInOtherTangibleAssets,decreaseInIntangibleAssets,increaseInInvestmentRealEstate,increaseInTangibleAssets,increaseInRealEstate,increaseInOtherTangibleAssets,increaseInIntangibleAssets,increaseInShortTermBorrowings,increaseInDebt,increaseInLongTermBorrowings,decreaseInShortTermBorrowings,decreaseInDebt,decreaseInLongTermBorrowings,acquisitionOfTreasuryStock,beginningOfTermCashAndCashEquivalents,endOfTermCashAndCashEquivalents
2016/12,웰크론한텍,076080,건설,42,-149.1,7.5,3.6,27.3,251.2,223.9,-2.3,100.3,102.7,,,,,,,,,,,,,,,,,
2017/12,웰크론한텍,076080,건설,42,39.7,6.5,2.9,-99.5,189.1,289.3,80.3,186.2,105.6,3.0,3.0,,,17.8,,17.8,2.9,52.0,89.1,0.2,67.0,,18.6,,322.4,335.8
2018/12,웰크론한텍,076080,건설,42,-193.3,6.8,2.9,-147.1,153.0,302.1,280.6,466.8,208.6,,,,,42.8,,42.8,0.8,226.5,179.0,,124.5,,,,335.8,275.0
2019/12,웰크론한텍,076080,건설,42,263.4,16.6,1.6,-22.7,260.8,291.3,-96.5,98.5,203.5,50.0,50.0,1.6,,59.6,,59.6,2.7,40.0,,33.2,50.0,116.3,,,275.0,232.7
2020/12,웰크론한텍,076080,건설,42,160.0,11.1,1.4,-128.6,163.7,295.1,-54.5,97.0,157.2,,,2.0,,,,,1.6,97.0,,,140.0,3.5,,8.6,232.7,209.0
2021/12,웰크론한텍,076080,건설,42,-226.3,14.5,1.4,-0.4,731.0,732.9,135.5,151.0,18.3,,,,,0.5,,0.5,8.0,30.0,121.0,,10.0,,,,209.0,119.1
2022/12(E),웰크론한텍,076080,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,웹스,196700,화학,140,36.1,26.5,2.8,-76.3,28.9,105.2,10.8,36.1,25.3,,,,,,,,,,,,,,,,,
2017/12,웹스,196700,화학,140,-6.2,29.7,2.8,-29.9,10.2,40.1,29.4,42.2,12.8,0.1,0.1,,0.1,30.1,,30.1,0.2,26.1,,16.1,8.4,,0.8,,122.9,113.0
2018/12,웹스,196700,화학,140,3.1,28.5,2.9,-11.5,23.8,35.3,5.9,91.7,85.9,0.2,0.2,,,27.4,,27.4,,81.5,,10.3,78.2,,3.3,,113.0,111.6
2019/12,웹스,196700,화학,140,16.5,31.1,2.9,-19.2,1.8,21.0,17.7,150.8,133.1,,,,,15.3,,15.3,0.1,150.8,,,113.1,,3.5,,111.6,127.5
2020/12,웹스,196700,화학,140,13.1,30.4,2.9,-34.6,10.5,45.1,5.7,101.7,96.0,2.9,2.9,,,12.0,,12.0,,101.7,,,89.1,,3.6,,127.5,106.4
2021/12,웹스,196700,화학,140,5.6,28.9,2.0,-8.9,59.4,68.4,-2.4,102.1,104.5,,,,,10.7,,10.7,,97.1,,,100.0,,3.5,,106.4,111.8
2022/12(E),웹스,196700,화학,140,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,웹젠,069080,게임엔터테인먼트,235,475.8,34.9,51.8,-406.9,1680.3,2087.2,-53.6,,53.6,,,,,,,,,,,,,,,,,
2017/12,웹젠,069080,게임엔터테인먼트,235,377.0,37.4,51.3,-133.8,2612.4,2746.1,0.4,1.0,0.6,0.6,0.6,,,89.0,,89.0,33.6,1.0,,,0.4,,,,283.3,523.7
2018/12,웹젠,069080,게임엔터테인먼트,235,821.7,45.5,25.9,-648.9,3018.0,3666.9,-47.7,2.9,50.6,0.1,0.1,,,28.1,,28.1,4.1,2.0,,,0.2,,1.0,49.4,523.7,649.2
2019/12,웹젠,069080,게임엔터테인먼트,235,195.7,55.9,20.4,-289.6,3112.2,3401.8,-72.3,1.2,73.5,,,1.0,,26.2,,26.2,22.0,,,,59.0,,,,649.2,484.0
2020/12,웹젠,069080,게임엔터테인먼트,235,1354.3,51.0,3.7,-859.7,2386.4,3246.2,-85.0,1.4,86.4,0.5,0.5,,,11.4,,11.4,23.6,,,,,,,73.0,484.0,875.4
2021/12,웹젠,069080,게임엔터테인먼트,235,881.5,43.9,2.6,-820.9,3610.2,4431.1,-209.9,,209.9,1.1,1.1,,,28.5,,28.5,0.5,,,,,,,195.3,875.4,728.6
2022/12(E),웹젠,069080,게임엔터테인먼트,235,849.0,,,246.0,,,-38.5,,,,,,,,,,,,,,,,,,,
2016/12,웹케시,053580,소프트웨어,33,52.9,5.4,3.3,15.8,71.4,55.6,8.5,29.6,21.1,,,,,,,,,,,,,,,,,
2017/12,웹케시,053580,소프트웨어,33,49.1,4.5,3.3,8.5,45.6,37.1,-77.8,55.9,133.7,,,2.7,,3.6,,3.6,15.2,52.0,,,17.0,,8.0,3.9,115.2,95.0
2018/12,웹케시,053580,소프트웨어,33,76.1,5.6,4.2,-35.9,122.0,157.9,-36.2,35.0,64.0,,,3.0,,20.5,,20.5,16.0,22.0,,,62.0,,,,95.0,99.0
2019/12,웹케시,053580,소프트웨어,33,71.4,14.4,7.0,-177.6,79.3,256.9,179.0,252.2,64.7,0.2,0.2,5.5,30.5,18.2,,18.2,70.6,,,,15.0,,,29.8,99.0,171.8
2020/12,웹케시,053580,소프트웨어,33,337.3,17.9,12.7,-119.4,68.9,188.4,-52.2,,38.9,,,5.6,,7.8,,7.8,11.9,,,,,,,29.4,171.8,337.5
2021/12,웹케시,053580,소프트웨어,33,241.1,22.4,12.9,-512.1,463.7,975.8,93.3,149.0,39.3,3.7,3.7,,139.5,35.7,,35.7,14.6,,,,,,,27.9,337.5,159.8
2022/12(E),웹케시,053580,소프트웨어,33,66.0,,,-108.0,,,-13.0,,,,,,,,,,,,,,,,,,,
2016/12,위니아딤채,071460,가정용기기와용품,214,-234.7,147.9,10.2,-379.8,272.4,652.2,640.2,4722.5,4082.3,,,,,,,,,,,,,,,,,
2017/12,위니아,071460,가정용기기와용품,214,226.7,157.9,11.4,-580.9,158.1,738.9,358.0,4691.2,4333.3,0.4,0.4,,,523.8,,523.8,13.3,4264.8,106.4,320.0,4186.7,,,20.3,63.5,66.7
2018/12,위니아,071460,가정용기기와용품,214,60.8,161.9,9.5,-213.3,348.0,561.3,198.9,3927.4,3710.7,5.8,5.8,0.2,,213.4,,213.4,8.9,3372.4,370.0,180.0,3318.4,270.0,,,66.7,110.1
2019/12,위니아,071460,가정용기기와용품,214,396.6,243.2,7.8,-191.1,610.6,801.6,-161.2,595.0,756.2,33.9,33.9,1.0,,289.3,,289.3,3.4,352.9,100.0,141.4,394.7,50.0,100.2,,110.1,154.1
2020/12,위니아,071460,가정용기기와용품,214,671.8,236.4,13.9,-157.8,625.0,782.8,-100.0,1299.4,1399.4,5.3,5.3,1.6,,298.1,,298.1,12.9,858.4,441.0,,908.7,200.0,8.0,,154.1,565.1
2021/12,위니아,071460,가정용기기와용품,214,-432.6,267.6,16.5,-643.0,963.6,1606.7,916.7,2336.7,1420.0,4.8,4.8,,,261.4,,261.4,15.2,1152.5,373.3,811.0,544.8,300.0,11.0,,565.1,408.2
2022/12(E),위니아,071460,가정용기기와용품,214,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,위닉스,044340,가정용기기와용품,214,259.9,86.2,0.1,-47.2,44.9,92.1,-265.1,605.5,870.6,,,,,,,,,,,,,,,,,
2017/12,위닉스,044340,가정용기기와용품,214,278.2,79.9,0.1,-165.9,49.7,215.5,-139.1,687.6,819.1,5.2,5.2,,,109.8,,109.8,,,,173.9,,138.8,104.8,29.7,113.9,81.8
2018/12,위닉스,044340,가정용기기와용품,214,342.7,82.3,0.6,-100.9,15.4,116.3,-164.1,288.5,389.9,7.8,7.8,,,104.0,,104.0,0.8,288.5,,,350.3,,,39.6,81.8,160.1
2019/12,위닉스,044340,가정용기기와용품,214,334.2,64.9,2.1,-204.5,29.1,233.6,138.4,574.6,370.9,6.1,6.1,,,221.1,,221.1,9.2,530.1,,33.3,355.7,,,,160.1,441.6
2020/12,위닉스,044340,가정용기기와용품,214,346.6,76.8,9.4,-713.7,170.0,883.8,107.8,765.1,575.6,40.4,40.4,19.6,,523.9,,523.9,9.4,343.3,402.3,19.4,488.5,,,45.2,441.6,182.3
2021/12,위닉스,044340,가정용기기와용품,214,-88.0,95.8,7.1,-143.2,613.0,756.3,375.7,1024.7,568.8,15.9,15.9,,,361.1,,361.1,9.7,879.8,,144.9,408.5,,8.3,73.4,182.3,339.8
2022/12(E),위닉스,044340,가정용기기와용품,214,,,,,,,,,,,,,,,,,,,,,,,,,,
2017/06,위더스제약,330350,제약,35,87.0,6.5,0.1,-11.2,93.6,104.9,-83.9,124.0,187.9,,,,,,,,,,,,,,,,,
2018/06,위더스제약,330350,제약,35,66.5,5.9,0.1,-34.4,134.5,168.9,-12.8,193.7,206.5,,,,,15.9,,15.9,8.0,174.7,,19.0,161.8,,2.7,,47.3,66.5
2019/06,위더스제약,330350,제약,35,67.7,10.2,0.1,-60.7,316.7,377.4,-17.8,155.6,173.4,,,,,19.6,,19.6,,155.6,,,173.2,,,,66.5,55.8
2020/06,위더스제약,330350,제약,35,79.3,14.1,0.1,-77.8,302.3,380.1,194.2,296.8,102.6,,,,,46.7,,46.7,4.6,120.3,,16.0,89.6,,,,55.8,251.5
2020/12,위더스제약,330350,제약,35,4.0,9.8,,-96.6,117.3,213.9,-3.9,44.9,30.8,0.1,0.1,,,26.3,,26.3,9.8,20.9,,24.0,29.0,,,,251.5,154.9
2021/12,위더스제약,330350,제약,35,80.2,13.2,1.8,-149.3,270.0,419.3,52.5,166.2,109.4,,,,,66.7,,66.7,36.3,119.2,,47.0,96.7,,,0.4,154.9,138.3
2022/12(E),위더스제약,330350,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,위드텍,348350,전자장비와기기,197,-22.6,2.6,0.4,-34.1,492.6,526.7,-0.5,55.9,56.4,,,,,,,,,,,,,,,,,
2017/12,위드텍,348350,전자장비와기기,197,35.7,3.3,0.5,-17.1,2.2,19.2,-18.9,62.1,81.0,,,,,0.8,,,0.6,54.1,,4.0,72.5,,,,68.7,68.4
2018/12,위드텍,348350,전자장비와기기,197,29.6,4.4,0.6,-21.2,16.0,37.2,-1.1,20.0,21.1,,,,,7.3,,7.3,1.5,20.0,,,20.0,,,,75.9,83.3
2019/12,위드텍,348350,전자장비와기기,197,173.4,5.6,0.7,-18.9,71.0,89.9,39.5,45.0,5.5,0.1,0.1,,,4.0,,4.0,5.9,20.0,,5.0,,,,,83.3,277.0
2020/12,위드텍,348350,전자장비와기기,197,44.7,6.6,0.8,-333.8,604.7,938.4,287.2,309.6,22.4,,,,,1.8,,1.8,2.7,45.0,,,20.0,,,,277.0,272.5
2021/12,위드텍,348350,전자장비와기기,197,91.9,7.3,1.3,-20.5,1957.1,1977.6,-3.0,5.0,8.0,,,,,6.1,,6.1,7.1,,,5.0,,,,,272.5,355.7
2022/12(E),위드텍,348350,전자장비와기기,197,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,위메이드,112040,게임엔터테인먼트,235,96.3,45.6,36.0,-170.0,101.4,275.3,43.0,53.2,10.2,,,,,,,,,,,,,,,,,
2017/12,위메이드,112040,게임엔터테인먼트,235,-87.8,39.5,23.7,850.8,2182.2,1334.9,-76.8,22.9,0.1,9.0,9.0,,,12.4,,12.4,11.2,,,,,,,,620.2,1271.4
2018/12,위메이드,112040,게임엔터테인먼트,235,-405.4,23.9,24.1,-139.3,1638.5,1777.8,-168.8,38.5,107.5,0.9,0.9,3.8,,18.2,,18.2,10.5,,,,,,,97.2,1271.4,571.5
2019/12,위메이드,112040,게임엔터테인먼트,235,-431.3,22.0,22.0,344.0,660.4,316.4,-102.1,0.1,3.9,0.8,0.8,1.1,,6.1,,6.1,2.8,,,,,,,,571.5,381.2
2020/12,위메이드,112040,게임엔터테인먼트,235,-148.8,24.1,8.7,141.3,822.6,681.3,47.5,166.3,20.4,1.3,1.3,,,8.7,,8.7,34.8,,,,,,,,381.2,422.0
2021/12,위메이드,112040,게임엔터테인먼트,235,944.0,24.4,11.1,831.4,2734.3,1902.9,488.3,642.2,55.5,,,2192.5,,14.0,,14.0,105.7,,,370.0,,,50.4,,422.0,2737.3
2022/12(E),위메이드,112040,게임엔터테인먼트,235,-866.8,,,-460.8,,,427.5,,,,,,,,,,,,,,,,,,,
2016/12,위세아이텍,065370,IT서비스,154,5.6,2.7,0.2,-1.2,1.6,2.7,-11.0,,9.6,,,,,,,,,,,,,,,,,
2017/12,위세아이텍,065370,소프트웨어,33,18.4,1.8,0.2,-11.6,28.5,40.1,-11.0,21.0,30.6,8.6,8.6,1.0,,1.0,,1.0,0.1,15.0,6.0,,15.0,,9.0,,13.5,9.3
2018/12,위세아이텍,065370,소프트웨어,33,15.0,1.6,0.2,-0.2,27.2,27.5,2.8,25.5,21.0,,,0.4,,3.6,,3.6,1.6,15.0,10.0,,15.0,,,,9.3,26.9
2019/12,위세아이텍,065370,소프트웨어,33,48.1,1.4,0.2,-61.4,27.9,89.3,-1.5,-0.6,,0.1,0.1,0.9,,3.6,,3.6,5.0,,,,,,,,26.9,12.1
2020/12,위세아이텍,065370,소프트웨어,33,35.1,1.4,0.2,-226.1,200.2,426.3,198.4,230.0,29.9,,,,,11.8,,11.8,5.3,,120.0,,,,,29.9,12.1,19.5
2021/12,위세아이텍,065370,소프트웨어,33,73.3,2.2,0.1,-13.5,608.7,622.3,-33.8,10.6,38.0,5.2,5.2,,,114.7,,114.7,8.1,,,,,,,27.3,19.5,45.5
2022/12(E),위세아이텍,065370,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,위즈코프,038620,전문소매,167,13.3,4.1,,-42.5,23.7,66.2,16.8,18.5,1.7,,,,,,,,,,,,,,,,,
2017/12,위즈코프,038620,전문소매,167,27.8,15.2,2.4,-50.9,52.0,102.9,10.4,16.4,6.0,,,,,4.8,,4.8,,0.2,,,1.5,,,,58.9,46.2
2018/12,위즈코프,038620,전문소매,167,28.3,14.7,2.4,11.5,130.9,119.4,-14.3,7.6,15.5,,,,,18.8,,18.8,,6.5,,,13.6,,,,46.2,71.7
2019/12,위즈코프,038620,전문소매,167,25.4,10.9,1.2,-2.4,92.9,95.2,-8.8,2.1,4.2,0.2,0.2,,,6.2,,6.2,,0.1,,,1.7,,,,71.7,85.0
2020/12,위즈코프,038620,전문소매,167,17.4,8.5,,-45.5,669.6,715.1,33.2,96.1,62.9,,,,,4.6,,4.6,,61.7,34.0,,61.7,,,,85.0,90.2
2021/12,위즈코프,038620,전문소매,167,17.0,12.7,,81.2,505.5,424.3,-9.3,36.4,38.7,0.9,0.9,,,8.7,,8.7,,30.0,,,30.0,,,0.2,90.2,179.0
2022/12(E),위즈코프,038620,전문소매,167,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,위지윅스튜디오,299900,방송과엔터테인먼트,204,-4.0,0.3,,-19.8,,19.8,47.0,64.5,17.5,,,,,,,,,,,,,,,,,
2017/12,위지윅스튜디오,299900,방송과엔터테인먼트,204,-2.8,3.3,0.2,-25.1,2.5,27.5,90.0,90.0,,,,,,18.3,,18.3,0.8,,,,,,,,23.1,85.1
2018/12,위지윅스튜디오,299900,방송과엔터테인먼트,204,42.3,9.3,0.3,-211.0,12.1,223.1,365.1,365.2,0.2,,,,,217.8,,217.8,0.3,,,125.0,,,,,85.1,282.0
2019/12,위지윅스튜디오,299900,방송과엔터테인먼트,204,4.0,19.1,2.4,-272.2,179.4,451.6,146.0,288.3,142.3,,,,,35.9,,35.9,5.1,175.0,,,15.8,,,,282.0,158.1
2020/12,위지윅스튜디오,299900,방송과엔터테인먼트,204,-48.5,23.4,37.3,-94.5,91.9,186.4,258.4,380.5,122.1,4.4,4.4,,,22.1,,22.1,31.0,165.9,,,107.3,,,10.0,158.1,273.7
2021/12,위지윅스튜디오,299900,방송과엔터테인먼트,204,-30.8,41.8,46.1,-506.7,202.3,709.0,1512.1,1746.4,234.4,0.2,0.2,,,75.0,,75.0,26.4,139.0,15.0,64.0,197.6,,18.5,,273.7,1249.2
2022/12(E),위지윅스튜디오,299900,방송과엔터테인먼트,204,10.0,,,-184.0,,,-32.5,,,,,,,,,,,,,,,,,,,
2016/12,윈스,136540,소프트웨어,33,74.8,21.7,2.6,-225.9,606.6,832.5,189.8,239.3,23.0,,,,,,,,,,,,,,,,,
2017/12,윈스,136540,소프트웨어,33,163.8,23.3,2.9,-69.5,1230.0,1299.5,-67.0,57.1,95.1,0.4,0.4,1.3,,241.2,,14.2,28.1,39.0,,0.5,20.0,,,37.9,79.5,105.8
2018/12,윈스,136540,소프트웨어,33,19.9,29.3,2.3,-137.4,364.4,501.8,107.0,194.9,54.9,0.3,0.3,,48.3,111.9,21.2,30.0,7.0,,,150.0,21.0,,5.0,25.2,105.8,95.6
2019/12,윈스,136540,소프트웨어,33,171.8,29.5,9.6,16.2,582.0,565.8,-34.9,41.4,40.9,0.1,0.1,,,7.3,,7.3,1.3,20.0,10.0,,25.3,,0.2,10.3,95.6,248.1
2020/12,윈스,136540,소프트웨어,33,277.4,36.2,9.5,-14.8,558.3,573.2,-110.4,13.0,84.8,0.3,0.3,,,8.5,,8.5,0.5,,,,20.5,,,10.3,248.1,399.5
2021/12,윈스,136540,소프트웨어,33,231.4,35.2,8.5,-234.3,317.5,551.8,-150.9,101.7,208.7,0.4,0.4,,,8.5,,8.5,4.0,100.0,,,190.0,,,16.4,399.5,245.3
2022/12(E),윈스,136540,소프트웨어,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,윈텍,320000,전자장비와기기,197,3.0,1.1,0.3,-11.8,0.2,11.9,,,,,,,,,,,,,,,,,,,,
2017/12,윈텍,320000,전자장비와기기,197,10.6,1.1,0.3,-0.9,0.8,1.7,-3.0,,,,,,,0.3,,0.3,,,,,,,,,20.3,26.5
2018/12,윈텍,320000,전자장비와기기,197,13.8,1.1,0.3,9.8,11.4,1.7,-3.0,,,,,,,0.8,,0.8,,,,,,,,,26.5,47.0
2019/12,윈텍,320000,전자장비와기기,197,40.4,3.3,0.3,-43.1,0.4,43.5,-6.8,,1.8,,,,,12.8,,12.8,,,,,,,,,47.0,37.5
2020/12,윈텍,320000,전자장비와기기,197,-7.8,2.9,,35.4,137.9,102.5,-6.1,,1.1,,,,,1.7,,1.7,,,,,,,,,37.5,58.4
2021/12,윈텍,320000,전자장비와기기,197,0.4,3.7,0.2,-25.8,90.7,116.5,-1.7,,1.7,,,,,2.5,,2.5,1.5,,,,,,,,58.4,31.3
2022/12(E),윈텍,320000,전자장비와기기,197,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,윈팩,097800,반도체와반도체장비,202,-4.3,98.9,8.0,-99.8,17.7,117.5,55.8,184.2,128.3,,,,,,,,,,,,,,,,,
2017/12,윈팩,097800,반도체와반도체장비,202,27.3,78.4,6.9,22.5,45.8,23.3,54.9,236.1,181.3,45.8,45.8,,,18.3,,18.3,4.5,30.0,45.0,,59.0,88.9,,,4.3,109.0
2018/12,윈팩,097800,반도체와반도체장비,202,98.9,73.0,2.2,-186.2,1.7,187.9,-3.0,13.1,16.0,1.3,1.3,,,179.6,,179.6,0.4,13.0,,,16.0,,,,109.0,18.7
2019/12,윈팩,097800,반도체와반도체장비,202,211.8,109.4,1.5,-392.7,24.9,417.6,227.6,554.2,326.6,16.3,16.3,,,402.9,,402.9,4.5,176.8,59.4,308.0,259.3,30.0,,,18.7,65.1
2020/12,윈팩,097800,반도체와반도체장비,202,164.6,147.6,2.5,-239.5,12.6,252.1,123.0,261.3,138.3,7.2,7.2,,,239.4,,239.4,6.5,178.0,,83.3,97.8,,,,65.1,110.3
2021/12,윈팩,097800,반도체와반도체장비,202,89.5,169.3,5.6,-281.9,16.4,298.2,157.8,405.1,247.4,5.4,5.4,,,281.4,,281.4,13.8,138.7,49.5,66.9,202.0,,,,110.3,75.7
2022/12(E),윈팩,097800,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,윈하이텍,192390,건축제품,171,-7.6,12.3,0.4,26.9,120.0,93.0,-26.0,115.9,135.0,,,,,,,,,,,,,,,,,
2017/12,윈하이텍,192390,건축제품,171,-0.5,12.5,0.4,-302.8,92.6,395.4,332.0,459.4,124.5,,,,,188.1,,,,211.4,70.0,160.0,119.0,,5.5,,13.4,41.9
2018/12,윈하이텍,192390,건축제품,171,-176.6,10.9,0.4,62.6,230.9,168.3,125.9,243.5,109.9,1.1,1.1,,,17.1,,0.8,,193.5,50.0,,95.4,,6.0,,41.9,53.7
2019/12,윈하이텍,192390,건축제품,171,212.6,22.0,3.6,-127.3,399.7,527.0,-69.2,239.6,297.4,0.4,0.4,40.8,,110.7,,110.7,3.8,163.7,,67.2,256.1,15.7,3.0,6.6,53.7,77.7
2020/12,윈하이텍,192390,건축제품,171,-11.7,29.5,4.7,177.5,713.9,536.4,-126.9,258.3,385.1,1.6,1.6,5.0,,31.5,,31.5,,215.4,,42.8,302.8,75.2,,3.4,77.7,116.5
2021/12,윈하이텍,192390,건축제품,171,-240.2,20.9,1.7,33.0,388.5,355.4,170.4,417.8,247.3,2.0,2.0,,,11.1,,0.3,,308.8,70.0,,218.0,,4.5,,116.5,77.2
2022/12(E),윈하이텍,192390,건축제품,171,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,윌링스,313760,에너지장비및서비스,205,43.9,1.5,,-64.8,1.4,66.2,40.6,44.6,3.8,,,,,,,,,,,,,,,,,
2017/12,윌링스,313760,에너지장비및서비스,205,-28.0,2.6,,-39.8,3.6,43.4,52.4,60.6,8.0,0.1,,,,40.3,5.3,,,5.3,,39.3,,,,,30.6,15.2
2018/12,윌링스,313760,에너지장비및서비스,205,51.7,3.8,,7.7,20.8,13.1,-46.3,,46.1,0.2,0.2,,,5.8,,5.8,0.1,,,,27.7,,11.3,,15.2,28.2
2019/12,윌링스,313760,에너지장비및서비스,205,-113.7,5.2,,62.2,110.3,48.1,36.9,166.7,129.5,,,,,16.8,,16.8,0.2,40.5,,,73.2,,37.5,,28.2,13.7
2020/12,윌링스,313760,에너지장비및서비스,205,56.6,6.5,,3.1,12.0,8.8,-39.7,29.0,64.8,,,,,6.2,,6.2,0.3,29.0,,,33.0,,18.6,,13.7,28.3
2021/12,윌링스,313760,에너지장비및서비스,205,-9.0,7.0,,-2.6,4.5,7.0,-3.9,15.6,15.6,,,,,3.9,,3.9,,10.0,,,1.5,,12.5,,28.3,13.7
2022/12(E),윌링스,313760,에너지장비및서비스,205,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,윙입푸드,900340,식품,38,159.8,5.7,,-65.3,,65.3,93.5,125.0,31.6,,,,,65.3,,32.2,,0.3,119.8,,28.3,,,,76.3,264.8
2017/12,윙입푸드,900340,식품,38,187.7,16.4,,-68.9,,68.9,5.4,8.6,3.3,,,,,68.8,,36.4,0.1,,,6.2,,,,,250.1,374.1
2018/12,윙입푸드,900340,식품,38,244.1,19.5,,-15.1,,15.1,214.9,225.1,10.1,,,,,15.0,,1.1,,16.3,,10.2,,,,,372.0,815.4
2019/12,윙입푸드,900340,식품,38,93.5,41.2,,-36.2,0.1,36.3,-15.9,24.2,22.2,,,,,33.9,,30.5,0.2,16.6,,,16.6,,,,830.3,871.8
2020/12,윙입푸드,900340,식품,38,207.2,37.6,,-325.7,0.7,326.4,59.8,119.0,54.6,0.7,0.7,,,324.1,,43.5,,100.2,,8.3,41.7,,,,878.2,819.5
2021/12,윙입푸드,900340,식품,38,277.3,43.5,0.1,-318.4,1.8,320.2,38.1,179.7,136.3,,,,,319.4,,4.7,0.7,140.2,,31.0,102.4,,,,914.3,911.2
2022/12(E),윙입푸드,900340,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,유니셈,036200,반도체와반도체장비,202,-30.4,8.5,0.3,-3.2,183.9,187.1,-24.8,30.3,46.1,,,,,,,,,,,,,,,,,
2017/12,유니셈,036200,반도체와반도체장비,202,271.3,8.2,0.3,-62.6,62.3,124.9,40.3,114.0,61.8,0.1,0.1,,,15.5,,15.5,3.6,113.0,,,31.8,,10.0,20.0,41.9,290.9
2018/12,유니셈,036200,반도체와반도체장비,202,89.1,9.8,0.1,-120.3,66.7,187.0,-17.6,,,,,,,42.0,,42.0,1.5,,,,,,,,290.9,242.1
2019/12,유니셈,036200,반도체와반도체장비,202,172.4,14.5,0.3,-100.5,132.4,232.8,-34.5,28.0,44.9,,,,,28.6,,28.6,1.4,28.0,,,29.0,,,,242.1,279.5
2020/12,유니셈,036200,반도체와반도체장비,202,293.9,15.2,1.4,24.6,185.8,161.2,-38.1,21.0,44.4,,,1.0,,31.3,,31.3,,21.0,,,38.0,,,,279.5,560.0
2021/12,유니셈,036200,반도체와반도체장비,202,451.8,16.8,0.1,-147.8,146.9,294.7,-85.6,2.5,64.6,2.0,2.0,,,96.0,,96.0,,,,,50.0,,,,560.0,778.3
2022/12(E),유니셈,036200,반도체와반도체장비,202,-198.0,,,-215.0,,,-67.0,,,,,,,,,,,,,,,,,,,
2016/12,유니슨,018000,기계,138,-89.4,46.1,13.1,-124.9,48.4,173.3,66.2,66.4,0.2,,,,,,,,,,,,,,,,,
2017/12,유니슨,018000,에너지장비및서비스,205,349.1,46.4,10.3,-263.7,57.7,321.4,23.4,80.9,57.5,,,,,18.7,,18.7,26.9,6.8,61.0,13.1,,,23.5,,6.6,115.2
2018/12,유니슨,018000,에너지장비및서비스,205,-182.4,31.8,12.9,15.4,97.4,82.1,67.2,565.3,498.0,59.6,59.6,,,11.3,,11.3,64.3,,,,6.8,,,,115.2,15.3
2019/12,유니슨,018000,에너지장비및서비스,205,-71.3,36.1,11.4,81.9,169.3,87.4,6.1,1000.0,993.9,,,3.0,,13.1,,13.1,72.4,,250.0,750.0,,,37.7,,15.3,32.1
2020/12,유니슨,018000,에너지장비및서비스,205,-107.8,34.5,16.6,-46.3,22.8,69.1,178.5,538.1,359.6,,,3.4,,24.2,,24.2,41.4,,300.0,,,254.9,,,32.1,56.4
2021/12,유니슨,018000,에너지장비및서비스,205,31.1,35.1,13.2,-18.0,129.4,147.4,-41.9,109.4,151.3,0.3,0.3,0.1,,35.8,,35.8,55.0,100.0,,4.2,104.2,3.5,,,56.4,27.5
2022/12(E),유니슨,018000,에너지장비및서비스,205,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12,유니온커뮤니티,203450,전자장비와기기,197,56.1,6.5,3.3,-65.1,3.8,68.9,128.3,187.7,59.5,,,,,,,,,,,,,,,,,
2017/12,유니온커뮤니티,203450,전자장비와기기,197,18.0,7.9,3.6,-48.4,2.6,51.0,-43.6,0.4,44.0,,,,,7.0,,7.0,0.9,,,,7.2,,17.0,19.8,137.9,62.6
2018/12,유니온커뮤니티,203450,전자장비와기기,197,33.5,8.3,3.4,-20.5,290.3,310.7,-26.1,22.0,38.5,,,,,8.5,,8.5,2.3,11.9,,10.0,,,,8.5,62.6,49.2
2019/12,유니온커뮤니티,203450,전자장비와기기,197,43.3,9.8,3.3,22.5,125.8,103.3,-20.7,40.6,51.9,,,,,8.1,,8.1,2.1,40.0,,,,,,10.8,49.2,92.9
2020/12,유니온커뮤니티,203450,전자장비와기기,197,67.4,10.8,1.6,-14.5,69.1,83.6,19.0,30.2,1.9,0.1,0.1,,,6.9,,6.9,0.3,30.0,,,,,,0.4,92.9,159.3
2021/12,유니온커뮤니티,203450,전자장비와기기,197,11.3,10.8,1.5,-9.5,68.1,77.6,-49.5,,40.1,0.2,0.2,1.8,,3.2,,3.2,0.2,,,,20.0,,,8.2,159.3,114.0
2022/12(E),유니온커뮤니티,203450,전자장비와기기,197,,,,,,,,,,,,,,,,,,,,,,,,,,
