period,shareName,shareCode,marketName,marketCode,operatingCashFlow,depreciation,amortization,investingCashFlow,investingCashFlowIn,investingCashFlowOut,financingCashFlow,financingCashFlowIn,financingCashFlowOut,decreaseInTangibleAssets,decreaseInOtherTangibleAssets,decreaseInIntangibleAssets,increaseInInvestmentRealEstate,increaseInTangibleAssets,increaseInRealEstate,increaseInOtherTangibleAssets,increaseInIntangibleAssets,increaseInShortTermBorrowings,increaseInDebt,increaseInLongTermBorrowings,decreaseInShortTermBorrowings,decreaseInDebt,decreaseInLongTermBorrowings,acquisitionOfTreasuryStock,beginningOfTermCashAndCashEquivalents,endOfTermCashAndCashEquivalents
2021/12,신풍제약,019170,제약,35,-223.0,28.3,5.1,-4.4,728.9,733.3,-2.0,,2.0,0.1,0.1,,,6.4,,6.4,8.4,,,,,,-1.1,,516.6,276.4
2022/03,신풍제약,019170,제약,35,-55.8,27.8,3.9,86.9,279.8,192.9,-3.5,,3.5,,,5.0,,10.7,,10.7,0.9,,,,,,,,276.4,301.3
2022/06,신풍제약,019170,제약,35,43.0,29.5,3.4,-2.1,318.9,320.9,-4.7,,4.7,,,,,23.7,,23.7,5.0,,,,,,1.1,,301.3,335.7
2022/09(E),신풍제약,019170,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,신풍제지,002870,포장재,173,-3.4,7.0,,39.4,114.4,75.0,-18.4,23.2,41.6,,,,,,,,,,,,,,,,,
2020/09,신풍제지,002870,포장재,173,-10.7,8.0,,-74.5,136.2,210.7,-7.5,0.5,7.9,,,,,,,,,,,,,,,,,
2020/12,신풍제지,002870,포장재,173,-51.5,2.1,,21.5,240.5,219.1,-2.0,86.8,88.8,24.0,24.0,,,,,,,-58.0,,,-89.1,,,,131.8,99.8
2021/03,신풍제지,002870,포장재,173,-48.0,2.3,,16.2,277.9,261.7,-4.6,30.2,34.8,,,,,,,,,30.2,,,32.8,,,,99.8,63.5
2021/06,신풍제지,002870,포장재,173,17.2,2.0,,119.1,440.9,321.8,-16.3,1.5,4.0,0.2,0.2,,,,,,,1.5,,,2.0,,,,63.5,183.4
2021/09,신풍제지,002870,포장재,173,-16.7,1.3,,-96.6,98.7,195.2,-3.2,1.0,4.2,,,,,,,,,1.0,,,3.0,,,,183.4,67.0
2021/12,신풍제지,002870,포장재,173,-3.1,0.9,,66.1,472.0,405.9,0.3,3.5,3.2,0.3,0.3,,,0.4,,0.4,,-32.7,,,-37.8,,,,67.0,130.3
2022/03,신풍제지,002870,포장재,173,-26.5,0.8,,-37.6,539.8,577.4,-2.9,31.7,34.5,,,,,,,,,31.7,,,33.8,,,,130.3,63.3
2022/06,신풍제지,002870,포장재,173,-5.2,0.8,,56.6,247.8,191.2,-21.1,0.6,5.0,,,,,1.1,,1.1,,0.6,,,4.3,,,,63.3,93.6
2022/09(E),신풍제지,002870,포장재,173,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,신한지주,055550,은행,20,5074.4,,,28338.1,,,-10657.3,,,,,,,,,,,,,,,,,,,
2020/09,신한지주,055550,은행,20,-11777.3,,,-19217.6,,,25092.8,,,,,,,,,,,,,,,,,,,
2020/12,신한지주,055550,은행,20,-35157.8,,,-29081.4,,,58102.4,,,208.0,,-9.5,,721.4,,,655.2,,77895.2,,,59346.3,,-2.7,96635.6,89629.8
2021/03,신한지주,055550,은행,20,39126.2,,,-22935.8,,,-14570.3,,,83.7,,50.1,,538.7,,,1466.7,,66137.1,,,61438.0,,0.8,89629.8,91644.2
2021/06,신한지주,055550,은행,20,-3514.2,,,-19903.3,,,39652.6,,,45.9,,17.3,,559.1,,,665.5,,69903.0,,,54304.4,,,91644.2,107941.4
2021/09,신한지주,055550,은행,20,63860.9,,,-39818.2,,,-3258.5,,,43.3,,50.0,,787.6,,,1572.0,,58703.4,,,62154.9,,,107941.4,129319.1
2021/12,신한지주,055550,은행,20,11328.3,,,-37647.8,,,27793.7,,,27.7,,41.3,,1463.3,,,1849.2,,90867.3,,,63535.2,,,129319.1,130838.9
2022/03,신한지주,055550,은행,20,6438.9,,,-53435.9,,,29966.5,,,102.2,,23.2,,593.4,,,1727.3,,51466.4,,,62261.2,,367.6,130838.9,114069.9
2022/06,신한지주,055550,은행,20,2756.1,,,-25712.7,,,31338.6,,,778.4,,100.5,,765.6,,,1435.1,,138298.2,,,125662.9,,1132.4,114069.9,123103.4
2022/09(E),신한지주,055550,은행,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,신한알파리츠,293940,부동산,229,53.1,17.2,,59.0,152.2,93.2,5.5,272.4,266.9,,,,,,,,,,,,,,,,,
2020/09,신한알파리츠,293940,부동산,229,34.7,21.8,,-5544.0,55.0,5599.0,5490.9,5579.1,0.2,,,,,,,,,,,,,,,,,
2020/12,신한알파리츠,293940,부동산,229,220.4,26.4,,39.7,115.0,75.3,-242.5,,146.0,,,,,,,,,,,,146.0,,,,118.8,136.3
2021/03,신한알파리츠,293940,부동산,229,99.2,26.8,,-1618.0,30.0,1648.0,1646.1,1653.0,6.9,,,,1681.1,,,,,503.0,,1025.0,,,,,136.3,263.6
2021/06,신한알파리츠,293940,부동산,229,78.7,27.7,,-11.1,4.9,15.9,-54.5,4850.0,4796.1,,,,9.0,,,,,,,4850.0,1064.0,,3400.0,,263.6,276.7
2021/09,신한알파리츠,293940,부동산,229,123.5,28.4,,-3585.7,19.4,3605.1,3568.5,3568.6,6.2,,,,3523.4,,,,,791.0,,2514.6,,,,,276.7,383.0
2021/12,신한알파리츠,293940,부동산,229,130.9,31.7,,-16.5,,16.5,-195.8,,74.1,,,,14.1,,,,,,,,71.0,,,,383.0,301.6
2022/03,신한알파리츠,293940,부동산,229,82.5,32.0,,4.3,4.3,,-0.1,485.0,485.1,,,,,,,,,485.0,,,485.0,,,,301.6,388.4
2022/06,신한알파리츠,293940,부동산,229,80.7,32.6,,-4.6,3.6,8.1,-51.9,1551.5,1473.8,,,,2.0,,,,,,,,1205.0,,,,388.4,412.6
2022/09(E),신한알파리츠,293940,부동산,229,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,쌍방울,102280,"섬유,의류,신발,호화품",134,36.1,13.7,0.5,74.1,179.2,105.1,-60.1,102.3,162.4,,,,,,,,,,,,,,,,,
2020/09,쌍방울,102280,"섬유,의류,신발,호화품",134,64.9,9.9,0.5,-388.2,123.4,511.7,416.2,605.7,189.5,,,,,,,,,,,,,,,,,
2020/12,쌍방울,102280,"섬유,의류,신발,호화품",134,13.9,10.5,-0.1,9.9,482.9,473.1,-101.4,152.1,253.5,-1.0,-1.0,,,2.4,,2.4,0.1,121.3,,30.8,148.2,26.5,,,229.4,153.5
2021/03,쌍방울,102280,"섬유,의류,신발,호화품",134,-53.4,11.7,0.1,79.8,206.9,127.1,-36.6,47.0,83.6,0.5,0.5,,,2.5,,2.5,,47.0,,,32.5,45.0,,,153.5,143.9
2021/06,쌍방울,102280,"섬유,의류,신발,호화품",134,55.7,1.9,,-149.1,41.0,190.1,74.7,146.4,71.7,0.2,0.2,,,54.9,,54.9,0.2,97.8,48.6,,65.7,,,,143.9,125.6
2021/09,쌍방울,102280,"섬유,의류,신발,호화품",134,-30.0,8.4,0.2,101.3,285.5,184.2,-27.7,58.5,86.2,0.3,0.3,,,1.4,,1.4,,58.5,,,79.7,,,,125.6,169.3
2021/12,쌍방울,102280,"섬유,의류,신발,호화품",134,-13.6,2.8,-0.2,-62.2,13.4,75.7,-7.4,120.6,127.9,0.5,0.5,,,0.6,,0.6,0.1,120.6,,,119.4,,,,169.3,86.5
2022/03,쌍방울,102280,"섬유,의류,신발,호화품",134,-43.1,2.2,,19.5,181.9,162.5,18.9,81.4,62.6,0.2,0.2,,,1.2,,1.2,,81.4,,,55.9,,,,86.5,81.6
2022/06,쌍방울,102280,"섬유,의류,신발,호화품",134,6.1,2.4,,73.2,107.3,34.1,-94.4,62.2,156.6,0.1,0.1,,,1.4,,1.4,,26.3,35.9,,98.9,,,,81.6,66.9
2022/09(E),쌍방울,102280,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,쌍용C&E,003410,건축자재,162,1053.9,374.2,24.4,-616.9,114.3,731.2,-1752.9,1161.8,1762.7,,,,,,,,,,,,,,,,,
2020/09,쌍용C&E,003410,건축자재,162,773.6,447.8,24.5,-154.6,183.5,338.1,117.0,5890.5,5172.0,,,,,,,,,,,,,,,,,
2020/12,쌍용C&E,003410,건축자재,162,1612.3,447.4,24.9,-258.4,236.9,495.3,-1052.6,2680.8,3127.8,28.4,28.4,,1.3,341.0,,341.0,-0.6,2504.5,,176.3,2730.3,,,,1862.4,2163.6
2021/03,쌍용C&E,003410,건축자재,162,440.4,455.0,24.8,-388.0,418.3,806.3,-188.2,2352.1,2468.0,5.7,5.7,,0.7,419.6,,419.6,,2352.1,,,2253.2,,,,2163.6,2027.9
2021/06,쌍용C&E,003410,건축자재,162,1266.0,519.3,21.8,-580.4,446.5,1027.0,-1216.7,3280.6,3322.0,69.8,69.8,,,462.6,,462.6,0.1,3012.5,,267.9,2875.2,,,,2027.9,1510.0
2021/09,쌍용C&E,003410,건축자재,162,942.7,601.2,22.9,-1091.1,791.8,1882.9,420.5,4802.7,3795.3,4.4,4.4,,-0.1,815.4,,815.4,130.2,2845.0,1700.0,257.7,3092.0,,374.3,,1510.0,1768.9
2021/12,쌍용C&E,003410,건축자재,162,1162.6,630.7,5.4,-1240.2,327.4,1567.7,-609.4,4364.1,4285.5,12.1,12.1,,1.3,295.6,,295.6,-130.0,3492.9,,871.3,3718.3,,-374.3,,1768.9,1081.8
2022/03,쌍용C&E,003410,건축자재,162,-79.2,559.6,24.7,-535.6,50.7,586.3,49.7,3776.0,3634.7,19.6,19.6,,0.2,575.6,,575.6,0.1,3423.3,,352.7,3315.7,,,,1081.8,516.6
2022/06,쌍용C&E,003410,건축자재,162,459.0,609.5,24.9,-517.7,362.7,880.3,-36.2,4812.9,3642.0,356.4,356.4,,0.2,764.9,,764.9,0.1,4078.2,498.9,144.2,3334.2,,,,516.6,422.0
2022/09(E),쌍용C&E,003410,건축자재,162,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,쌍용차,003620,자동차,44,-11.6,371.7,169.7,1718.4,1858.0,139.6,-442.5,601.1,1043.6,,,,,,,,,,,,,,,,,
2020/09,쌍용차,003620,자동차,44,-36.3,348.5,162.2,-280.4,10.4,290.8,-869.0,,869.0,,,,,,,,,,,,,,,,,
2020/12,쌍용차,003620,자동차,44,1974.1,402.6,161.4,-485.6,12.3,498.0,-214.6,0.3,214.8,6.1,6.1,,,393.8,,393.8,104.1,,,,,,190.1,,582.7,1859.6
2021/03,쌍용차,003620,자동차,44,-885.4,318.2,157.6,-174.6,48.8,223.4,-23.5,,23.5,4.3,4.3,,,63.8,,63.8,123.5,,,,,,,,1859.6,781.2
2021/06,쌍용차,003620,자동차,44,418.9,320.4,166.5,-446.5,55.0,501.5,-22.8,,22.8,2.2,2.2,0.7,,361.7,,361.7,109.8,,,,,,,,781.2,728.2
2021/09,쌍용차,003620,자동차,44,161.3,331.5,197.6,-343.4,20.0,363.4,-22.6,,22.6,1.4,1.4,,,316.5,,316.5,46.9,,,,,,,,728.2,525.2
2021/12,쌍용차,003620,자동차,44,454.3,339.8,197.2,-565.4,-66.0,499.4,131.8,755.1,623.3,3.0,3.0,,,218.0,,218.0,73.7,,,600.0,,,600.0,,525.2,546.7
2022/03,쌍용차,003620,자동차,44,-48.7,325.4,197.4,-455.0,15.4,470.5,435.8,455.1,19.3,9.5,9.5,,,176.7,,176.7,143.5,,,300.0,,,,,546.7,483.8
2022/06,쌍용차,003620,자동차,44,247.4,313.9,165.2,-686.7,323.9,1010.6,841.4,990.1,148.7,8.2,8.2,5.0,,298.2,,298.2,232.4,,,600.0,,,100.0,,483.8,883.3
2022/09(E),쌍용차,003620,자동차,44,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,써니전자,004770,전자장비와기기,197,0.8,1.5,0.0,21.6,61.6,40.0,-0.5,,0.5,,,,,,,,,,,,,,,,,
2020/09,써니전자,004770,전자장비와기기,197,13.8,1.4,,68.0,188.5,120.5,-0.5,,0.5,,,,,,,,,,,,,,,,,
2020/12,써니전자,004770,전자장비와기기,197,10.6,1.6,,-159.8,,159.8,-0.6,,0.6,0.4,0.4,,,0.1,,0.1,,,,,,,,,179.1,28.1
2021/03,써니전자,004770,전자장비와기기,197,8.4,1.4,,-9.2,119.3,128.5,-0.4,,0.4,0.3,0.3,,,,,,,,,,,,,,28.1,27.4
2021/06,써니전자,004770,전자장비와기기,197,1.5,1.4,,-4.7,287.9,292.6,-0.5,,0.5,,,,,,,,,,,,,,,,27.4,23.8
2021/09,써니전자,004770,전자장비와기기,197,-1.2,1.3,,-2.5,341.2,343.7,-0.5,,0.5,1.9,1.9,,,,,,,,,,,,,,23.8,19.7
2021/12,써니전자,004770,전자장비와기기,197,15.8,1.2,,-13.3,92.0,105.3,8.3,8.5,0.2,,,,,,,,,,,,,,,,19.7,30.4
2022/03,써니전자,004770,전자장비와기기,197,-1.2,1.2,,56.8,160.1,103.4,-0.4,,0.4,,,,,,,,,,,,,,,,30.4,85.7
2022/06,써니전자,004770,전자장비와기기,197,18.8,1.2,,19.8,203.1,183.3,-0.1,0.3,0.4,,,,,,,,,,,,,,,,85.7,124.9
2022/09(E),써니전자,004770,전자장비와기기,197,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,쎌마테라퓨틱스,015540,판매업체,164,-12.6,0.9,0.1,-48.7,3.4,52.1,10.1,44.9,34.8,,,,,,,,,,,,,,,,,
2020/09,쎌마테라퓨틱스,015540,판매업체,164,-19.7,0.9,0.1,10.5,49.2,38.7,13.7,79.9,66.2,,,,,0.3,,0.3,,,70.0,,0.5,,,,0.9,5.5
2020/12,쎌마테라퓨틱스,015540,판매업체,164,-18.6,1.3,,25.8,42.2,16.4,6.5,55.7,49.2,,,,,,,,,1.1,,,3.1,140.1,,,5.5,19.1
2021/03,쎌마테라퓨틱스,015540,판매업체,164,-31.1,0.9,,4.9,74.7,69.8,26.6,105.0,78.4,,,,,,,,,1.0,104.0,,1.0,0.1,,,19.1,19.5
2021/06,쎌마테라퓨틱스,015540,판매업체,164,-37.8,1.1,,22.4,39.1,16.8,1.2,3.0,1.8,0.5,0.5,,,,,,,2.0,1.0,,1.0,,,,19.5,5.3
2021/09,쎌마테라퓨틱스,015540,판매업체,164,-2.1,1.0,,3.1,32.8,29.7,-0.5,3.1,3.6,,,,,,,,,3.1,,,2.6,,,,5.3,5.8
2021/12,쎌마테라퓨틱스,015540,판매업체,164,-6.4,0.5,,-84.1,13.0,97.1,87.2,120.7,33.5,,,0.5,,,,,79.0,60.7,10.0,,32.8,76.4,,,5.8,2.5
2022/03,쎌마테라퓨틱스,015540,판매업체,164,-4.1,0.4,2.9,-2.5,,2.5,4.6,4.8,0.2,,,,,,,,,4.8,,,,,,,2.5,0.5
2022/06,쎌마테라퓨틱스,015540,판매업체,164,-6.0,0.4,2.9,1.1,1.4,0.3,4.9,5.6,0.7,,,,,,,,,5.6,,,0.5,,,,0.5,0.5
2022/09(E),쎌마테라퓨틱스,015540,판매업체,164,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,씨아이테크,004920,컴퓨터와주변기기,203,10.2,4.9,-0.2,-3.1,3.3,6.4,69.5,129.3,59.8,,,,,,,,,,,,,,,,,
2020/09,씨아이테크,004920,컴퓨터와주변기기,203,-10.1,5.1,0.4,-96.4,3.2,99.6,50.2,45.5,-4.7,,,,,,,,,,,,,,,,,
2020/12,씨아이테크,004920,컴퓨터와주변기기,203,16.4,5.1,0.5,25.0,7.2,-17.8,-35.4,-55.7,-20.2,,,,,0.8,,0.8,4.3,-30.7,,,-22.0,,0.1,,34.5,40.5
2021/03,씨아이테크,004920,컴퓨터와주변기기,203,9.1,5.1,0.6,0.9,4.3,3.4,-4.8,,4.8,,,,,1.7,,1.7,0.6,,,,0.1,,,,40.5,45.6
2021/06,씨아이테크,004920,컴퓨터와주변기기,203,-26.1,4.4,0.6,-24.2,1.0,25.2,23.0,36.4,13.3,,,,,2.1,,2.1,1.1,35.5,,,11.0,,0.2,,45.6,18.3
2021/09,씨아이테크,004920,컴퓨터와주변기기,203,-43.3,3.6,0.1,-6.0,-4.0,2.0,61.4,84.0,22.6,,,,,1.4,,1.4,,24.0,60.0,,21.0,,0.1,,18.3,30.5
2021/12,씨아이테크,004920,컴퓨터와주변기기,203,23.9,4.9,0.7,50.9,70.1,19.2,-26.1,5.4,31.5,0.1,0.1,,,1.7,,1.7,0.2,5.2,,,27.5,,0.1,,30.5,79.1
2022/03,씨아이테크,004920,컴퓨터와주변기기,203,38.5,3.7,0.2,-83.6,10.3,93.9,38.7,40.9,2.2,,,,,1.0,,1.0,0.1,,40.0,,0.1,,,,79.1,72.7
2022/06,씨아이테크,004920,컴퓨터와주변기기,203,-45.6,4.3,0.2,63.6,20.7,-42.9,-59.9,27.5,87.4,0.3,0.3,,,2.5,,2.5,1.9,18.2,-1.6,0.9,17.0,62.5,5.0,,72.7,30.9
2022/09(E),씨아이테크,004920,컴퓨터와주변기기,203,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,씨에스윈드,112610,기계,138,144.4,60.8,3.7,-287.8,111.0,398.8,19.3,288.9,269.6,,,,,,,,,,,,,,,,,
2020/09,씨에스윈드,112610,기계,138,630.2,91.4,3.9,-557.0,253.5,810.5,667.5,1310.2,642.7,,,,,,,,,,,,,,,,,
2020/12,씨에스윈드,112610,기계,138,-357.5,71.0,3.9,-69.6,-288.3,-218.8,296.9,726.3,429.3,3.0,3.0,,,132.3,,132.3,0.3,489.9,,244.2,359.2,,2.6,,1228.4,917.8
2021/03,씨에스윈드,112610,에너지장비및서비스,205,-850.4,69.6,3.9,-2496.3,38.5,2534.8,4714.1,5268.7,554.6,1.6,1.6,,,142.6,,142.6,16.9,475.5,,168.8,386.4,,131.5,,917.8,2331.5
2021/06,씨에스윈드,112610,에너지장비및서비스,205,147.5,54.8,3.6,1665.7,260.0,-1405.7,-32.7,476.7,336.6,-1.2,-1.2,,,230.9,,230.9,0.3,578.3,,-101.5,441.3,,-115.1,,2331.5,4123.3
2021/09,씨에스윈드,112610,에너지장비및서비스,205,-131.2,81.8,3.6,-1876.7,371.3,2248.0,1317.5,2161.8,844.2,4.3,4.3,,,143.6,,143.6,2.4,1211.2,,950.6,825.8,,8.7,,4123.3,3595.4
2021/12,씨에스윈드,112610,에너지장비및서비스,205,-219.8,110.0,54.2,-298.3,-131.6,166.7,-320.5,446.5,767.0,0.2,0.2,,,406.0,,406.0,3.4,259.3,,185.6,747.5,,-25.0,,3595.4,2618.1
2022/03,씨에스윈드,112610,에너지장비및서비스,205,1291.9,114.4,35.1,-932.9,227.8,1160.6,-289.8,607.5,901.6,1.3,1.3,,,314.1,,314.1,0.1,586.9,,20.6,243.3,,,12.8,2618.1,2676.5
2022/06,씨에스윈드,112610,에너지장비및서비스,205,777.0,125.8,36.0,171.8,-174.8,-346.6,-802.3,510.8,1055.7,4.1,4.1,3.0,,226.9,,226.9,9.7,214.3,,24.9,533.8,,63.6,413.8,2676.5,2932.2
2022/09(E),씨에스윈드,112610,에너지장비및서비스,205,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,CJ대한통운,000120,항공화물운송과물류,234,2007.4,,,-537.2,366.0,903.2,-1101.2,9223.7,10265.6,,,,,,,,,,,,,,,,,
2020/09,CJ대한통운,000120,항공화물운송과물류,234,4258.4,,,-1094.5,-46.2,1048.3,-2598.3,4225.4,6752.7,,,,,,,,,,,,,,,,,
2020/12,CJ대한통운,000120,항공화물운송과물류,234,1056.5,4259.3,548.8,78.6,1163.5,1084.9,-2159.4,1302.8,3395.1,853.3,853.3,-4.1,,804.4,,804.4,57.2,,-0.6,1163.5,,200.0,2533.2,,4970.1,3876.2
2021/03,CJ대한통운,000120,항공화물운송과물류,234,27.4,,,-727.6,229.0,956.6,1002.0,6826.3,5765.1,60.3,60.3,19.8,,594.4,,594.4,99.3,,1993.6,4775.2,,,5111.0,,3876.2,3801.3
2021/06,CJ대한통운,000120,항공화물운송과물류,234,92.8,,,5317.2,6111.8,794.6,-4478.7,6560.4,10979.8,57.2,57.2,0.8,,558.0,,558.0,80.2,,,6476.8,,2300.0,5024.9,,3801.3,5210.8
2021/09,CJ대한통운,000120,항공화물운송과물류,234,2186.3,,,-229.6,922.9,1152.4,-2602.3,7441.2,9984.3,25.7,25.7,0.4,,397.2,,397.2,149.3,,,7419.7,,1300.0,8000.9,,5210.8,4625.0
2021/12,CJ대한통운,000120,항공화물운송과물류,234,1134.9,4254.3,507.6,-695.9,313.6,1009.5,-2693.0,5995.4,8629.1,169.9,169.9,3.8,,574.7,,574.7,160.6,,,5932.5,,,8057.3,,4625.0,2295.0
2022/03,CJ대한통운,000120,항공화물운송과물류,234,-1046.4,,,-459.3,419.7,879.0,1488.7,11225.5,9633.3,108.2,108.2,0.5,,468.7,,468.7,127.3,,,11188.4,,,9009.6,,2295.0,2305.2
2022/06,CJ대한통운,000120,항공화물운송과물류,234,1778.9,,,-618.5,394.0,1012.5,-545.0,14112.3,14598.0,30.3,30.3,4.2,,660.2,,660.2,78.7,,2093.3,11951.3,,2100.0,11839.5,,2305.2,2963.4
2022/09(E),CJ대한통운,000120,항공화물운송과물류,234,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,CJ CGV,079160,방송과엔터테인먼트,204,-880.7,862.4,48.7,-189.9,97.0,287.0,703.2,1920.0,1197.4,,,,,,,,,,,,,,,,,
2020/09,CJ CGV,079160,방송과엔터테인먼트,204,-455.6,851.9,99.8,48.6,811.6,763.0,1823.3,3117.5,1263.4,,,,,,,,,,,,,,,,,
2020/12,CJ CGV,079160,방송과엔터테인먼트,204,-597.7,827.0,36.5,-762.2,-10.4,751.8,3890.6,6713.4,2670.1,-77.8,-77.8,,,241.4,,241.4,8.3,1219.5,2698.8,-0.7,1046.5,800.0,81.5,,4396.2,6809.4
2021/03,CJ CGV,079160,방송과엔터테인먼트,204,-262.7,790.0,35.2,-454.2,55.1,509.3,-309.4,1612.8,1871.3,41.2,41.2,,2.0,102.0,,102.0,7.8,1612.8,,,1709.0,,15.6,,6809.4,5808.8
2021/06,CJ CGV,079160,방송과엔터테인먼트,204,-624.8,768.8,34.9,320.6,426.0,105.4,-1567.8,3679.7,5182.1,-2.0,-2.0,1.1,-0.1,65.5,,65.5,1.5,445.5,,,1480.9,,-15.6,,5808.8,3933.2
2021/09,CJ CGV,079160,방송과엔터테인먼트,204,-805.6,754.6,30.7,114.3,383.3,269.0,-479.0,1112.1,1522.9,51.1,51.1,-1.1,,105.2,,105.2,8.5,1112.2,,,850.3,200.0,,,3933.2,2778.9
2021/12,CJ CGV,079160,방송과엔터테인먼트,204,-25.6,742.8,28.2,-3180.5,841.9,4022.4,3290.7,4303.0,778.0,10.8,10.8,,,169.7,,169.7,15.2,1649.6,,181.3,865.0,,,,2778.9,3382.6
2022/03,CJ CGV,079160,방송과엔터테인먼트,204,-191.4,756.1,27.3,-167.0,17.1,184.2,-265.0,1530.5,1712.1,1.0,1.0,,0.8,91.5,,91.5,76.5,1230.5,300.0,,1490.4,50.0,,,3382.6,2729.2
2022/06,CJ CGV,079160,방송과엔터테인먼트,204,882.5,757.0,29.8,-171.6,75.5,247.1,-571.7,1180.5,1674.2,3.2,3.2,,,92.6,,92.6,23.2,1180.5,,,1095.4,30.0,,,2729.2,2867.8
2022/09(E),CJ CGV,079160,방송과엔터테인먼트,204,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,CJ제일제당,097950,식품,38,7016.3,2718.9,414.7,-66.8,1575.0,1791.8,-2599.0,9078.0,10078.6,,,,,,,,,,,,,,,,,
2020/09,CJ제일제당,097950,식품,38,8244.7,2833.8,374.6,122.2,3415.3,3349.1,-6767.6,-917.7,5200.2,,,,,,,,,,,,,,,,,
2020/12,CJ제일제당,097950,식품,38,5607.5,3028.6,384.9,-1840.5,2651.9,4572.8,-4723.3,2278.5,6278.0,1805.0,1805.0,30.9,19.3,3505.1,,3505.1,219.5,-2251.3,259.9,3889.8,,,385.0,,13342.0,12122.3
2021/03,CJ제일제당,097950,식품,38,1802.9,2800.9,379.5,-2094.5,2835.5,5018.1,-615.5,5681.1,5576.5,247.2,247.2,21.8,0.7,4413.9,,4413.9,232.6,307.0,1994.3,3367.2,,,126.2,,12122.3,11163.6
2021/06,CJ제일제당,097950,식품,38,271.7,2710.1,365.3,1730.0,4350.1,2690.1,-2154.5,7890.0,8685.4,297.0,297.0,7.2,8.9,2258.4,,2258.4,308.4,2789.7,2899.3,2132.5,,2300.0,-3.1,,11163.6,11457.0
2021/09,CJ제일제당,097950,식품,38,7019.1,2805.0,412.1,9.6,3550.0,3574.2,-7282.2,3856.6,10458.4,3.1,3.1,-0.1,1.1,2590.3,,2590.3,221.1,-2217.8,3702.3,2352.3,,-2300.0,232.2,,11457.0,11734.5
2021/12,CJ제일제당,097950,식품,38,7770.4,2828.9,351.2,-5898.7,2254.6,8116.5,-2686.3,4494.7,6394.8,359.4,359.4,52.8,0.1,4165.9,,4165.9,281.8,-878.8,-2.3,5066.8,583.2,3703.9,696.0,,11734.5,10968.7
2022/03,CJ제일제당,097950,식품,38,-5370.1,2982.7,382.0,-2710.9,771.3,3579.9,6618.9,16731.2,9349.2,280.8,280.8,24.5,,2728.2,,2728.2,287.8,5418.2,7658.0,3288.2,,,233.5,,10968.7,9665.9
2022/06,CJ제일제당,097950,식품,38,1546.4,3084.7,408.4,-2567.8,1246.1,3863.4,1574.2,15446.4,11977.3,110.0,110.0,64.2,,3216.3,,3216.3,259.9,5780.2,1896.6,5958.0,,2100.0,-98.5,,9665.9,10491.7
2022/09(E),CJ제일제당,097950,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,아남전자,008700,전자제품,213,28.1,8.4,0.4,-27.1,103.1,130.8,-32.2,280.0,307.7,,,,,,,,,,,,,,,,,
2020/09,아남전자,008700,전자제품,213,-48.6,9.9,1.5,19.1,102.6,83.9,86.0,272.7,182.8,,,,,,,,,,,,,,,,,
2020/12,아남전자,008700,전자제품,213,-73.7,13.3,0.3,-4.7,81.2,87.6,59.5,536.2,474.1,,,,,2.7,,2.7,-0.1,535.0,,,463.8,,-21.0,,101.7,76.1
2021/03,아남전자,008700,전자제품,213,-18.0,13.4,1.2,-3.0,26.0,30.0,51.0,588.9,534.0,,,,,4.3,,4.3,,588.1,,,527.6,,4.8,,79.3,109.3
2021/06,아남전자,008700,전자제품,213,-55.3,13.5,-0.2,18.7,106.8,89.4,34.7,568.4,529.6,,,,,6.9,,6.9,0.5,561.9,,6.6,527.9,,-2.1,,109.3,107.2
2021/09,아남전자,008700,전자제품,213,13.0,15.6,0.6,1.1,7.0,6.8,16.2,473.7,452.5,0.6,0.6,,,2.0,,2.0,,473.4,,0.3,445.9,,1.8,,107.2,141.2
2021/12,아남전자,008700,전자제품,213,-232.5,15.8,0.5,-15.1,91.4,107.1,298.5,753.5,449.3,12.1,12.1,,,16.1,,16.1,,675.4,,78.1,438.1,,-4.6,,141.2,192.4
2022/03,아남전자,008700,전자제품,213,31.6,17.9,0.1,-1.4,,2.5,-84.6,451.4,530.6,,,,,1.8,,1.8,0.6,451.4,,,522.8,,4.3,,196.5,142.4
2022/06,아남전자,008700,전자제품,213,-45.0,14.9,0.5,-102.9,7.4,111.9,70.9,593.2,514.2,,,,,111.3,,111.3,,593.2,,,505.2,,4.9,,142.4,79.9
2022/09(E),아남전자,008700,전자제품,213,,,,,,,,,,,,,,,,,,,,,,,,,,
