period,shareName,shareCode,marketName,marketCode,totalRevenue,costOfRevenue,grossProfit,operationExpense,operationIncome,interestIncome,interestExpense,otherNonOperationIncExp,earningBfTax,incomeTaxExpense,netIncome
2020/12,버킷스튜디오,066410,핸드셋,207,95.7,81.2,14.4,12.4,2.1,2.8,23.3,-0.2,-36.9,,-36.9
2021/03,버킷스튜디오,066410,핸드셋,207,70.2,56.0,14.3,14.1,0.1,0.8,12.6,,77.4,,77.4
2021/06,버킷스튜디오,066410,핸드셋,207,73.2,62.1,11.1,17.1,-6.0,151.0,17.5,,21.9,,21.9
2021/09,버킷스튜디오,066410,핸드셋,207,68.6,54.9,13.6,17.8,-4.2,517.0,26.3,0.6,454.9,,454.9
2021/12(E),버킷스튜디오,066410,핸드셋,207,,,,,,,,,,,
2020/06,베노홀딩스,206400,게임엔터테인먼트,235,21.7,,21.7,19.2,2.6,6.3,14.5,-22.2,-27.8,,-27.8
2020/09,베노홀딩스,206400,게임엔터테인먼트,235,16.6,,16.6,15.8,0.8,6.8,120.1,-7.4,-119.8,,-119.7
2020/12,베노홀딩스,206400,게임엔터테인먼트,235,27.8,,27.8,26.8,1.0,31.1,-12.2,11.3,51.2,0.2,50.8
2021/03,베노홀딩스,206400,게임엔터테인먼트,235,19.1,,19.1,19.4,-0.4,55.7,13.3,,41.5,,41.5
2021/06,베노홀딩스,206400,게임엔터테인먼트,235,82.5,,82.5,83.9,-1.4,62.8,27.5,0.1,30.4,,30.4
2021/09,베노홀딩스,206400,게임엔터테인먼트,235,52.2,,52.2,61.2,-9.0,43.7,15.0,1.9,16.8,,16.8
2021/12(E),베노홀딩스,206400,게임엔터테인먼트,235,,,,,,,,,,,
2020/06,베뉴지,019010,백화점과일반상점,198,133.2,40.9,92.3,64.6,27.7,6.0,13.2,11.5,32.1,4.0,28.1
2020/09,베뉴지,019010,백화점과일반상점,198,122.4,57.5,64.9,63.0,1.9,3.0,12.4,20.1,12.7,3.8,8.9
2020/12,베뉴지,019010,백화점과일반상점,198,126.4,42.2,84.2,65.0,19.2,2.9,12.2,-2.8,5.4,-44.0,49.4
2021/03,베뉴지,019010,백화점과일반상점,198,98.5,46.8,51.7,59.5,-7.8,2.0,11.8,1.7,-16.0,0.5,-16.5
2021/06,베뉴지,019010,백화점과일반상점,198,131.8,49.4,82.4,60.0,22.4,5.5,12.6,-0.3,15.4,0.4,15.0
2021/09,베뉴지,019010,백화점과일반상점,198,132.8,73.2,59.6,70.4,-10.8,2.6,12.5,442.5,533.2,155.7,377.5
2021/12(E),베뉴지,019010,백화점과일반상점,198,,,,,,,,,,,
2020/06,베셀,177350,디스플레이장비및부품,199,141.3,131.8,9.5,44.0,-34.5,11.3,3.6,-2.0,-29.6,-0.0,-29.6
2020/09,베셀,177350,디스플레이장비및부품,199,187.0,128.9,58.1,40.8,17.3,12.0,3.5,-5.5,19.5,,19.5
2020/12,베셀,177350,디스플레이장비및부품,199,263.8,221.2,42.7,42.1,0.6,2.0,4.0,-0.6,-23.5,1.8,-25.3
2021/03,베셀,177350,디스플레이장비및부품,199,68.2,55.0,13.1,38.2,-25.1,0.2,2.5,11.0,-15.4,,-15.4
2021/06,베셀,177350,디스플레이장비및부품,199,65.2,62.5,2.7,37.6,-34.9,5.4,12.6,0.4,-32.3,3.6,-35.9
2021/09,베셀,177350,디스플레이장비및부품,199,46.6,40.2,6.4,40.2,-33.8,0.2,7.3,12.3,-28.7,,-28.7
2021/12(E),베셀,177350,디스플레이장비및부품,199,,,,,,,,,,,
2020/06,베스파,299910,게임엔터테인먼트,235,183.5,,183.5,246.2,-62.7,1.4,2.5,-49.1,-112.9,-5.4,-107.5
2020/09,베스파,299910,게임엔터테인먼트,235,173.5,,173.5,258.3,-84.8,14.1,8.3,-0.2,-79.1,-0.5,-78.6
2020/12,베스파,299910,게임엔터테인먼트,235,160.6,,160.6,301.9,-141.2,3.4,21.1,-8.6,-167.6,65.0,-232.6
2021/03,베스파,299910,게임엔터테인먼트,235,138.5,,138.5,247.2,-108.7,10.9,4.8,0.8,-101.8,,-101.8
2021/06,베스파,299910,게임엔터테인먼트,235,135.6,,135.6,261.6,-126.0,9.6,2.0,5.4,-113.1,-0.2,-112.9
2021/09,베스파,299910,게임엔터테인먼트,235,113.6,,113.6,217.7,-104.0,8.6,1.0,-0.1,-96.5,,-96.5
2021/12(E),베스파,299910,게임엔터테인먼트,235,,,,,,,,,,,
2020/06,보광산업,225530,건축자재,162,151.8,111.9,39.9,14.2,25.6,2.3,4.4,-1.1,22.3,6.3,16.0
2020/09,보광산업,225530,건축자재,162,129.0,100.6,28.4,12.8,15.7,2.4,4.5,1.4,15.0,3.1,11.9
2020/12,보광산업,225530,건축자재,162,175.7,110.2,65.5,15.0,50.5,6.7,2.2,-0.9,54.0,2.0,52.0
2021/03,보광산업,225530,건축자재,162,136.8,103.1,33.6,13.7,20.0,1.6,3.8,3.1,20.9,4.5,16.4
2021/06,보광산업,225530,건축자재,162,160.1,114.8,45.3,16.8,28.5,3.2,2.7,5.0,34.0,7.7,26.3
2021/09,보광산업,225530,건축자재,162,183.9,131.5,52.4,16.0,36.4,1.2,1.4,2.5,38.6,8.5,30.2
2021/12(E),보광산업,225530,건축자재,162,,,,,,,,,,,
2020/06,보라티알,250000,식품과기본식료품소매,227,123.1,81.5,41.6,31.4,10.2,1.8,-6.3,-1.5,16.8,1.6,15.2
2020/09,보라티알,250000,식품과기본식료품소매,227,129.6,92.9,36.6,32.9,3.7,1.9,-2.1,-1.8,6.0,1.2,4.8
2020/12,보라티알,250000,식품과기본식료품소매,227,135.7,90.9,44.8,33.0,11.8,0.3,2.8,-3.1,6.2,2.5,3.7
2021/03,보라티알,250000,식품과기본식료품소매,227,145.2,97.2,48.0,34.6,13.4,7.7,1.8,2.3,21.5,5.3,16.2
2021/06,보라티알,250000,식품과기본식료품소매,227,147.0,94.1,52.9,37.2,15.6,4.3,,-0.7,19.2,3.6,15.6
2021/09,보라티알,250000,식품과기본식료품소매,227,142.5,96.2,46.3,36.2,10.0,4.0,1.5,-6.1,6.3,1.6,4.7
2021/12(E),보라티알,250000,식품과기본식료품소매,227,,,,,,,,,,,
2020/06,보성파워텍,006910,전기장비,144,207.6,197.3,10.4,12.3,-1.9,9.0,6.8,2.2,2.5,,2.5
2020/09,보성파워텍,006910,전기장비,144,185.8,163.3,22.5,9.6,12.9,0.7,17.4,-2.8,-6.6,,-6.6
2020/12,보성파워텍,006910,전기장비,144,176.7,160.7,16.0,14.4,1.6,-1.6,-9.0,-7.9,1.1,,0.9
2021/03,보성파워텍,006910,전기장비,144,162.4,146.0,16.4,18.1,-1.6,4.4,12.8,0.1,-10.0,,-10.0
2021/06,보성파워텍,006910,전기장비,144,133.9,108.6,25.3,19.9,5.4,1.0,24.5,17.2,-0.8,-10.4,9.5
2021/09,보성파워텍,006910,전기장비,144,162.7,162.7,,17.1,-17.1,1.0,0.7,4.6,-12.2,-1.0,-11.2
2021/12(E),보성파워텍,006910,전기장비,144,,,,,,,,,,,
2020/06,본느,226340,화장품,206,86.0,45.3,40.6,39.5,1.1,3.6,4.5,-0.1,0.1,-0.9,1.0
2020/09,본느,226340,화장품,206,108.5,65.0,43.5,37.9,5.6,2.1,5.1,0.1,2.7,3.9,-1.2
2020/12,본느,226340,화장품,206,86.5,64.1,22.4,30.7,-8.3,20.9,12.6,-3.8,-3.9,15.6,-19.6
2021/03,본느,226340,화장품,206,141.7,90.1,51.6,38.4,13.2,6.6,4.6,1.7,17.3,0.7,16.6
2021/06,본느,226340,화장품,206,123.2,68.9,54.3,65.3,-11.1,0.6,79.5,15.0,-75.4,-14.4,-61.0
2021/09,본느,226340,화장품,206,149.2,72.3,76.9,74.4,2.5,4.2,6.2,0.5,1.1,1.7,-0.6
2021/12(E),본느,226340,화장품,206,,,,,,,,,,,
2020/06,부스타,008470,기계,138,250.5,196.9,53.6,32.7,20.9,6.4,0.5,0.2,27.6,4.5,23.1
2020/09,부스타,008470,기계,138,242.3,200.5,41.8,32.5,9.3,1.0,-1.2,0.3,11.8,2.9,8.9
2020/12,부스타,008470,기계,138,296.9,232.9,63.9,37.4,26.5,1.5,4.9,-4.1,31.6,8.3,23.4
2021/03,부스타,008470,기계,138,226.6,194.7,31.8,32.9,-1.0,11.6,1.4,0.4,9.6,1.7,7.9
2021/06,부스타,008470,기계,138,230.7,195.2,35.5,35.6,-0.1,2.8,-1.2,0.7,2.4,0.2,2.2
2021/09,부스타,008470,기계,138,235.1,202.9,32.2,34.3,-2.1,2.2,,-0.3,-0.2,0.3,-0.4
2021/12(E),부스타,008470,기계,138,,,,,,,,,,,
2020/06,부방,014470,가정용기기와용품,214,783.8,589.9,193.9,205.8,-11.9,7.4,20.7,-18.3,-39.7,-1.5,-38.3
2020/09,부방,014470,가정용기기와용품,214,850.1,626.5,223.6,218.6,5.0,1.4,0.5,,6.4,0.4,6.0
2020/12,부방,014470,가정용기기와용품,214,829.7,625.8,203.9,198.1,5.8,19.8,10.1,-36.6,-31.6,-8.9,-22.7
2021/03,부방,014470,가정용기기와용품,214,818.7,610.0,208.7,208.8,-0.1,0.8,8.6,3.2,-8.7,0.4,-9.2
2021/06,부방,014470,가정용기기와용품,214,735.6,555.1,180.5,204.2,-23.7,50.9,11.9,-9.4,-1.9,14.2,-16.1
2021/09,부방,014470,가정용기기와용품,214,805.9,605.3,200.6,213.8,-13.2,24.6,24.0,6.6,6.8,0.7,6.1
2021/12(E),부방,014470,가정용기기와용품,214,,,,,,,,,,,
2020/06,뷰노,338220,건강관리기술,194,,,,,,,,,,,
2020/09,뷰노,338220,건강관리기술,194,,,,,,,,,,,
2020/12,뷰노,338220,건강관리기술,194,5.2,-0.3,5.5,32.1,-26.6,0.2,11.9,,-38.2,,-38.2
2021/03,뷰노,338220,건강관리기술,194,2.6,,2.6,45.1,-42.5,0.1,19.9,-0.1,-62.4,,-62.4
2021/06,뷰노,338220,건강관리기술,194,4.5,,4.5,49.5,-45.0,0.6,0.1,,-44.5,,-44.5
2021/09,뷰노,338220,건강관리기술,194,3.3,,3.3,48.4,-45.1,1.1,0.4,,-44.4,,-44.4
2021/12(E),뷰노,338220,건강관리기술,194,,,,,,,,,,,
2020/06,뷰웍스,100120,건강관리장비와용품,211,430.3,209.4,220.9,129.8,91.1,2.1,-0.1,-0.2,93.1,18.4,74.7
2020/09,뷰웍스,100120,건강관리장비와용품,211,401.3,188.7,212.6,145.2,67.4,3.6,5.5,-0.5,65.1,4.4,60.6
2020/12,뷰웍스,100120,건강관리장비와용품,211,411.0,212.1,198.9,146.4,52.5,-2.7,27.1,2.0,24.9,9.0,15.9
2021/03,뷰웍스,100120,건강관리장비와용품,211,425.2,202.5,222.7,139.4,83.3,24.4,6.8,1.5,102.7,19.5,83.2
2021/06,뷰웍스,100120,건강관리장비와용품,211,486.8,247.0,239.7,141.6,98.1,15.4,6.3,2.5,109.3,20.2,89.1
2021/09,뷰웍스,100120,건강관리장비와용품,211,471.0,236.9,234.1,137.6,96.5,29.7,23.1,5.1,107.9,21.6,86.3
2021/12(E),뷰웍스,100120,건강관리장비와용품,211,517.0,,,,108.0,,,,,,91.0
2020/06,브랜드엑스코퍼레이션,337930,"섬유,의류,신발,호화품",134,,,,,,,,,,,
2020/09,브랜드엑스코퍼레이션,337930,"섬유,의류,신발,호화품",134,404.5,147.7,256.7,225.3,31.4,0.4,0.7,1.4,32.5,4.0,28.5
2020/12,브랜드엑스코퍼레이션,337930,"섬유,의류,신발,호화품",134,384.7,161.6,223.1,239.2,-16.1,0.9,0.7,,-15.8,-3.8,-12.1
2021/03,브랜드엑스코퍼레이션,337930,"섬유,의류,신발,호화품",134,386.3,151.2,235.1,218.3,16.8,0.7,2.6,0.7,15.5,1.5,14.0
2021/06,브랜드엑스코퍼레이션,337930,"섬유,의류,신발,호화품",134,475.2,188.9,286.2,261.9,24.4,1.1,2.4,-8.3,14.7,2.8,10.6
2021/09,브랜드엑스코퍼레이션,337930,"섬유,의류,신발,호화품",134,431.4,160.7,270.6,215.6,55.0,1.2,2.0,-5.3,49.0,9.2,39.8
2021/12(E),브랜드엑스코퍼레이션,337930,"섬유,의류,신발,호화품",134,,,,,,,,,,,
2020/03,브레인즈컴퍼니,099390,IT서비스,154,,,,,,,,,,,
2020/06,브레인즈컴퍼니,099390,IT서비스,154,,,,,,,,,,,
2020/09,브레인즈컴퍼니,099390,IT서비스,154,,,,,,,,,,,
2020/12,브레인즈컴퍼니,099390,IT서비스,154,,,,,,,,,,,
2021/03,브레인즈컴퍼니,099390,IT서비스,154,26.8,9.2,17.6,15.5,2.1,0.6,,0.3,3.0,0.7,2.3
2021/06,브레인즈컴퍼니,099390,IT서비스,154,,,,,,,,,,,
2021/09,브레인즈컴퍼니,099390,IT서비스,154,23.4,6.4,17.1,18.7,-1.6,0.8,,0.2,-0.7,-2.0,1.3
2021/12(E),브레인즈컴퍼니,099390,IT서비스,154,,,,,,,,,,,
2020/06,브리지텍,064480,IT서비스,154,108.4,94.4,14.0,10.6,3.4,0.4,0.2,-0.9,2.7,-0.2,2.8
2020/09,브리지텍,064480,IT서비스,154,115.7,101.9,13.8,10.7,3.0,0.4,0.2,-2.0,1.2,8.2,-7.0
2020/12,브리지텍,064480,IT서비스,154,126.0,107.0,18.9,9.8,9.1,0.3,0.2,-0.8,8.5,-2.0,10.5
2021/03,브리지텍,064480,IT서비스,154,101.5,88.2,13.2,10.9,2.3,0.3,0.1,1.0,3.4,0.1,3.3
2021/06,브리지텍,064480,IT서비스,154,108.3,88.0,20.2,11.4,8.9,0.4,0.1,1.3,10.4,0.1,10.3
2021/09,브리지텍,064480,IT서비스,154,172.9,151.7,21.2,11.1,10.1,0.5,0.1,0.7,11.1,,11.1
2021/12(E),브리지텍,064480,IT서비스,154,,,,,,,,,,,
2020/06,브릿지바이오테라퓨틱스,288330,제약,35,3.4,3.5,-0.2,16.7,-16.9,0.1,0.4,0.0,-17.1,,-17.1
2020/09,브릿지바이오테라퓨틱스,288330,제약,35,12.7,13.3,-0.7,43.6,-44.3,2.4,1.3,,-43.2,,-43.2
2020/12,브릿지바이오테라퓨틱스,288330,제약,35,20.5,20.5,,49.7,-49.8,0.1,3.3,-1.0,-53.9,,-53.9
2021/03,브릿지바이오테라퓨틱스,288330,제약,35,,,,67.4,-67.4,1.8,0.1,,-65.6,,-65.6
2021/06,브릿지바이오테라퓨틱스,288330,제약,35,12.5,3.4,9.1,58.7,-49.6,0.8,0.3,-2.0,-51.0,,-51.0
2021/09,브릿지바이오테라퓨틱스,288330,제약,35,2.2,1.5,0.7,62.6,-61.9,1.1,0.1,,-60.9,,-60.9
2021/12(E),브릿지바이오테라퓨틱스,288330,제약,35,,,,,,,,,,,
2020/06,브이원텍,251630,전자장비와기기,197,62.6,33.7,28.8,11.7,17.1,4.9,7.5,-1.1,13.3,2.4,10.9
2020/09,브이원텍,251630,전자장비와기기,197,65.2,26.5,38.6,11.0,27.6,1.1,6.1,-1.2,21.4,4.2,17.2
2020/12,브이원텍,251630,전자장비와기기,197,107.2,72.8,34.4,20.0,14.4,13.8,22.7,-3.9,1.6,-2.3,3.9
2021/03,브이원텍,251630,전자장비와기기,197,74.4,46.6,27.7,16.3,11.5,12.0,0.7,2.7,25.5,2.6,22.9
2021/06,브이원텍,251630,전자장비와기기,197,133.2,98.3,34.9,22.2,12.7,4.0,3.4,0.1,13.4,6.0,7.5
2021/09,브이원텍,251630,전자장비와기기,197,127.0,96.5,30.5,19.7,10.8,22.2,1.2,9.7,41.4,8.5,33.0
2021/12(E),브이원텍,251630,전자장비와기기,197,,,,,,,,,,,
2020/06,브이티지엠피,018290,화장품,206,264.9,187.0,77.9,59.5,18.4,2.7,8.6,-5.0,-14.4,8.2,-22.6
2020/09,브이티지엠피,018290,화장품,206,219.0,144.4,74.6,64.3,10.2,0.1,6.6,1.0,3.7,,3.7
2020/12,브이티지엠피,018290,화장품,206,245.5,185.3,60.3,71.6,-11.3,2.2,7.8,-7.9,-29.8,-5.7,-24.1
2021/03,브이티지엠피,018290,화장품,206,443.6,266.5,177.2,116.4,60.8,3.6,15.3,5.7,97.6,3.6,94.0
2021/06,브이티지엠피,018290,화장품,206,512.8,306.3,206.5,139.8,66.7,1.7,10.8,-2.1,53.7,8.2,45.5
2021/09,브이티지엠피,018290,화장품,206,475.2,257.4,217.8,177.5,40.2,1.8,6.8,14.6,49.3,-2.7,52.0
2021/12(E),브이티지엠피,018290,화장품,206,,,,,,,,,,,
2020/06,블루베리 NFT,044480,가정용품,174,27.1,23.5,3.5,-0.3,3.8,3.2,211.8,2.8,-182.3,,-182.3
2020/09,블루베리 NFT,044480,가정용품,174,37.9,26.6,11.3,13.6,-2.4,28.2,-65.9,-91.6,-28.7,,-28.7
2020/12,블루베리 NFT,044480,가정용품,174,34.4,32.2,2.2,8.2,-6.0,-24.0,23.3,20.1,-45.2,,-46.7
2021/03,블루베리 NFT,044480,가정용품,174,33.1,25.9,7.2,10.9,-3.7,0.5,2.8,0.4,-2.7,,-2.7
2021/06,블루베리 NFT,044480,가정용품,174,30.6,26.5,4.1,14.4,-10.3,19.3,4.3,0.2,10.2,,10.2
2021/09,블루베리 NFT,044480,가정용품,174,33.6,35.4,-1.7,12.2,-13.9,0.4,0.8,-0.9,-50.9,,-50.9
2021/12(E),블루베리 NFT,044480,가정용품,174,,,,,,,,,,,
2020/06,블루콤,033560,핸드셋,207,47.0,54.0,-7.0,26.4,-33.4,16.6,,6.9,-9.9,-0.5,-9.4
2020/09,블루콤,033560,핸드셋,207,213.1,167.7,45.4,33.7,11.7,13.1,0.1,2.2,26.9,3.6,23.3
2020/12,블루콤,033560,핸드셋,207,230.5,198.0,32.5,22.7,9.8,1.6,0.1,-2.3,9.1,0.9,8.2
2021/03,블루콤,033560,핸드셋,207,155.3,136.5,18.8,24.4,-5.6,1.2,0.2,14.0,9.4,0.8,8.6
2021/06,블루콤,033560,핸드셋,207,139.3,122.0,17.3,22.4,-5.1,1.2,0.3,5.5,1.3,0.5,0.8
2021/09,블루콤,033560,핸드셋,207,207.3,175.6,31.7,25.9,5.8,0.1,0.3,22.8,28.3,8.5,19.8
2021/12(E),블루콤,033560,핸드셋,207,,,,,,,,,,,
2020/06,비나텍,126340,전기장비,144,,,,,,,,,,,
2020/09,비나텍,126340,전기장비,144,111.8,80.3,31.5,17.4,14.1,1.5,6.0,-0.5,9.1,0.7,8.4
2020/12,비나텍,126340,전기장비,144,118.0,84.7,33.3,25.4,7.9,7.4,18.3,-7.3,-10.4,-0.5,-9.8
2021/03,비나텍,126340,전기장비,144,116.1,80.8,35.3,19.9,15.4,12.0,2.0,0.1,25.6,1.9,23.7
2021/06,비나텍,126340,전기장비,144,116.8,89.0,27.7,20.5,7.2,2.4,2.7,-2.2,4.7,1.0,3.7
2021/09,비나텍,126340,전기장비,144,119.0,83.4,35.6,23.3,12.3,18.5,3.8,-0.5,26.5,-0.8,27.3
2021/12(E),비나텍,126340,전기장비,144,138.0,,,,15.0,,,,11.0,,
2020/06,비덴트,121800,디스플레이패널,222,26.7,17.7,9.0,16.5,-7.5,0.7,11.4,-9.6,79.3,-16.8,96.1
2020/09,비덴트,121800,디스플레이패널,222,28.7,18.1,10.6,17.3,-6.8,,11.5,-0.4,93.7,14.8,78.9
2020/12,비덴트,121800,디스플레이패널,222,24.8,38.9,-14.2,24.3,-38.4,2.5,4.9,-40.4,20.9,4.2,16.7
2021/03,비덴트,121800,디스플레이패널,222,23.8,16.8,7.0,12.9,-5.9,0.2,9.1,1.7,1150.2,177.4,972.8
2021/06,비덴트,121800,디스플레이패널,222,37.3,23.1,14.1,10.9,3.2,16.4,12.3,-1.8,472.0,70.1,401.9
2021/09,비덴트,121800,디스플레이패널,222,32.0,17.1,14.8,9.2,5.7,3.4,28.3,4.5,491.2,67.7,423.5
2021/12(E),비덴트,121800,디스플레이패널,222,,,,,,,,,,,
2020/06,비디아이,148140,기계,138,457.4,496.8,-39.4,21.7,-61.1,3.4,242.7,-19.2,-319.6,-30.2,-289.4
2020/09,비디아이,148140,기계,138,563.0,575.5,-12.5,32.1,-44.6,113.8,14.0,21.1,76.3,15.5,60.8
2020/12,비디아이,148140,기계,138,258.1,697.2,-439.1,173.0,-612.0,-93.5,19.6,1.6,-725.9,-33.7,-692.3
2021/03,비디아이,148140,기계,138,209.1,185.0,24.2,25.8,-1.6,24.6,19.8,-2.3,-0.7,,-0.7
2021/06,비디아이,148140,기계,138,107.5,193.1,-85.7,21.2,-106.9,9.3,37.6,5.5,-132.0,,-132.0
2021/09,비디아이,148140,기계,138,206.5,233.8,-27.2,11.3,-38.5,12.1,18.9,2.3,-45.3,,-45.3
2021/12(E),비디아이,148140,기계,138,,,,,,,,,,,
2020/06,비보존 헬스케어,082800,디스플레이장비및부품,199,110.0,96.7,13.3,12.6,0.7,3.7,24.6,30.9,9.7,,9.7
2020/09,비보존 헬스케어,082800,제약,35,82.6,79.8,2.8,19.3,-16.5,3.1,29.4,21.0,-20.9,,-20.9
2020/12,비보존 헬스케어,082800,제약,35,154.7,110.6,44.1,107.4,-63.3,2.5,30.0,-231.1,-320.9,2.6,-323.6
2021/03,비보존 헬스케어,082800,제약,35,141.9,85.3,56.6,73.9,-17.3,2.8,23.2,-28.4,-63.1,0.2,-63.3
2021/06,비보존 헬스케어,082800,제약,35,132.0,78.2,53.8,98.2,-44.4,1.6,21.7,58.3,-15.1,-2.9,-12.2
2021/09,비보존 헬스케어,082800,제약,35,141.3,91.9,49.5,84.8,-35.3,3.2,15.5,-36.8,-85.6,-1.3,-84.3
2021/12(E),비보존 헬스케어,082800,제약,35,,,,,,,,,,,
2020/06,비비씨,318410,가정용품,174,100.2,56.6,43.6,10.8,32.8,0.2,0.9,-2.9,29.1,5.6,23.5
2020/09,비비씨,318410,가정용품,174,115.7,68.4,47.3,16.2,31.2,0.2,1.0,-0.3,30.0,2.4,27.6
2020/12,비비씨,318410,가정용품,174,86.2,52.7,33.6,12.0,21.6,1.3,0.9,-9.1,12.8,-2.4,15.3
2021/03,비비씨,318410,가정용품,174,95.7,59.3,36.4,17.6,18.8,1.6,0.8,7.0,26.6,6.5,20.1
2021/06,비비씨,318410,가정용품,174,84.9,56.1,28.7,17.9,10.8,0.8,0.9,0.7,11.4,3.1,8.3
2021/09,비비씨,318410,가정용품,174,80.6,58.9,21.7,20.0,1.8,2.9,1.3,8.9,12.2,1.5,10.7
2021/12(E),비비씨,318410,가정용품,174,,,,,,,,,,,
2020/06,비씨월드제약,200780,제약,35,147.3,85.5,61.7,49.4,12.4,3.5,5.8,7.3,17.5,-3.8,21.2
2020/09,비씨월드제약,200780,제약,35,138.7,66.6,72.2,56.3,15.9,1.1,7.2,-0.3,9.4,0.2,9.2
2020/12,비씨월드제약,200780,제약,35,138.0,95.6,42.4,45.9,-3.5,6.9,10.5,2.1,-5.0,3.1,-8.1
2021/03,비씨월드제약,200780,제약,35,145.8,87.7,58.1,50.9,7.2,3.1,6.1,2.9,7.2,,7.1
2021/06,비씨월드제약,200780,제약,35,155.5,89.9,65.6,55.0,10.5,5.7,5.6,2.4,13.1,-2.8,15.9
2021/09,비씨월드제약,200780,제약,35,151.9,87.6,64.3,50.3,14.0,2.0,6.4,3.0,12.7,3.6,9.1
2021/12,비씨월드제약,200780,제약,35,163.0,108.5,54.4,52.5,1.9,1.5,5.7,2.1,-0.2,1.7,-2.0
2022/03(E),비씨월드제약,200780,제약,35,,,,,,,,,,,
2020/06,비아트론,141000,디스플레이장비및부품,199,254.1,170.7,83.3,19.5,63.9,-0.8,4.1,0.7,59.6,11.8,47.8
2020/09,비아트론,141000,디스플레이장비및부품,199,342.4,237.5,104.9,22.8,82.1,-3.5,9.7,0.4,69.3,15.1,54.2
2020/12,비아트론,141000,디스플레이장비및부품,199,308.3,236.2,72.1,41.6,30.5,5.3,52.8,,16.3,-14.9,31.1
2021/03,비아트론,141000,디스플레이장비및부품,199,85.6,49.3,36.3,30.0,6.3,29.3,4.0,-0.9,28.5,10.8,17.7
2021/06,비아트론,141000,디스플레이장비및부품,199,337.0,235.1,101.9,46.0,55.9,5.1,1.1,-0.1,59.0,13.0,46.0
2021/09,비아트론,141000,디스플레이장비및부품,199,100.9,65.7,35.1,29.1,6.1,28.2,8.0,0.2,26.2,5.9,20.2
2021/12(E),비아트론,141000,디스플레이장비및부품,199,,,,,,,,,,,
2020/06,비에이치,090460,전자장비와기기,197,1055.3,1004.8,50.5,73.6,-23.1,25.8,20.6,-12.0,-23.7,78.1,-101.9
2020/09,비에이치,090460,전자장비와기기,197,2361.4,1987.2,374.2,70.9,303.3,9.2,7.7,-12.5,302.3,17.4,284.9
2020/12,비에이치,090460,전자장비와기기,197,2317.1,2217.8,99.3,74.0,25.4,11.5,26.7,-98.5,-84.3,-19.1,-65.2
2021/03,비에이치,090460,전자장비와기기,197,1388.0,1467.4,-79.4,71.0,-150.5,11.7,9.6,93.0,-47.1,46.0,-93.2
2021/06,비에이치,090460,전자장비와기기,197,1623.7,1563.1,60.7,70.8,-10.1,28.6,11.7,29.4,38.2,-8.0,46.2
2021/09,비에이치,090460,전자장비와기기,197,3337.2,2822.5,514.7,77.6,437.1,6.3,15.0,139.7,583.3,118.6,464.7
2021/12(E),비에이치,090460,전자장비와기기,197,3459.6,,445.0,,379.9,,,,252.0,,184.5
2020/06,비에이치아이,083650,기계,138,654.0,580.5,73.5,57.1,16.4,-2.1,22.7,8.3,-0.3,-2.0,1.7
2020/09,비에이치아이,083650,기계,138,455.9,378.5,77.4,56.8,20.6,8.2,25.8,7.9,8.4,2.6,5.8
2020/12,비에이치아이,083650,기계,138,675.5,571.0,104.6,56.1,48.4,17.1,62.9,0.5,1.8,-2.6,4.4
2021/03,비에이치아이,083650,기계,138,568.3,572.8,-4.5,48.9,-53.4,34.6,31.7,8.4,-42.2,1.4,-43.6
2021/06,비에이치아이,083650,기계,138,617.0,591.3,25.8,68.2,-42.4,8.7,18.9,7.9,-47.2,,-47.2
2021/09,비에이치아이,083650,기계,138,531.1,547.0,-15.9,62.9,-78.8,34.8,69.9,2.0,-113.7,-3.6,-110.1
2021/12(E),비에이치아이,083650,기계,138,,,,,,,,,,,
2020/06,비엠티,086670,기계,138,233.4,167.5,65.9,38.2,27.7,1.7,4.6,0.5,25.4,7.6,17.8
2020/09,비엠티,086670,기계,138,223.5,158.0,65.5,37.4,28.1,-0.4,3.7,-1.3,22.7,2.2,20.6
2020/12,비엠티,086670,기계,138,197.2,160.4,36.8,55.3,-18.5,2.7,22.5,1.3,-37.0,-6.3,-30.7
2021/03,비엠티,086670,기계,138,255.8,184.1,71.7,36.6,35.1,13.5,3.0,4.2,49.7,8.5,41.3
2021/06,비엠티,086670,기계,138,288.6,225.9,62.7,48.1,14.6,7.4,5.4,-0.2,16.4,1.7,14.7
2021/09,비엠티,086670,기계,138,225.2,166.0,59.2,79.3,-20.1,7.7,2.4,0.1,-14.8,0.4,-15.1
2021/12(E),비엠티,086670,기계,138,,,,,,,,,,,
2020/06,비올,335890,건강관리장비와용품,211,,,,,,,,,,,
2020/09,비올,335890,건강관리장비와용품,211,,,,,,,,,,,
2020/12,비올,335890,건강관리장비와용품,211,,,,,,,,,,,
2021/03,비올,335890,건강관리장비와용품,211,27.4,10.3,17.1,16.0,1.2,2.2,0.2,,3.2,,3.2
2021/06,비올,335890,건강관리장비와용품,211,43.9,14.4,29.4,14.4,15.0,0.8,0.5,-5.0,10.3,1.5,8.8
2021/09,비올,335890,건강관리장비와용품,211,45.8,15.1,30.8,14.7,16.0,2.8,0.5,-4.5,13.8,3.1,10.7
2021/12(E),비올,335890,건강관리장비와용품,211,55.0,,38.0,,22.0,,,,23.0,,
