period,shareName,shareCode,marketName,marketCode,totalRevenue,costOfRevenue,grossProfit,operationExpense,operationIncome,interestIncome,interestExpense,otherNonOperationIncExp,earningBfTax,incomeTaxExpense,netIncome
2017/12,오리온,271560,식품,38,10732.8,6087.1,4645.8,3571.5,1074.3,98.8,130.2,10.4,1050.6,283.8,766.8
2018/12,오리온,271560,식품,38,19269.5,10499.8,8769.7,5948.0,2821.8,92.7,213.8,61.9,2752.1,1321.8,1430.3
2019/12,오리온,271560,식품,38,20233.0,11100.8,9132.2,5856.3,3275.9,97.2,118.5,-173.5,3081.1,876.4,2204.7
2020/12,오리온,271560,식품,38,22298.2,12767.6,9530.6,5769.4,3761.2,133.1,98.7,172.2,3973.5,1227.9,2745.6
2021/12(E),오리온,271560,식품,38,23669.8,,9750.9,,3803.4,,,,3823.4,,2705.7
2016/12,오리온홀딩스,001800,식품,38,1279.6,1014.3,265.3,283.2,-17.9,15.4,8.4,-21.2,-15.0,27.6,2490.5
2017/12,오리온홀딩스,001800,식품,38,1127.5,852.4,275.0,226.0,49.0,15.6,19.8,-521.6,-400.0,5.7,14864.1
2018/12,오리온홀딩스,001800,식품,38,19976.8,11002.9,8974.0,6668.8,2305.1,121.5,213.9,211.4,2409.3,1226.4,1182.9
2019/12,오리온홀딩스,001800,식품,38,21035.9,11753.6,9282.3,6615.7,2666.6,126.8,125.2,-237.1,2441.2,877.3,1563.9
2020/12,오리온홀딩스,001800,식품,38,22804.9,13170.9,9634.0,6547.7,3086.3,144.5,119.1,130.9,3242.8,1057.4,2185.3
2021/12(E),오리온홀딩스,001800,식품,38,,,,,,,,,,,
2016/12,YG PLUS,037270,방송과엔터테인먼트,204,703.6,470.0,233.6,301.2,-67.6,32.8,24.1,10.6,-48.3,6.2,-54.5
2017/12,YG PLUS,037270,방송과엔터테인먼트,204,724.6,491.8,232.8,303.7,-70.9,13.0,32.8,2.1,-88.5,11.3,-99.8
2018/12,YG PLUS,037270,방송과엔터테인먼트,204,935.8,646.2,289.6,272.2,17.4,41.3,36.1,-19.8,2.8,-13.7,-14.3
2019/12,YG PLUS,037270,방송과엔터테인먼트,204,1136.4,855.5,280.9,247.9,33.1,13.4,18.3,3.7,31.8,4.5,-42.5
2020/12,YG PLUS,037270,방송과엔터테인먼트,204,1071.4,786.8,284.6,270.8,13.8,36.6,23.8,-18.7,7.9,-7.7,-74.7
2021/12(E),YG PLUS,037270,방송과엔터테인먼트,204,,,,,,,,,,,
2016/12,와이투솔루션,011690,디스플레이장비및부품,199,979.2,927.6,51.6,99.5,-47.9,1.2,16.8,4.0,-59.4,-8.3,-51.1
2017/12,와이투솔루션,011690,디스플레이장비및부품,199,1121.2,1055.4,65.8,98.2,-32.3,154.7,67.0,-11.7,43.8,2.7,41.1
2018/12,와이투솔루션,011690,디스플레이장비및부품,199,910.8,957.9,-47.1,137.0,-184.1,46.5,135.1,-30.7,-316.2,-16.5,-299.7
2019/12,와이투솔루션,011690,디스플레이장비및부품,199,1082.9,1010.4,72.5,123.4,-51.0,56.6,195.4,-5.3,-212.4,3.8,-216.2
2020/12,와이투솔루션,011690,디스플레이장비및부품,199,1073.9,1004.4,69.5,100.4,-30.9,59.3,427.2,-4.2,-419.6,0.1,-430.4
2021/12,와이투솔루션,011690,디스플레이장비및부품,199,1015.2,953.8,61.4,106.7,-45.3,45.9,16.6,-51.7,-84.2,7.5,-96.6
2022/12(E),와이투솔루션,011690,디스플레이장비및부품,199,,,,,,,,,,,
2018/12,우리금융지주,316140,은행,20,,,,,,,,,,,
2019/12,우리금융지주,316140,은행,20,,,,37660.8,27999.8,,,,27230.5,6854.5,20376.0
2020/12,우리금융지주,316140,은행,20,,,,39561.8,20803.9,,,,20012.5,4860.0,15152.5
2021/12(E),우리금융지주,316140,은행,20,,,,,35447.2,,,,36243.6,,27010.9
2016/12,우리들휴브레인,118000,제약,35,83.1,79.7,3.4,51.3,-47.8,1.7,6.0,-17.3,-69.4,,-86.2
2017/12,우리들휴브레인,118000,제약,35,355.9,311.9,43.9,75.1,-31.1,0.9,7.2,11.2,-26.2,1.2,-29.0
2018/12,우리들휴브레인,118000,제약,35,335.9,316.1,19.8,83.3,-63.5,4.8,19.8,-35.7,-114.2,-1.7,-121.1
2019/12,우리들휴브레인,118000,제약,35,561.6,518.5,43.0,43.8,-0.8,21.7,59.0,-4.2,-38.5,1.9,-48.1
2020/12,우리들휴브레인,118000,제약,35,269.0,244.3,24.6,49.0,-24.4,177.1,51.2,-3.8,123.1,5.8,112.2
2021/12(E),우리들휴브레인,118000,제약,35,,,,,,,,,,,
2016/12,우리종금,010050,기타금융,183,,,,149.4,214.1,,,,205.2,-33.5,238.7
2017/12,우리종금,010050,기타금융,183,,,,183.8,206.3,,,,202.9,11.8,191.1
2018/12,우리종금,010050,기타금융,183,,,,260.8,329.2,,,,326.2,-7.4,333.6
2019/12,우리종금,010050,기타금융,183,,,,311.8,538.7,,,,523.6,-10.0,533.6
2020/12,우리종금,010050,기타금융,183,,,,390.4,687.5,,,,688.4,59.0,629.4
2021/12,우리종금,010050,기타금융,183,,,,514.9,1040.3,,,,1044.5,245.3,799.2
2022/12(E),우리종금,010050,기타금융,183,,,,,,,,,,,
2016/12,우성,006980,식품,38,2756.7,2283.5,473.3,462.4,10.9,41.7,42.1,8.8,21.4,13.4,8.0
2017/12,우성,006980,식품,38,2754.5,2292.5,462.0,481.0,-19.0,39.0,22.1,10.8,18.1,7.6,10.5
2018/12,우성,006980,식품,38,2893.2,2433.1,460.1,501.5,-41.3,20.6,36.4,4.6,-42.0,0.2,-42.2
2019/12,우성,006980,식품,38,3408.1,2867.0,541.2,576.9,-35.8,30.5,58.6,207.4,153.7,35.0,118.7
2020/12,우성,006980,식품,38,3885.6,3236.9,648.7,603.6,45.1,80.6,66.2,21.0,89.4,32.2,57.2
2021/12(E),우성,006980,식품,38,,,,,,,,,,,
2016/12,우신시스템,017370,자동차부품,36,2643.1,2306.2,336.9,221.4,115.4,13.7,27.1,11.7,113.7,21.6,92.1
2017/12,우신시스템,017370,자동차부품,36,2439.7,2163.9,275.8,208.8,67.1,21.1,32.5,-57.3,-1.7,6.2,-7.9
2018/12,우신시스템,017370,자동차부품,36,3030.4,2807.4,223.0,234.2,-11.2,11.7,54.8,29.3,-24.9,15.5,-40.4
2019/12,우신시스템,017370,자동차부품,36,2890.3,2622.1,268.2,243.9,24.3,7.5,47.3,78.0,53.2,-14.2,53.2
2020/12,우신시스템,017370,자동차부품,36,2492.9,2254.3,238.6,256.2,-17.6,10.5,55.8,-25.4,-96.8,14.6,-124.2
2021/12(E),우신시스템,017370,자동차부품,36,,,,,,,,,,,
2016/12,우진,105840,기계,138,1084.1,846.2,238.0,240.8,-2.8,73.5,75.4,1.2,-2.7,-0.2,-2.5
2017/12,우진,105840,기계,138,982.6,794.6,188.0,215.8,-27.8,61.6,87.3,-144.8,-197.2,-41.4,-155.7
2018/12,우진,105840,기계,138,938.8,738.1,200.7,211.6,-10.9,41.8,49.5,-33.1,-95.8,-23.8,-72.1
2019/12,우진,105840,기계,138,889.3,710.6,178.6,198.3,-19.7,14.6,26.9,-54.6,-121.2,18.7,-139.9
2020/12,우진,105840,기계,138,892.0,698.0,194.1,179.4,14.6,114.7,21.4,223.4,414.5,71.4,339.0
2021/12,우진,105840,기계,138,1076.5,770.7,305.8,222.1,83.7,7.5,172.6,3.8,-77.4,-20.0,-61.6
2022/12(E),우진,105840,기계,138,,,,,,,,,,,
2016/12,우진아이엔에스,010400,건설,42,1100.9,920.5,180.4,46.9,133.5,6.7,3.6,-1.0,137.0,33.7,103.3
2017/12,우진아이엔에스,010400,건설,42,1404.5,1126.1,278.4,50.3,228.1,3.9,6.5,-6.4,219.5,51.1,168.5
2018/12,우진아이엔에스,010400,건설,42,1329.7,1098.3,231.4,51.6,179.8,11.3,0.5,0.3,188.2,43.8,144.5
2019/12,우진아이엔에스,010400,건설,42,1073.1,1010.4,62.7,53.9,8.8,22.9,7.5,-0.7,26.9,5.7,21.2
2020/12,우진아이엔에스,010400,건설,42,1404.3,1331.0,73.3,55.5,17.7,14.5,10.1,-2.6,23.9,6.3,17.6
2021/12(E),우진아이엔에스,010400,건설,42,,,,,,,,,,,
2016/12,우진플라임,049800,기계,138,2283.1,1660.6,622.5,461.2,161.4,,52.4,48.4,157.5,9.5,148.0
2017/12,우진플라임,049800,기계,138,2295.9,1719.1,576.8,514.6,62.2,0.8,50.4,-1.1,11.4,4.0,7.4
2018/12,우진플라임,049800,기계,138,1719.0,1379.3,339.7,457.4,-117.8,1.0,59.4,31.1,-145.0,-9.0,-136.0
2019/12,우진플라임,049800,기계,138,1818.0,1431.5,386.5,469.8,-83.3,0.6,56.6,18.2,-121.1,15.0,-136.1
2020/12,우진플라임,049800,기계,138,2050.0,1518.3,531.6,437.3,94.3,0.2,48.2,14.6,61.0,-16.7,77.7
2021/12(E),우진플라임,049800,기계,138,,,,,,,,,,,
2016/12,웅진,016880,복합기업,191,2429.7,2114.8,315.0,432.9,-117.9,333.4,44.8,-114.9,55.8,36.2,-331.7
2017/12,웅진,016880,복합기업,191,2828.3,2311.1,517.2,413.5,103.8,91.7,70.3,30.3,155.4,45.5,69.5
2018/12,웅진,016880,복합기업,191,2786.7,2523.0,263.7,722.1,-458.3,108.9,67.0,-210.6,-627.0,101.1,-1032.6
2019/12,웅진,016880,복합기업,191,8199.2,4449.6,3749.6,2997.5,752.1,318.3,1359.3,-2071.9,-2360.8,-151.2,-2375.0
2020/12,웅진,016880,복합기업,191,8735.7,4936.8,3798.9,3570.3,228.6,55.5,286.7,-1.1,-3.6,143.6,-225.8
2021/12(E),웅진,016880,복합기업,191,,,,,,,,,,,
2016/12,웅진씽크빅,095720,교육서비스,201,6240.1,2899.3,3340.9,2963.8,377.1,6.3,35.1,-36.1,312.3,75.3,237.0
2017/12,웅진씽크빅,095720,교육서비스,201,6243.1,2755.3,3487.7,3145.6,342.2,12.3,28.0,12.0,338.6,89.2,249.4
2018/12,웅진씽크빅,095720,교육서비스,201,6429.3,2764.3,3665.0,3325.1,339.9,10.3,27.3,-15.6,307.3,84.0,223.3
2019/12,웅진씽크빅,095720,교육서비스,201,6522.4,2800.6,3721.7,3505.2,216.5,869.2,1024.8,-1989.4,-1928.5,-422.4,-1506.1
2020/12,웅진씽크빅,095720,교육서비스,201,6461.4,2714.9,3746.5,3606.6,139.9,19.3,112.5,-11.4,35.3,31.7,3.6
2021/12(E),웅진씽크빅,095720,교육서비스,201,7850.0,,4350.0,,340.0,,,,650.0,,490.0
2016/12,원림,005820,포장재,173,853.6,590.1,263.4,159.5,103.9,6.4,12.5,30.0,140.6,36.2,104.4
2017/12,원림,005820,포장재,173,740.8,570.1,170.7,120.9,49.8,17.8,8.7,3.3,71.8,16.6,55.1
2018/12,원림,005820,포장재,173,789.4,652.8,136.6,116.9,19.8,10.0,13.6,-15.8,12.0,7.4,4.6
2019/12,원림,005820,포장재,173,790.5,628.5,162.0,120.2,41.8,21.5,16.5,0.4,58.6,15.1,43.5
2020/12,원림,005820,포장재,173,683.7,517.2,166.4,112.2,54.2,24.2,13.1,195.7,237.9,54.9,183.0
2021/12(E),원림,005820,포장재,173,,,,,,,,,,,
2016/12,웰바이오텍,010600,식품,38,852.9,773.9,79.0,83.1,-4.1,0.3,3.6,-13.2,-20.6,4.0,-24.6
2017/12,웰바이오텍,010600,식품,38,707.9,680.1,27.8,79.1,-51.3,0.3,5.9,-33.5,-90.4,-2.9,-87.4
2018/12,웰바이오텍,010600,식품,38,739.3,705.7,33.7,118.2,-84.5,2.7,31.1,-17.6,-144.7,0.3,-163.1
2019/12,웰바이오텍,010600,식품,38,523.3,438.2,85.1,149.6,-64.5,4.7,15.1,20.5,-54.3,1.5,-165.5
2020/12,웰바이오텍,010600,식품,38,604.3,540.2,64.1,189.8,-125.7,1.2,26.6,-344.2,-511.3,-2.2,-678.3
2021/12(E),웰바이오텍,010600,식품,38,,,,,,,,,,,
2016/12,윌비스,008600,"섬유,의류,신발,호화품",134,3108.5,2491.0,617.5,516.1,101.4,85.6,133.4,-1.0,52.7,13.0,39.7
2017/12,윌비스,008600,"섬유,의류,신발,호화품",134,2909.7,2353.5,556.1,486.1,70.0,63.1,116.0,-0.5,16.6,10.1,6.5
2018/12,윌비스,008600,"섬유,의류,신발,호화품",134,2777.0,2255.7,521.2,487.1,34.1,39.3,104.2,-10.4,-41.2,25.0,-66.2
2019/12,윌비스,008600,"섬유,의류,신발,호화품",134,2696.2,2420.7,275.5,473.0,-197.4,56.6,224.1,-5.2,-370.2,-5.2,-364.9
2020/12,윌비스,008600,"섬유,의류,신발,호화품",134,2396.1,1949.0,447.1,423.3,23.9,82.4,140.0,0.3,-33.4,-9.0,-24.5
2021/12,윌비스,008600,"섬유,의류,신발,호화품",134,2764.8,2270.1,494.7,450.8,43.9,106.2,226.9,2.3,-74.5,10.8,-85.3
2022/12(E),윌비스,008600,"섬유,의류,신발,호화품",134,,,,,,,,,,,
2016/12,유니드,014830,화학,140,7408.8,5634.6,1774.2,1093.8,680.5,199.2,302.6,67.5,644.6,159.8,484.7
2017/12,유니드,014830,화학,140,7623.9,5760.5,1863.4,1192.5,670.9,160.9,189.7,-108.3,533.7,122.8,410.9
2018/12,유니드,014830,화학,140,8140.1,6390.7,1749.3,948.8,800.5,99.6,231.8,-39.4,628.8,269.1,359.7
2019/12,유니드,014830,화학,140,8751.6,6844.2,1907.5,1059.9,847.6,80.7,222.1,169.6,875.7,201.0,674.7
2020/12,유니드,014830,화학,140,8904.6,6845.6,2059.0,1096.5,962.5,130.5,173.1,-12.0,907.8,139.6,768.2
2021/12,유니드,014830,화학,140,10972.7,8005.6,2967.1,1283.7,1683.4,60.3,129.0,701.1,2315.7,491.4,1824.2
2022/12(E),유니드,014830,화학,140,14447.0,,3980.0,,2214.0,,,,2140.0,,1801.0
2016/12,유니온머티리얼,047400,자동차부품,36,1072.5,849.9,222.6,142.4,80.2,,4.9,7.8,83.3,16.7,66.6
2017/12,유니온머티리얼,047400,자동차부품,36,1099.0,934.7,164.3,147.3,17.1,0.1,4.9,-18.9,-6.7,1.7,-8.4
2018/12,유니온머티리얼,047400,자동차부품,36,1123.4,985.7,137.7,132.9,4.8,0.1,7.7,-114.0,-116.8,-28.0,-88.8
2019/12,유니온머티리얼,047400,자동차부품,36,1067.6,892.6,175.1,137.3,37.8,1.0,10.3,9.8,38.3,8.1,22.7
2020/12,유니온머티리얼,047400,자동차부품,36,935.1,816.3,118.8,117.8,0.9,2.2,11.2,-11.3,-19.4,-4.7,-13.7
2021/12(E),유니온머티리얼,047400,자동차부품,36,,,,,,,,,,,
2016/12,유니켐,011330,"섬유,의류,신발,호화품",134,367.6,308.0,59.6,36.5,23.1,0.7,11.8,1.8,13.8,-3.7,17.5
2017/12,유니켐,011330,"섬유,의류,신발,호화품",134,660.5,581.2,79.3,42.9,36.4,,18.9,32.8,50.2,-8.5,58.7
2018/12,유니켐,011330,"섬유,의류,신발,호화품",134,836.5,632.4,204.1,72.3,131.8,0.1,20.5,-17.6,93.6,-23.4,117.1
2019/12,유니켐,011330,"섬유,의류,신발,호화품",134,1087.9,831.5,256.4,77.1,179.3,0.9,17.9,-8.1,154.1,-7.8,161.9
2020/12,유니켐,011330,"섬유,의류,신발,호화품",134,1262.5,999.7,262.8,109.5,153.3,1.6,33.2,-10.4,111.3,-0.6,111.9
2021/12(E),유니켐,011330,"섬유,의류,신발,호화품",134,,,,,,,,,,,
2016/12,유수홀딩스,000700,항공화물운송과물류,234,4158.9,3083.7,1075.2,863.3,211.9,103.6,105.3,7.8,216.1,130.7,72.5
2017/12,유수홀딩스,000700,항공화물운송과물류,234,4335.5,3056.2,1279.4,700.2,579.1,71.3,137.1,-110.8,403.8,212.0,223.5
2018/12,유수홀딩스,000700,항공화물운송과물류,234,3843.3,2756.1,1087.1,761.0,326.1,136.4,78.6,-47.3,353.8,101.5,252.3
2019/12,유수홀딩스,000700,항공화물운송과물류,234,3661.1,2965.7,695.4,773.6,-78.1,113.0,68.2,-36.3,-75.5,-50.9,-24.6
2020/12,유수홀딩스,000700,항공화물운송과물류,234,3348.1,2797.0,551.1,703.1,-152.0,89.6,167.3,1097.6,877.9,248.5,629.4
2021/12(E),유수홀딩스,000700,항공화물운송과물류,234,,,,,,,,,,,
2016/12,유안타증권,003470,증권,12,,,,2923.5,131.7,,,,330.1,17.0,313.1
2017/12,유안타증권,003470,증권,12,,,,3014.8,584.5,,,,713.2,6.4,706.8
2018/12,유안타증권,003470,증권,12,,,,3336.6,911.5,,,,1141.8,94.7,1047.1
2019/12,유안타증권,003470,증권,12,,,,3079.0,718.1,,,,825.1,15.8,809.3
2020/12,유안타증권,003470,증권,12,,,,3693.1,1226.3,,,,1390.1,340.0,1050.1
2021/12,유안타증권,003470,증권,12,,,,4332.6,3214.2,,,,1997.2,490.9,1506.3
2022/12(E),유안타증권,003470,증권,12,,,,,,,,,,,
2017/03,유유제약,000220,제약,35,715.8,382.1,333.7,296.4,37.3,29.2,5.7,2.6,65.4,3.9,61.5
2017/12,유유제약,000220,제약,35,628.5,328.7,299.9,264.2,35.7,4.9,5.7,5.8,48.1,5.2,42.9
2018/12,유유제약,000220,제약,35,831.0,424.6,406.4,353.1,53.3,4.4,12.9,-1.0,46.5,3.4,43.1
2019/12,유유제약,000220,제약,35,908.8,442.7,466.1,385.4,80.7,8.3,18.1,-8.6,66.0,10.4,55.6
2020/12,유유제약,000220,제약,35,981.2,528.5,452.7,390.0,62.7,4.5,23.1,-9.9,37.1,13.0,24.1
2021/12(E),유유제약,000220,제약,35,,,,,,,,,,,
2016/12,유진투자증권,001200,증권,12,,,,1677.0,613.1,,,,609.4,149.7,459.7
2017/12,유진투자증권,001200,증권,12,,,,1692.4,714.2,,,,712.0,150.8,561.2
2018/12,유진투자증권,001200,증권,12,,,,1773.1,658.6,,,,652.6,187.8,464.8
2019/12,유진투자증권,001200,증권,12,,,,1877.7,582.3,,,,561.5,148.1,413.4
2020/12,유진투자증권,001200,증권,12,,,,2421.9,1013.1,,,,1008.9,254.8,754.0
2021/12(E),유진투자증권,001200,증권,12,,,,,,,,,,,
2016/12,유한양행,000100,제약,35,13208.0,9313.6,3894.4,2916.5,977.9,190.7,98.7,327.5,2048.9,436.4,1612.5
2017/12,유한양행,000100,제약,35,14622.5,10376.2,4246.2,3359.1,887.1,102.4,136.6,131.7,1449.2,352.8,1096.4
2018/12,유한양행,000100,제약,35,15188.2,11050.3,4137.9,3636.7,501.3,163.8,51.8,-36.0,893.9,310.6,583.3
2019/12,유한양행,000100,제약,35,14803.5,10495.0,4308.5,4183.2,125.4,172.4,55.6,-163.2,549.2,183.1,366.1
2020/12,유한양행,000100,제약,35,16198.7,10614.4,5584.2,4741.7,842.6,91.9,231.5,1061.0,2398.9,494.9,1904.0
2021/12,유한양행,000100,제약,35,16878.1,11631.6,5246.5,4760.5,486.0,162.5,35.7,70.3,1260.6,269.3,991.3
2022/12(E),유한양행,000100,제약,35,18602.9,,5839.3,,810.2,,,,1363.9,,1049.3
2016/12,유화증권,003460,증권,12,,,,100.8,62.5,,,,96.2,19.6,76.6
2017/12,유화증권,003460,증권,12,,,,97.4,72.5,,,,99.2,20.3,78.8
2018/12,유화증권,003460,증권,12,,,,95.5,55.8,,,,74.4,14.3,60.0
2019/12,유화증권,003460,증권,12,,,,97.7,62.5,,,,76.9,14.7,62.2
2020/12,유화증권,003460,증권,12,,,,102.1,46.0,,,,69.3,17.0,52.3
2021/12(E),유화증권,003460,증권,12,,,,,,,,,,,
2016/12,율촌화학,008730,포장재,173,4434.8,3801.6,633.2,342.0,291.2,5.0,24.8,7.4,281.9,72.7,209.2
2017/12,율촌화학,008730,포장재,173,4922.0,4148.4,773.6,369.8,403.9,3.6,22.5,-29.7,355.3,83.9,271.4
2018/12,율촌화학,008730,포장재,173,4897.7,4333.9,563.8,386.1,177.8,3.5,23.8,20.3,178.1,30.9,147.2
2019/12,율촌화학,008730,포장재,173,5066.2,4399.3,666.9,408.5,258.4,9.3,36.5,2.5,233.7,51.6,182.1
2020/12,율촌화학,008730,포장재,173,5206.5,4505.1,701.4,434.2,267.2,5.1,29.5,-20.4,222.3,20.6,201.8
2021/12(E),율촌화학,008730,포장재,173,,,,,,,,,,,
2016/12,이건산업,008250,건축자재,162,2903.4,2450.6,452.8,274.7,178.1,12.8,113.1,-50.4,27.5,22.6,4.9
2017/12,이건산업,008250,건축자재,162,2986.7,2554.9,431.7,271.7,160.0,4.5,75.5,9.6,98.7,44.2,54.4
2018/12,이건산업,008250,건축자재,162,3396.1,2900.7,495.4,258.5,236.9,5.8,78.5,-43.9,120.3,55.2,65.1
2019/12,이건산업,008250,건축자재,162,2796.7,2447.7,349.0,252.8,96.2,6.8,56.3,-15.4,31.4,21.2,10.2
2020/12,이건산업,008250,건축자재,162,2569.4,2245.3,324.1,265.8,58.3,40.5,63.0,-20.6,15.1,-1.7,16.9
2021/12(E),이건산업,008250,건축자재,162,,,,,,,,,,,
2016/12,이구산업,025820,비철금속,53,1975.3,1825.1,150.2,50.7,99.5,27.3,127.4,15.8,36.4,-8.6,45.0
2017/12,이구산업,025820,비철금속,53,2292.7,2089.1,203.6,61.2,142.4,37.6,70.7,35.9,145.2,32.8,112.5
2018/12,이구산업,025820,비철금속,53,2272.1,2219.0,53.1,54.2,-1.1,20.5,62.1,10.2,-32.5,-6.2,-26.3
2019/12,이구산업,025820,비철금속,53,2103.0,2049.8,53.3,46.8,6.5,23.8,78.2,6.3,-41.7,-8.1,-33.6
2020/12,이구산업,025820,비철금속,53,2029.4,1922.5,106.8,48.1,58.7,44.7,86.2,6.6,23.9,4.9,19.0
2021/12(E),이구산업,025820,비철금속,53,,,,,,,,,,,
2016/12,이노션,214320,광고,177,10515.6,6702.6,3813.0,2818.6,994.4,157.1,69.7,-34.4,1094.8,315.0,779.7
2017/12,이노션,214320,광고,177,11386.9,7454.9,3932.0,2965.2,966.8,139.1,70.4,-0.4,1044.7,288.1,756.6
2018/12,이노션,214320,광고,177,12391.8,7673.2,4718.6,3536.7,1181.9,158.0,45.0,-5.5,1287.3,363.5,923.8
2019/12,이노션,214320,광고,177,12742.7,7582.8,5160.0,3941.4,1218.5,168.4,109.6,-10.3,1280.7,335.0,945.6
2020/12,이노션,214320,광고,177,12210.7,6351.1,5859.6,4744.5,1115.1,139.1,102.1,11.1,1177.3,334.6,842.8
2021/12(E),이노션,214320,광고,177,13911.7,,6474.7,,1316.8,,,,1363.3,,979.2
2019/06,이리츠코크렙,088260,부동산,229,208.0,,208.0,50.0,158.1,0.2,93.5,,64.8,,64.8
2019/12,이리츠코크렙,088260,부동산,229,210.4,,210.4,49.3,161.1,0.2,95.1,,66.2,,66.2
2020/06,이리츠코크렙,088260,부동산,229,211.1,,211.1,49.4,161.7,0.4,94.0,-0.3,67.7,,67.7
2020/12,이리츠코크렙,088260,부동산,229,211.8,,211.8,49.5,162.3,0.8,95.0,0.1,68.1,,68.1
2021/06,이리츠코크렙,088260,부동산,229,212.3,,212.3,49.5,162.7,0.5,90.4,-0.6,72.2,,72.2
2022/06(E),이리츠코크렙,088260,부동산,229,,,,,,,,,,,
2016/12,이수페타시스,007660,전자장비와기기,197,5541.8,4969.1,572.7,462.1,110.6,10.7,75.4,27.1,70.1,67.7,2.4
2017/12,이수페타시스,007660,전자장비와기기,197,5313.4,4929.1,384.3,464.6,-80.3,13.0,78.4,28.5,-117.6,31.2,-148.8
2018/12,이수페타시스,007660,전자장비와기기,197,5603.4,5035.6,567.8,492.8,75.0,18.1,103.7,12.4,-1.2,72.6,-73.7
2019/12,이수페타시스,007660,전자장비와기기,197,5142.4,4877.8,264.6,504.1,-239.6,107.9,211.7,-372.4,-718.0,193.0,-911.0
2020/12,이수페타시스,007660,전자장비와기기,197,5141.9,4672.6,469.3,449.6,19.6,137.3,266.7,25.8,-83.7,51.3,-135.0
2021/12(E),이수페타시스,007660,전자장비와기기,197,4690.0,,782.0,,421.0,,,,360.0,,24.0
2016/12,이스타코,015020,부동산,229,137.2,112.6,24.7,69.1,-44.5,1.2,25.6,-17.0,-97.6,-2.1,-95.5
2017/12,이스타코,015020,부동산,229,538.8,464.5,74.3,74.1,0.3,2.5,29.3,2.0,-24.5,5.4,-29.8
2018/12,이스타코,015020,부동산,229,265.7,231.7,34.0,60.8,-26.8,4.7,26.6,8.9,-39.8,12.4,-52.2
2019/12,이스타코,015020,부동산,229,238.2,163.2,74.9,35.6,39.3,3.4,29.0,84.7,98.4,7.3,109.5
2020/12,이스타코,015020,부동산,229,58.9,28.3,30.6,27.2,3.5,3.6,9.8,1.8,-0.9,-0.3,-0.6
2021/12(E),이스타코,015020,부동산,229,,,,,,,,,,,
2016/12,이아이디,093230,석유와가스,217,360.5,355.4,5.1,33.0,-27.9,175.2,140.6,-116.4,-109.6,,-140.8
2017/12,이아이디,093230,석유와가스,217,843.8,834.6,9.2,54.2,-45.0,27.9,26.6,52.8,7.1,,7.1
2018/12,이아이디,093230,석유와가스,217,1213.4,1200.7,12.7,47.2,-34.5,44.7,59.4,-1.5,-67.1,,-67.1
2019/12,이아이디,093230,석유와가스,217,1410.2,1303.2,107.0,92.2,14.8,78.2,51.6,-12.7,17.7,13.0,4.7
2020/12,이아이디,093230,석유와가스,217,1652.1,1468.8,183.4,200.7,-17.4,124.5,153.1,-101.3,-218.2,6.3,-224.4
2021/12(E),이아이디,093230,석유와가스,217,,,,,,,,,,,
2016/12,이엔플러스,074610,기계,138,383.6,297.3,86.3,43.8,42.6,0.1,1.5,-13.8,27.4,5.5,20.7
2017/12,이엔플러스,074610,기계,138,446.8,375.6,71.2,75.8,-4.7,1.5,17.8,-88.6,-109.6,3.5,-117.7
2018/12,이엔플러스,074610,기계,138,397.8,360.7,37.1,150.2,-113.1,55.7,79.3,51.4,-82.9,,-83.4
2019/12,이엔플러스,074610,기계,138,403.6,394.2,9.4,163.4,-154.0,70.9,168.8,-85.9,-335.5,1.6,-343.5
2020/12,이엔플러스,074610,기계,138,274.5,262.6,11.9,95.2,-83.3,198.9,203.3,-19.6,-140.9,,-140.9
2021/12(E),이엔플러스,074610,기계,138,,,,,,,,,,,
2016/12,이연제약,102460,제약,35,1218.5,515.3,703.2,562.5,140.7,7.8,0.4,-10.7,137.3,30.3,107.0
2017/12,이연제약,102460,제약,35,1262.5,536.0,726.5,566.5,160.0,10.9,3.3,-4.0,163.6,34.7,128.9
2018/12,이연제약,102460,제약,35,1229.9,544.7,685.2,660.6,24.6,21.4,14.8,-21.6,8.5,-4.9,13.4
2019/12,이연제약,102460,제약,35,1315.6,573.0,742.6,676.4,66.2,21.2,13.6,-2.8,65.6,16.1,49.4
2020/12,이연제약,102460,제약,35,1300.3,574.5,725.8,709.3,16.5,6.9,4.7,29.7,43.7,5.2,38.4
2021/12(E),이연제약,102460,제약,35,,,,,,,,,,,
2019/06,이지스레지던스리츠,350520,부동산,229,,,,,,,,,,,
2020/06,이지스레지던스리츠,350520,부동산,229,,,,0.3,-0.3,0.0,,,-0.3,,-0.3
2020/12,이지스레지던스리츠,350520,부동산,229,77.2,,77.2,4.3,72.9,0.1,,,73.0,,73.0
2021/06,이지스레지던스리츠,350520,부동산,229,29.8,,29.8,4.0,25.9,0.1,0.3,,25.7,,25.7
2021/12,이지스레지던스리츠,350520,부동산,229,91.6,,91.6,2.4,89.2,0.2,7.0,,82.4,1.4,81.0
2022/06(E),이지스레지던스리츠,350520,부동산,229,,,,,,,,,,,
2018/10,이지스밸류리츠,334890,부동산,229,,,,,,,,,,,
2019/08,이지스밸류리츠,334890,부동산,229,,,,,,,,,,,
2019/10,이지스밸류리츠,334890,부동산,229,,,,,,,,,,,
