period,shareName,shareCode,marketName,marketCode,mv,totalRevenue,operationIncome,operationIncomePublished,continuingIncomeAndLoseBeforeIncomeTaxes,netIncome,controllingNetIncome,nonControllingNetIncome,assets,liabilities,equity,controllingEquity,nonControllingEquity,commonStock,operatingCashFlow,investingCashFlow,financingCashFlow,capex,fcf,interestBearingLiabilities,operationIncomeMargin,netIncomeMargin,roe,roa,liabilitiesRatio,equityRatio,eps,per,bps,pbr,cashDps,dividendYield,dividendPayoutRatio,shareNum
2022/03(E),제주항공,089590,항공사,187,,966.0,-737.0,,-656.0,-558.0,-420.0,,,,,,,,,,,,,,-76.27,-57.75,,,,,-844.0,,,,,,,49759668.0
2022/06(E),제주항공,089590,항공사,187,,1556.0,-442.0,,-402.0,-366.0,-126.0,,,,,,,,,,,,,,-28.44,-23.52,,,,,-253.0,,,,,,,49759668.0
2022/09(E),제주항공,089590,항공사,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49759668.0
2020/09,조광페인트,004910,건축자재,162,532.48,519.0,4.0,4.0,88.0,78.0,78.0,,3602.0,1554.0,2048.0,2048.0,,64.0,11.0,-23.0,46.0,33.0,-22.0,973.0,0.82,15.11,3.31,1.87,75.89,2860.56,613.0,10.5,20253.0,0.26,,,,12800000.0
2020/12,조광페인트,004910,건축자재,162,688.16,546.0,-31.0,-31.0,-69.0,-56.0,-56.0,,3500.0,1476.0,2024.0,2024.0,,64.0,78.0,-27.0,-92.0,24.0,54.0,879.0,-5.67,-10.31,2.38,1.35,72.89,2800.01,-440.0,19.44,20016.0,0.34,200.0,,-35.93,12800000.0
2021/03,조광페인트,004910,건축자재,162,717.84,525.0,-23.0,-23.0,-13.0,-8.0,-8.0,,3556.0,1562.0,1994.0,1994.0,,64.0,-85.0,-7.0,78.0,25.0,-110.0,956.0,-4.34,-1.49,1.44,0.79,78.36,2600.87,-61.0,33.93,19715.0,0.36,,,,12800000.0
2021/06,조광페인트,004910,건축자재,162,851.83,627.0,-20.0,-20.0,-30.0,-19.0,-19.0,,3612.0,1630.0,1981.0,1981.0,,64.0,76.0,-103.0,45.0,106.0,-30.0,1022.0,-3.16,-2.98,-0.22,-0.12,82.29,2727.01,-146.0,,19592.0,0.43,,,,12800000.0
2021/09,조광페인트,004910,건축자재,162,1034.0,584.0,-23.0,-23.0,-55.0,-46.0,-46.0,,3555.0,1628.0,1927.0,1927.0,,64.0,-45.0,-23.0,37.0,24.0,-69.0,1061.0,-3.9,-7.93,-6.49,-3.61,84.5,2654.66,-362.0,,19052.0,0.43,,,,12800000.0
2021/12(E),조광페인트,004910,건축자재,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12800000.0
2022/03(E),조광페인트,004910,건축자재,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12800000.0
2022/06(E),조광페인트,004910,건축자재,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12800000.0
2020/09,조광피혁,004700,"섬유,의류,신발,호화품",134,1768.42,267.0,43.0,43.0,126.0,107.0,107.0,,3304.0,254.0,3049.0,3049.0,,342.0,66.0,96.0,1.0,1.0,65.0,2.0,16.29,40.21,6.93,6.44,8.34,703.95,1613.0,16.87,85825.0,0.58,,,,6649138.0
2020/12,조광피혁,004700,"섬유,의류,신발,호화품",134,2109.83,268.0,50.0,50.0,46.0,23.0,23.0,,3432.0,283.0,3149.0,3149.0,,342.0,129.0,-1.0,-2.0,1.0,127.0,42.0,18.61,8.5,6.66,6.15,8.98,710.64,342.0,20.06,88625.0,0.67,300.0,,46.82,6649138.0
2021/03,조광피혁,004700,"섬유,의류,신발,호화품",134,1925.02,263.0,45.0,45.0,57.0,44.0,44.0,,3671.0,352.0,3319.0,3319.0,,342.0,-9.0,-38.0,,3.0,-11.0,,17.05,16.77,6.78,6.25,10.6,720.4,663.0,18.03,93418.0,0.58,,,,6649138.0
2021/06,조광피혁,004700,"섬유,의류,신발,호화품",134,1965.6,265.0,33.0,33.0,44.0,34.0,34.0,,3874.0,363.0,3510.0,3510.0,,342.0,-68.0,-84.0,-7.0,69.0,-137.0,4.0,12.31,12.97,6.68,6.13,10.35,730.42,516.0,17.74,98794.0,0.56,,,,6649138.0
2021/09,조광피혁,004700,"섬유,의류,신발,호화품",134,3371.0,288.0,31.0,31.0,38.0,29.0,29.0,,3936.0,373.0,3563.0,3563.0,,342.0,-84.0,-90.0,1.0,202.0,-286.0,5.0,10.61,10.18,3.95,3.61,10.46,738.98,441.0,29.2,100285.0,0.57,,,,6649138.0
2021/12(E),조광피혁,004700,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6649138.0
2022/03(E),조광피혁,004700,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6649138.0
2022/06(E),조광피혁,004700,"섬유,의류,신발,호화품",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6649138.0
2020/09,조비,001550,화학,140,1119.09,112.0,-11.0,-11.0,-12.0,-10.0,-10.0,,973.0,462.0,511.0,511.0,,260.0,203.0,-4.0,-200.0,3.0,200.0,214.0,-10.11,-9.01,6.47,3.31,90.37,100.58,-195.0,34.93,9840.0,2.19,,,,5192239.0
2020/12,조비,001550,화학,140,983.04,80.0,-4.0,-4.0,-11.0,-2.0,-2.0,,879.0,367.0,512.0,512.0,,260.0,39.0,12.0,-52.0,3.0,36.0,159.0,-5.33,-2.83,6.06,3.35,71.58,99.72,-43.0,32.66,9862.0,1.92,,,,5192239.0
2021/03,조비,001550,화학,140,1099.34,198.0,15.0,15.0,15.0,14.0,14.0,,1067.0,540.0,526.0,526.0,,260.0,-121.0,-4.0,131.0,4.0,-125.0,292.0,7.51,7.28,7.72,3.69,102.6,105.26,277.0,28.19,10140.0,2.09,,,,5192239.0
2021/06,조비,001550,화학,140,1266.72,366.0,26.0,26.0,25.0,21.0,21.0,,1166.0,620.0,546.0,546.0,,260.0,-83.0,-3.0,89.0,2.0,-85.0,382.0,7.18,5.81,4.37,2.0,113.52,113.46,410.0,54.5,10521.0,2.32,,,,5192239.0
2021/09,조비,001550,화학,140,1111.0,99.0,-18.0,-18.0,-26.0,-23.0,-23.0,,1003.0,480.0,523.0,523.0,,260.0,184.0,-8.0,-148.0,8.0,176.0,238.0,-18.35,-23.57,1.97,1.03,91.79,104.51,-447.0,134.47,10073.0,2.62,,,,5192239.0
2021/12(E),조비,001550,화학,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5192239.0
2022/03(E),조비,001550,화학,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5192239.0
2022/06(E),조비,001550,화학,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5192239.0
2020/09,조선내화,000480,비철금속,53,2362.23,1769.0,189.0,189.0,72.0,48.0,31.0,17.0,11824.0,4630.0,7193.0,6057.0,1136.0,200.0,218.0,-321.0,293.0,66.0,152.0,2549.0,10.69,2.73,6.92,4.14,64.37,3112.28,771.0,7.08,189281.0,0.39,,,,4000000.0
2020/12,조선내화,000480,비철금속,53,2592.24,1839.0,-15.0,-15.0,-58.0,-23.0,-48.0,25.0,12463.0,5136.0,7326.0,6172.0,1154.0,200.0,315.0,-465.0,286.0,83.0,233.0,2834.0,-0.79,-1.23,5.55,3.43,70.11,3088.44,-1192.0,9.61,192878.0,0.42,4200.0,,-281.89,4000000.0
2021/03,조선내화,000480,비철금속,53,2635.5,1789.0,87.0,87.0,58.0,41.0,23.0,18.0,12678.0,5246.0,7432.0,6275.0,1157.0,200.0,73.0,923.0,21.0,40.0,33.0,3002.0,4.88,2.29,5.78,3.51,70.58,3065.2,581.0,9.5,196103.0,0.42,,,,4000000.0
2021/06,조선내화,000480,비철금속,53,2936.56,1802.0,70.0,70.0,261.0,198.0,176.0,21.0,13039.0,5191.0,7848.0,6674.0,1175.0,200.0,269.0,-676.0,-285.0,58.0,211.0,2868.0,3.88,10.97,2.87,2.15,66.14,3153.34,4407.0,19.9,208554.0,0.44,,,,4000000.0
2021/09,조선내화,000480,비철금속,53,2835.84,1869.0,104.0,104.0,74.0,57.0,37.0,21.0,13317.0,5358.0,7959.0,6752.0,1207.0,200.0,133.0,-671.0,172.0,512.0,-380.0,3068.0,5.58,3.07,2.94,2.17,67.31,3171.67,916.0,18.67,211001.0,0.42,,,,4000000.0
2021/12,조선내화,000480,비철금속,53,3156.0,2003.0,70.0,70.0,105.0,38.0,14.0,24.0,13493.0,5607.0,7887.0,6649.0,1238.0,200.0,73.0,-180.0,118.0,136.0,-64.0,3197.0,3.49,1.9,3.91,2.57,71.09,3199.95,360.0,12.93,207776.0,0.39,4500.0,,998.75,4000000.0
2022/03(E),조선내화,000480,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0
2022/06(E),조선내화,000480,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0
2022/09(E),조선내화,000480,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0
2020/09,조선선재,120030,철강,62,1021.68,132.0,24.0,24.0,19.0,15.0,15.0,,1262.0,101.0,1161.0,1161.0,,6.0,21.0,67.0,-1.0,2.0,19.0,3.0,18.43,11.46,10.24,9.39,8.67,20904.44,1207.0,10.71,111239.0,0.88,,,,1257651.0
2020/12,조선선재,120030,철강,62,1122.24,157.0,30.0,30.0,3.0,3.0,3.0,,1260.0,90.0,1169.0,1169.0,,6.0,,-7.0,-1.0,2.0,-2.0,2.0,18.88,1.96,8.09,7.45,7.71,21019.38,245.0,14.63,112021.0,0.96,1500.0,,509.2,1257651.0
2021/03,조선선재,120030,철강,62,1395.94,179.0,38.0,38.0,54.0,43.0,43.0,,1306.0,123.0,1183.0,1183.0,,6.0,48.0,-2.0,-16.0,1.0,47.0,5.0,21.35,24.06,7.48,6.75,10.39,21453.96,3418.0,19.73,114778.0,1.18,,,,1257651.0
2021/06,조선선재,120030,철강,62,1326.53,177.0,40.0,40.0,42.0,33.0,33.0,,1324.0,107.0,1217.0,1217.0,,6.0,36.0,-11.0,-17.0,1.0,35.0,3.0,22.4,18.73,7.99,7.32,8.78,21985.75,2638.0,17.18,118115.0,1.09,,,,1257651.0
2021/09,조선선재,120030,철강,62,1402.0,160.0,35.0,35.0,56.0,57.0,57.0,,1385.0,111.0,1274.0,1274.0,,6.0,17.0,-118.0,-2.0,3.0,14.0,5.0,22.06,35.65,11.19,10.3,8.72,22891.96,4537.0,9.78,123658.0,0.86,,,,1257651.0
2021/12(E),조선선재,120030,철강,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257651.0
2022/03(E),조선선재,120030,철강,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257651.0
2022/06(E),조선선재,120030,철강,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257651.0
2020/09,조일알미늄,018470,비철금속,53,454.94,788.0,3.0,3.0,-7.0,-9.0,-9.0,,2790.0,1733.0,1058.0,1058.0,,351.0,-5.0,-1.0,9.0,,-5.0,1489.0,0.32,-1.09,-52.66,-23.77,163.82,200.03,-12.0,,1428.0,0.43,,,,74050483.0
2020/12,조일알미늄,018470,비철금속,53,525.93,909.0,2.0,2.0,-11.0,-4.0,-4.0,,2749.0,1630.0,1119.0,1119.0,,419.0,5.0,-4.0,-36.0,4.0,2.0,1397.0,0.23,-0.47,-8.03,-3.21,145.73,166.72,-6.0,,1265.0,0.47,,,,88425629.0
2021/03,조일알미늄,018470,비철금속,53,520.65,970.0,31.0,31.0,26.0,25.0,25.0,,2818.0,1661.0,1157.0,1157.0,,433.0,-86.0,-5.0,-9.0,4.0,-90.0,1378.0,3.2,2.59,-2.66,-1.06,143.6,167.0,28.0,,1266.0,0.45,,,,91340867.0
2021/06,조일알미늄,018470,비철금속,53,1023.03,1106.0,41.0,41.0,34.0,29.0,29.0,,3093.0,1830.0,1263.0,1263.0,,512.0,43.0,-19.0,129.0,18.0,24.0,1437.0,3.71,2.66,3.58,1.42,144.97,146.2,29.0,19.09,1168.0,0.81,,,,108128624.0
2021/09,조일알미늄,018470,비철금속,53,2648.0,1162.0,25.0,25.0,17.0,17.0,17.0,,3095.0,1814.0,1281.0,1281.0,,513.0,15.0,,-5.0,12.0,3.0,1432.0,2.12,1.43,5.72,2.27,141.63,149.34,15.0,39.22,1183.0,2.38,,,,108329675.0
2021/12(E),조일알미늄,018470,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123431721.0
2022/03(E),조일알미늄,018470,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123431721.0
2022/06(E),조일알미늄,018470,비철금속,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123431721.0
2020/09,조흥,002600,식품,38,905.97,572.0,34.0,34.0,40.0,31.0,31.0,,2541.0,1228.0,1313.0,1313.0,,30.0,59.0,51.0,-196.0,51.0,8.0,952.0,5.97,5.41,7.0,3.79,93.54,4275.6,5157.0,9.99,218780.0,0.69,,,,600000.0
2020/12,조흥,002600,식품,38,1052.28,576.0,39.0,39.0,18.0,21.0,21.0,,2483.0,1151.0,1332.0,1332.0,,30.0,-15.0,-39.0,-3.0,40.0,-54.0,922.0,6.85,3.65,5.72,3.22,86.38,4341.02,3499.0,13.97,222051.0,0.79,6000.0,,171.48,600000.0
2021/03,조흥,002600,식품,38,1069.66,556.0,47.0,47.0,74.0,58.0,58.0,,2407.0,1053.0,1354.0,1354.0,,30.0,84.0,-19.0,-120.0,22.0,62.0,824.0,8.53,10.41,10.13,5.46,77.78,4413.37,9639.0,8.09,225668.0,0.79,,,,600000.0
2021/06,조흥,002600,식품,38,1197.65,618.0,63.0,63.0,62.0,55.0,55.0,,2534.0,1125.0,1409.0,1409.0,,30.0,102.0,-113.0,-19.0,112.0,-10.0,839.0,10.25,8.89,12.24,6.36,79.88,4596.07,9156.0,7.29,234803.0,0.85,,,,600000.0
2021/09,조흥,002600,식품,38,1159.92,644.0,46.0,46.0,37.0,23.0,23.0,,2552.0,1121.0,1432.0,1432.0,,30.0,125.0,-51.0,-22.0,52.0,73.0,823.0,7.17,3.57,11.42,6.16,78.27,4672.28,3830.0,7.37,238614.0,0.81,,,,600000.0
2021/12,조흥,002600,식품,38,1146.0,691.0,34.0,34.0,23.0,25.0,25.0,,2676.0,1218.0,1457.0,1457.0,,30.0,9.0,-33.0,8.0,34.0,-25.0,821.0,4.9,3.62,11.52,6.23,83.59,4757.98,4167.0,7.02,242899.0,0.77,6500.0,,156.0,600000.0
2022/03(E),조흥,002600,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0
2022/06(E),조흥,002600,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0
2022/09(E),조흥,002600,식품,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0
2020/09,종근당바이오,063160,제약,35,2501.2,327.0,13.0,13.0,12.0,14.0,14.0,,2861.0,1171.0,1690.0,1690.0,,137.0,-14.0,-164.0,188.0,163.0,-177.0,803.0,4.09,4.16,6.57,4.3,69.28,1135.06,248.0,23.54,30810.0,1.48,,,,5485962.0
2020/12,종근당바이오,063160,제약,35,4386.2,268.0,-11.0,-11.0,-9.0,-10.0,-10.0,,2835.0,1147.0,1687.0,1687.0,,137.0,-15.0,-42.0,40.0,41.0,-56.0,798.0,-3.94,-3.68,3.79,2.4,67.98,1133.22,-180.0,70.61,30760.0,2.6,200.0,,-111.17,5485962.0
2021/03,종근당바이오,063160,제약,35,3115.16,335.0,-23.0,-23.0,-28.0,-20.0,-20.0,,2950.0,1294.0,1657.0,1657.0,,137.0,-48.0,-72.0,139.0,71.0,-119.0,939.0,-6.94,-5.85,1.09,0.65,78.11,1110.74,-357.0,175.64,30195.0,1.88,,,,5485962.0
2021/06,종근당바이오,063160,제약,35,3222.34,375.0,-13.0,-13.0,-17.0,5.0,5.0,,2947.0,1285.0,1661.0,1661.0,,137.0,12.0,-55.0,19.0,60.0,-48.0,969.0,-3.42,1.27,-0.68,-0.4,77.37,1114.03,87.0,,30282.0,1.94,,,,5485962.0
2021/09,종근당바이오,063160,제약,35,2019.0,380.0,-38.0,-38.0,-46.0,-43.0,-43.0,,2956.0,1337.0,1618.0,1618.0,,137.0,-24.0,-54.0,82.0,54.0,-78.0,1057.0,-9.93,-11.22,-4.07,-2.31,82.64,1082.78,-777.0,,29501.0,1.54,,,,5485962.0
2021/12(E),종근당바이오,063160,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5485962.0
2022/03(E),종근당바이오,063160,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5485962.0
2022/06(E),종근당바이오,063160,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5485962.0
2020/09,종근당,185750,제약,35,18009.71,3584.0,484.0,484.0,470.0,346.0,349.0,-3.0,9643.0,4195.0,5448.0,5441.0,7.0,272.0,317.0,-411.0,-5.0,86.0,232.0,1622.0,13.49,9.65,19.24,11.02,77.0,1945.41,2915.0,18.79,45638.0,3.31,,,,11988038.0
2020/12,종근당,185750,제약,35,25750.38,3372.0,134.0,134.0,134.0,106.0,112.0,-6.0,9463.0,3947.0,5516.0,5514.0,2.0,272.0,277.0,-178.0,-274.0,107.0,171.0,1361.0,3.96,3.14,17.88,10.35,71.56,1984.07,932.0,28.24,46297.0,4.67,908.0,,96.79,11988038.0
2021/03,종근당,185750,제약,35,15597.28,3119.0,219.0,219.0,198.0,147.0,150.0,-3.0,9415.0,3925.0,5490.0,5492.0,-1.0,286.0,54.0,-21.0,-19.0,130.0,-77.0,1375.0,7.01,4.72,17.24,9.91,71.48,1899.45,1255.0,17.76,46306.0,2.84,,,,11988038.0
2021/06,종근당,185750,제약,35,15495.48,3275.0,316.0,316.0,320.0,233.0,240.0,-7.0,9469.0,3801.0,5668.0,5676.0,-8.0,286.0,228.0,-141.0,-115.0,134.0,94.0,1368.0,9.66,7.11,15.83,9.07,67.07,1979.93,1999.0,18.39,47953.0,2.73,,,,11988038.0
2021/09,종근당,185750,제약,35,11880.0,3422.0,362.0,362.0,246.0,17.0,21.0,-4.0,10800.0,5131.0,5669.0,5682.0,-13.0,286.0,104.0,-94.0,992.0,106.0,-2.0,2376.0,10.57,0.51,9.41,4.92,90.5,1989.96,179.0,26.32,48069.0,2.39,,,,11988038.0
2021/12(E),종근당,185750,제약,35,11326.3,3522.0,264.0,,268.0,143.0,,,10810.0,4940.0,5870.0,5930.0,,290.0,,,,,,,7.48,4.06,,,84.16,,,,50251.0,1.91,,,,11988038.0
2022/03(E),종근당,185750,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11988038.0
2022/06(E),종근당,185750,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11988038.0
2020/09,종근당홀딩스,001630,제약,35,5336.1,2197.0,225.0,225.0,328.0,264.0,175.0,88.0,12305.0,4222.0,8083.0,5082.0,3000.0,125.0,356.0,-351.0,132.0,302.0,54.0,2255.0,10.25,12.0,11.73,8.42,52.24,3965.89,3501.0,9.41,101448.0,1.05,,,,5009861.0
2020/12,종근당홀딩스,001630,제약,35,6374.36,2163.0,79.0,79.0,419.0,330.0,305.0,25.0,12585.0,4182.0,8403.0,5402.0,3001.0,125.0,21.0,-116.0,-78.0,252.0,-232.0,2202.0,3.66,15.26,15.59,9.74,49.76,4231.03,6092.0,8.12,108138.0,1.18,1400.0,,22.91,5009861.0
2021/03,종근당홀딩스,001630,제약,35,5173.44,2461.0,216.0,216.0,182.0,148.0,63.0,84.0,12901.0,4537.0,8364.0,5389.0,2975.0,125.0,174.0,-64.0,116.0,247.0,-73.0,2318.0,8.78,6.0,14.13,8.48,54.25,4233.44,1266.0,7.25,108020.0,0.96,,,,5009861.0
2021/06,종근당홀딩스,001630,제약,35,5383.62,2351.0,64.0,64.0,70.0,81.0,67.0,13.0,12791.0,4364.0,8428.0,5438.0,2989.0,125.0,-111.0,-138.0,160.0,240.0,-351.0,2619.0,2.71,3.43,11.8,6.71,51.78,4281.42,1344.0,8.81,109007.0,0.99,,,,5009861.0
2021/09,종근당홀딩스,001630,제약,35,3532.0,2310.0,71.0,71.0,44.0,26.0,26.0,,13430.0,5023.0,8408.0,5419.0,2988.0,125.0,239.0,-462.0,601.0,309.0,-70.0,3247.0,3.05,1.14,8.81,4.54,59.74,4303.55,529.0,9.24,109267.0,0.78,,,,5009861.0
2021/12(E),종근당홀딩스,001630,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009861.0
2022/03(E),종근당홀딩스,001630,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009861.0
2022/06(E),종근당홀딩스,001630,제약,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009861.0
2020/09,용평리조트,070960,"호텔,레스토랑,레저",161,1966.05,411.0,31.0,31.0,7.0,1.0,1.0,,9182.0,5326.0,3856.0,3855.0,,2407.0,263.0,-437.0,85.0,34.0,229.0,1903.0,7.66,0.23,-3.2,-1.41,138.14,60.32,2.0,,8010.0,0.51,,,,48133333.0
2020/12,용평리조트,070960,"호텔,레스토랑,레저",161,2040.12,267.0,-34.0,-34.0,-123.0,-79.0,-79.0,,9119.0,5341.0,3778.0,3778.0,,2407.0,-74.0,200.0,-20.0,60.0,-134.0,1871.0,-12.83,-29.8,-4.54,-1.99,141.39,57.07,-165.0,,7848.0,0.54,,,,48133333.0
2021/03,용평리조트,070960,"호텔,레스토랑,레저",161,2326.24,279.0,-22.0,-22.0,-32.0,-26.0,-26.0,,9254.0,5502.0,3752.0,3752.0,,2407.0,21.0,45.0,40.0,51.0,-30.0,2024.0,-7.72,-9.2,-4.3,-1.84,146.63,55.99,-53.0,,7796.0,0.62,,,,48133333.0
2021/06,용평리조트,070960,"호텔,레스토랑,레저",161,2886.74,1430.0,220.0,220.0,193.0,153.0,153.0,,9125.0,5224.0,3901.0,3901.0,,2407.0,-20.0,-159.0,222.0,64.0,-84.0,2355.0,15.39,10.68,1.25,0.54,133.89,62.31,317.0,59.69,8105.0,0.74,,,,48133333.0
2021/09,용평리조트,070960,"호텔,레스토랑,레저",161,2469.0,360.0,37.0,37.0,6.0,-3.0,-3.0,,8998.0,5098.0,3900.0,3900.0,,2407.0,10.0,-297.0,94.0,32.0,-23.0,2376.0,10.29,-0.73,1.16,0.49,130.72,62.17,-5.0,63.2,8102.0,0.73,,,,48133333.0
2021/12(E),용평리조트,070960,"호텔,레스토랑,레저",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48133333.0
2022/03(E),용평리조트,070960,"호텔,레스토랑,레저",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48133333.0
2022/06(E),용평리조트,070960,"호텔,레스토랑,레저",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48133333.0
2020/09,동남합성,023450,화학,140,1327.7,292.0,36.0,36.0,38.0,26.0,26.0,,899.0,189.0,710.0,710.0,,31.0,16.0,-20.0,19.0,2.0,14.0,66.0,12.31,8.77,31.65,22.96,26.6,2188.33,708.0,6.3,19775.0,1.87,6700.0,,940.81,3610000.0
2020/12,동남합성,023450,화학,140,1768.9,337.0,27.0,27.0,13.0,10.0,10.0,,813.0,323.0,490.0,490.0,,31.0,175.0,7.0,-255.0,,175.0,166.0,7.99,2.99,16.1,11.28,65.86,1469.55,279.0,17.91,13650.0,3.61,,,,3610000.0
2021/03,동남합성,023450,화학,140,1890.24,399.0,51.0,51.0,53.0,41.0,41.0,,876.0,339.0,537.0,537.0,,31.0,13.0,3.0,,3.0,10.0,171.0,12.66,10.39,16.86,11.9,63.18,1627.76,1149.0,17.2,14990.0,3.52,,,,3610000.0
2021/06,동남합성,023450,화학,140,1944.8,403.0,40.0,40.0,40.0,31.0,31.0,,886.0,315.0,572.0,572.0,,31.0,20.0,-9.0,-18.0,4.0,17.0,152.0,9.91,7.69,17.21,12.39,55.06,1727.52,858.0,18.1,15950.0,3.4,,,,3610000.0
2021/09,동남합성,023450,화학,140,2336.04,421.0,45.0,45.0,48.0,40.0,40.0,,926.0,309.0,618.0,618.0,,31.0,34.0,-6.0,-10.0,10.0,23.0,143.0,10.79,9.58,18.51,13.47,49.96,1868.43,1117.0,19.13,17235.0,3.78,4300.0,,382.02,3610000.0
2021/12,동남합성,023450,화학,140,2227.0,380.0,13.0,13.0,8.0,4.0,4.0,,906.0,443.0,463.0,463.0,,31.0,59.0,-1.0,-66.0,9.0,50.0,231.0,3.47,1.17,24.61,13.64,95.86,1397.18,124.0,19.58,12909.0,4.93,,,,3610000.0
2022/03(E),동남합성,023450,화학,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610000.0
2022/06(E),동남합성,023450,화학,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610000.0
2022/09(E),동남합성,023450,화학,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610000.0
2020/09,KCC,002380,건축자재,162,12055.5,12430.0,165.0,165.0,-1398.0,-1259.0,-956.0,-303.0,118776.0,70313.0,48464.0,44650.0,3814.0,481.0,1124.0,210.0,-4573.0,248.0,875.0,47302.0,1.33,-10.13,-0.06,-0.78,145.08,11674.74,-10753.0,,542803.0,0.27,,,,8886471.0
2020/12,KCC,002380,건축자재,162,15099.48,13407.0,539.0,539.0,7600.0,6086.0,5652.0,434.0,123476.0,71016.0,52460.0,48708.0,3752.0,481.0,3544.0,-2121.0,-2603.0,771.0,2773.0,44432.0,4.02,45.39,12.79,5.16,135.37,12809.93,63603.0,2.94,636034.0,0.31,5000.0,,6.77,8886471.0
2021/03,KCC,002380,건축자재,162,18221.02,13625.0,774.0,774.0,645.0,304.0,175.0,129.0,129328.0,76777.0,52551.0,49246.0,3305.0,481.0,16.0,-3861.0,3859.0,359.0,-344.0,49668.0,5.68,2.23,18.83,6.91,146.1,10833.11,1968.0,2.45,643052.0,0.37,,,,8886471.0
2021/06,KCC,002380,건축자재,162,26186.09,15127.0,1170.0,1170.0,5577.0,3809.0,3665.0,144.0,135964.0,79170.0,56794.0,53441.0,3354.0,481.0,1184.0,-2123.0,505.0,556.0,629.0,50899.0,7.73,25.18,17.21,6.87,139.4,11725.11,41241.0,3.58,697825.0,0.49,1000.0,,2.09,8886471.0
2021/09,KCC,002380,건축자재,162,29059.0,14900.0,1200.0,1200.0,-2802.0,-2324.0,-2451.0,128.0,134557.0,79359.0,55198.0,51546.0,3653.0,481.0,1143.0,-289.0,-574.0,601.0,542.0,52250.0,8.06,-15.6,14.64,6.22,143.77,11197.34,-27586.0,5.25,673080.0,0.62,,,,8886471.0
2021/12(E),KCC,002380,건축자재,162,28536.75,14812.0,1384.0,,340.0,837.0,1887.0,,135108.0,79138.0,55970.0,51885.0,,481.0,,,,,,,9.35,5.65,,,141.39,,21235.0,,677513.0,0.55,,,,8886471.0
2022/03(E),KCC,002380,건축자재,162,,14390.0,1150.0,,1400.0,,890.0,,,,,,,,,,,,,,7.99,,,,,,10015.0,,,,,,,8886471.0
2022/06(E),KCC,002380,건축자재,162,,15850.0,1300.0,,980.0,,620.0,,,,,,,,,,,,,,8.2,,,,,,6977.0,,,,,,,8886471.0
2020/09,주연테크,044380,컴퓨터와주변기기,203,600.06,105.0,-8.0,-8.0,-6.0,-6.0,-5.0,-1.0,524.0,110.0,414.0,411.0,3.0,109.0,33.0,-13.0,-16.0,10.0,22.0,56.0,-8.04,-5.91,-5.32,-4.08,26.47,315.38,-10.0,,780.0,1.46,,,,54612089.0
