period,shareName,shareCode,marketName,marketCode,assets,currentAssets,inventory,shortTermFinancialAssets,accountsReceivables,contractAssets,otherCurrentAssets,cashAndEquivalents,nonCurrentAssetsHeldForSaleOrDisposedAssets,nonCurrentAssets,tangibleAssets,intangibleAssets,InvestmentProperty,investments,longTermAccountsReceivables,deferredIncomeTaxAssets,otherNonCurrentAssets,liabilities,currentLiabilities,shorTermBonds,shorTermBorrowings,longTernCurrentLiabilities,currentFinancialLiabilities,accountsPayable,currentPortionOfProvision,currentDeferredIncomeTaxLiabilities,contractLiabilities,returnLiabilities,otherCurrentLiabilities,nonCurrentLiabilities,bonds,longTermBorrowings,nonCurrentFinancialLiabilities,longTermAccountsPayable,nonCurrentPortionOfProvision,deferredIncomeTaxLiabilities,otherNonCurrentLiabilities,interestBearingLiabilities,netDebt,capex,equity,controllingInterest,commonStock,hybridSecurities,capitalSurplus,capitalAdjustments,retainedEarnings
2021/09,상보,027580,디스플레이장비및부품,199,1247.0,856.1,183.3,4.6,474.7,,15.1,178.3,,390.9,350.2,14.2,15.2,0.1,4.2,,7.0,825.7,773.9,49.7,412.6,6.1,71.8,230.8,0.5,,,,2.6,51.7,,,1.2,,,,,475.0,296.7,33.4,421.3,421.3,251.8,,220.1,-24.9,-35.5
2021/12(E),상보,027580,디스플레이장비및부품,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,상상인,038540,은행,20,33812.0,24311.7,58.0,524.8,18423.9,,75.4,3207.6,169.3,9500.4,1022.2,527.4,502.1,3729.6,3660.9,25.1,33.1,27328.0,23956.8,130.0,1813.3,537.3,19.2,21329.1,1.1,62.8,,,0.8,3371.2,72.7,120.3,122.9,2572.2,16.3,425.5,,2813.5,-2509.6,69.0,6484.0,5446.2,571.9,,1.7,-193.3,4991.8
2020/09,상상인,038540,은행,20,34247.0,22393.5,57.6,299.0,17949.6,,52.3,2097.1,159.5,11853.5,1014.2,545.4,499.5,4108.2,5627.9,51.6,6.6,27575.6,24642.1,,1792.0,529.0,19.2,22188.8,0.9,63.6,,,0.8,2933.5,59.6,119.3,119.0,2100.2,19.0,473.8,,2636.0,-1308.8,76.8,6671.4,5648.2,571.9,,1.8,-193.3,5192.8
2020/12,상상인,038540,은행,20,36059.3,21660.7,75.0,289.4,17004.8,,39.7,2775.6,97.3,14398.6,990.8,547.1,494.4,4955.7,7288.6,41.8,80.3,29143.9,26626.6,,1499.0,529.0,16.7,24501.7,1.9,43.5,,,0.9,2517.3,61.4,118.3,114.5,1622.8,18.3,572.9,,2338.9,-1946.8,80.7,6915.4,5854.5,571.9,,4.4,-193.3,5362.5
2021/03,상상인,038540,은행,20,44616.5,26708.7,94.9,289.5,17335.5,,90.3,7214.3,97.3,17907.8,979.5,549.6,491.2,6604.2,9097.8,47.2,138.2,37502.4,32228.3,,1860.3,529.0,16.4,29696.2,1.9,70.8,,,1.5,5274.1,63.1,117.3,112.7,4371.0,17.6,577.9,,2698.8,-6278.9,5.4,7114.1,6017.7,571.9,,7.0,-193.2,5508.5
2021/06,상상인,038540,은행,20,43374.3,22082.7,146.6,385.0,17381.7,,53.1,2196.0,99.0,21045.5,973.8,547.8,488.6,8001.4,10892.6,44.9,96.3,35881.5,30368.7,24.0,2059.6,679.4,16.8,27425.3,1.0,131.5,,,2.8,5150.7,,83.7,108.8,4316.6,25.4,598.7,,2972.3,-1328.0,19.1,7492.8,6480.8,571.9,,76.1,-201.0,5886.0
2021/09,상상인,038540,은행,20,47059.7,23550.6,137.0,162.5,19826.9,,56.7,1216.0,99.0,22636.1,977.3,545.4,506.8,7783.7,12688.9,42.3,91.7,39328.1,4500.5,24.0,2188.6,681.8,15.8,1374.6,1.0,174.6,,,1.8,780.6,,77.0,101.0,12.6,21.6,547.6,,3088.3,-300.0,40.0,7731.7,6718.7,571.9,,77.6,-200.9,6108.1
2021/12(E),상상인,038540,은행,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,상상인인더스트리,101000,조선,215,422.7,326.7,59.4,10.7,37.8,,46.7,15.7,156.3,96.0,71.7,2.3,,0.4,21.6,,,151.1,93.7,,20.0,2.7,,51.7,,,,,19.3,57.4,25.6,20.0,8.6,0.5,,,,76.9,50.4,3.1,271.6,271.6,316.6,,421.7,,-466.7
2020/09,상상인인더스트리,101000,조선,215,419.1,326.0,112.0,10.7,47.7,,3.5,5.6,146.5,93.0,70.2,0.6,,0.4,21.8,,,159.3,102.6,,18.0,2.7,,53.9,,,,,28.0,56.7,26.4,20.0,7.9,0.5,,,,75.0,58.7,3.5,259.7,259.7,316.6,,421.7,,-478.6
2020/12,상상인인더스트리,101000,조선,215,419.6,328.4,171.7,10.7,36.3,,2.3,23.0,84.3,91.2,60.5,0.5,8.0,0.5,21.7,,,154.8,98.8,,18.0,2.7,,56.8,1.0,,,,20.3,56.0,27.2,20.0,7.3,0.7,,,,75.2,41.4,4.7,264.8,264.8,316.6,,421.7,,-473.5
2021/03,상상인인더스트리,101000,조선,215,455.4,361.3,222.7,0.3,28.1,,3.5,22.3,84.3,94.2,62.8,0.8,8.0,0.6,22.0,,,170.1,113.4,,18.0,2.7,,65.3,1.0,0.2,,,26.2,56.7,28.1,20.0,6.6,0.7,,,,75.4,52.8,2.6,285.4,285.4,317.9,,421.7,,-454.2
2021/06,상상인인더스트리,101000,조선,215,447.0,348.7,117.0,,93.8,,2.4,49.4,86.0,98.3,66.7,0.8,8.0,0.6,22.2,,,151.6,138.5,,48.0,36.1,,51.9,1.0,,,,1.5,13.1,,4.4,5.9,0.7,,,,94.4,45.0,8.4,295.4,295.4,357.9,,409.9,,-472.3
2021/09,상상인인더스트리,101000,조선,215,430.6,314.5,112.4,,68.7,,10.3,37.0,86.0,116.1,84.4,0.7,7.9,0.7,22.4,,,138.7,130.5,,48.0,33.3,2.8,43.5,1.0,,,,1.8,8.2,,1.1,5.2,0.2,,,,90.4,53.4,20.7,291.8,291.8,358.8,,409.9,,-476.8
2021/12(E),상상인인더스트리,101000,조선,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,상신이디피,091580,핸드셋,207,1560.7,747.9,128.4,31.9,239.0,,23.8,236.0,87.4,812.8,776.3,9.3,,12.0,4.5,10.8,,937.0,801.5,69.9,407.0,102.4,41.9,164.9,,8.6,,,6.7,135.4,,126.8,7.3,1.3,,,,716.7,451.3,54.3,623.8,623.8,63.3,,246.7,-17.0,339.3
2020/09,상신이디피,091580,핸드셋,207,1583.9,780.7,130.5,20.8,245.3,,22.8,359.5,,803.2,763.8,8.6,,15.6,4.2,11.0,,882.9,788.0,50.0,402.0,78.6,44.6,200.5,,5.3,,,6.9,94.9,,86.8,6.7,1.4,,,,627.4,249.4,75.1,701.0,701.0,65.1,,287.9,-17.1,371.3
2020/12,상신이디피,091580,핸드셋,207,1613.7,789.0,121.5,6.8,249.8,,48.3,361.4,,824.7,771.2,8.6,,20.2,3.3,21.4,,889.6,788.7,46.7,413.1,51.8,54.9,203.4,,14.0,,,4.7,100.9,,80.4,5.8,1.5,,13.2,,611.4,245.1,126.1,724.1,724.1,65.5,,295.3,-17.1,401.5
2021/03,상신이디피,091580,핸드셋,207,1671.9,840.3,143.3,7.0,235.2,,66.6,386.8,,831.7,777.9,9.5,,18.4,2.8,23.1,,874.4,783.7,32.9,416.1,55.2,31.4,221.0,,24.3,,,2.9,90.7,,71.7,5.2,0.5,,13.4,,578.8,186.6,28.7,797.5,797.5,66.7,,321.7,-17.1,438.1
2021/06,상신이디피,091580,핸드셋,207,1768.5,810.7,172.5,4.5,277.7,,43.9,312.0,,957.8,899.6,9.1,,20.7,4.8,23.6,,932.7,804.4,33.6,415.8,14.3,30.0,276.6,,30.5,,,3.7,128.2,,106.5,7.9,0.5,,13.3,,582.6,267.8,183.0,835.8,835.8,66.7,,321.7,-17.1,473.3
2021/09,상신이디피,091580,핸드셋,207,1922.9,902.7,190.4,3.5,386.1,,48.0,274.1,,1020.2,965.1,8.7,,16.4,5.3,24.7,,981.4,862.1,18.7,486.0,25.0,26.9,279.3,,22.7,,,3.6,119.3,,98.3,6.6,0.5,,13.9,,639.1,362.9,244.5,941.5,941.5,67.9,,360.0,,502.0
2021/12(E),상신이디피,091580,핸드셋,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,상신전자,263810,전자장비와기기,197,500.4,400.3,172.0,48.4,111.7,,11.5,56.8,,100.1,76.9,0.4,,8.1,,3.2,11.4,144.2,139.0,,73.5,,2.8,60.9,,1.9,,,0.0,5.1,,,2.6,2.5,,,,78.9,-18.5,4.7,356.3,356.3,71.2,,57.1,-0.2,224.2
2020/09,상신전자,263810,전자장비와기기,197,590.8,479.8,183.3,45.0,150.9,,17.0,83.5,,111.0,88.5,0.4,,8.1,,3.3,10.7,225.6,211.2,,73.9,,2.6,131.9,,2.8,,,,14.4,,8.8,3.1,2.5,,,,88.4,-32.3,18.4,365.2,365.2,71.2,,57.1,-0.2,233.6
2020/12,상신전자,263810,전자장비와기기,197,609.7,478.5,199.0,42.9,161.0,,18.1,57.4,,131.2,112.9,0.4,,6.5,,4.7,6.7,248.3,230.6,,105.8,,2.0,121.1,,1.8,,,,17.7,,11.8,2.8,1.9,,,,122.3,27.6,48.1,361.4,361.4,71.2,,57.1,-0.2,233.5
2021/03,상신전자,263810,전자장비와기기,197,638.4,490.6,208.1,37.9,182.2,,18.8,43.6,,147.7,131.5,0.4,,4.4,,4.7,6.8,265.6,222.5,,96.9,,1.6,120.9,,3.1,,,,43.1,,37.4,2.4,1.2,,,,138.2,57.4,19.6,372.8,372.8,71.2,,57.1,-0.2,242.8
2021/06,상신전자,263810,전자장비와기기,197,656.1,504.9,236.5,,167.8,,15.9,45.4,,151.2,136.0,0.4,,4.0,,4.2,6.7,277.8,217.6,,84.5,,9.5,115.2,,1.7,,,6.8,60.2,,54.0,4.2,,,,,144.4,59.7,24.4,378.2,378.2,71.2,,57.1,-0.2,247.1
2021/09,상신전자,263810,전자장비와기기,197,658.6,511.2,222.7,,183.3,,15.9,49.4,,147.4,135.3,0.4,,2.1,,2.7,6.9,267.7,209.5,,95.9,,,93.8,,3.2,,,7.4,58.2,,54.0,,,,,,161.4,72.1,24.8,390.9,390.9,71.2,,57.1,-0.2,253.8
2021/12(E),상신전자,263810,전자장비와기기,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,상아프론테크,089980,전자장비와기기,197,2511.8,1342.3,290.4,303.7,510.3,,32.8,204.9,,1169.5,1073.7,7.9,8.8,12.3,60.6,,6.2,1053.5,915.5,,705.0,1.1,,117.6,0.7,6.2,,,9.7,138.1,,83.1,,,,24.7,,882.0,375.1,33.5,1458.3,1458.3,78.6,,487.5,-58.6,949.0
2020/09,상아프론테크,089980,전자장비와기기,197,2869.0,1690.9,311.7,468.6,595.6,,39.8,274.6,,1178.1,1082.5,7.9,8.8,12.6,60.4,,6.0,1341.3,994.2,,668.3,29.3,27.4,232.7,0.7,23.3,,,12.4,347.1,234.2,55.8,0.4,19.7,,24.9,,988.4,269.5,61.7,1527.7,1527.7,78.6,,547.7,-58.6,955.7
2020/12,상아프론테크,089980,전자장비와기기,197,2833.5,1598.1,297.2,458.1,641.3,,32.5,166.9,,1235.4,1135.7,8.0,8.7,21.0,56.2,,5.8,1333.3,940.9,,631.0,27.2,0.4,268.4,0.7,6.2,,,7.0,392.4,258.4,61.1,0.3,23.8,,43.6,,978.4,355.6,146.1,1500.2,1500.2,78.6,,549.2,-58.6,937.1
2021/03,상아프론테크,089980,전자장비와기기,197,2951.6,1586.6,323.6,348.7,667.4,,61.3,185.4,,1365.0,1265.1,7.9,8.7,21.8,55.8,,5.7,1446.0,1049.4,,639.4,28.3,0.8,335.5,0.7,6.2,,,38.5,396.7,,324.9,0.6,23.7,,43.3,,993.8,461.4,136.2,1505.5,1505.5,78.6,,549.2,-58.6,934.6
2021/06,상아프론테크,089980,전자장비와기기,197,3095.4,1668.9,335.4,432.2,627.6,,47.5,226.0,,1426.5,1332.5,8.4,8.7,18.0,53.1,,5.8,1518.9,883.8,,549.6,,97.7,205.2,0.7,10.4,,,20.1,635.1,,567.0,24.5,,,43.6,,1117.6,460.6,216.4,1576.6,1576.6,78.6,,598.6,-58.6,952.8
2021/09,상아프론테크,089980,전자장비와기기,197,3158.1,1647.2,369.1,406.2,653.5,,45.5,172.8,,1510.9,1411.4,8.3,8.6,21.3,56.4,,4.9,1400.4,888.6,,553.2,,105.6,175.5,0.7,28.6,,,25.0,511.7,,439.8,,,,43.2,,1018.3,441.7,311.6,1757.7,1757.7,79.6,,708.8,-44.1,993.8
2021/12(E),상아프론테크,089980,전자장비와기기,197,2960.0,1541.0,,,,,,,,,,,,,,,,1369.0,941.0,,,,,,,,,,,428.0,,,,,,,,,570.0,,1591.0,1591.0,79.0,,,,
2020/06,상지카일룸,042940,건설,42,1734.9,646.9,0.2,344.5,37.2,,64.1,198.0,,1088.0,3.5,44.3,410.1,555.1,71.0,,4.1,1280.0,1256.8,448.6,550.2,,139.6,96.8,0.7,0.1,,,20.7,23.1,,,1.1,16.1,5.1,,,1004.0,804.0,0.4,454.9,427.6,230.2,,609.8,-8.0,-410.0
2020/09,상지카일룸,042940,건설,42,1746.4,644.2,0.2,433.4,31.1,,29.6,149.1,,1102.3,2.9,44.3,407.2,569.1,72.4,,6.3,1184.2,1164.9,344.8,568.2,,158.9,91.3,,0.1,,,1.6,19.2,,,2.6,10.6,5.3,,,920.5,769.5,0.4,562.3,559.2,288.0,,713.4,-8.0,-440.0
2020/12,상지카일룸,042940,건설,42,1853.2,1063.0,0.2,404.6,59.1,,162.0,103.7,261.5,790.2,6.0,1.8,395.7,372.4,8.7,,5.5,1241.3,1223.4,344.7,547.7,,98.0,178.2,,,,,16.4,17.9,,,2.0,8.6,7.1,,,898.1,723.8,4.0,611.9,606.1,288.0,,718.6,-8.0,-393.9
2021/03,상지카일룸,042940,건설,42,1645.8,868.8,18.2,141.7,54.5,,192.4,182.0,164.1,777.0,5.3,1.7,395.5,361.1,9.0,,4.4,1069.9,711.5,359.0,0.4,,102.0,147.5,,,,,64.2,358.4,,335.0,1.5,12.1,9.6,,,698.6,400.7,,575.9,570.1,292.3,,724.9,-8.0,-440.5
2021/06,상지카일룸,042940,건설,42,1461.6,1032.7,389.3,174.1,65.9,,32.8,237.8,53.8,428.9,5.9,1.7,183.9,216.7,12.6,,7.9,1067.0,708.7,280.4,120.7,,154.0,35.0,,,,,118.0,358.4,,335.0,3.9,9.6,9.6,,,743.4,409.9,1.9,394.6,389.7,303.0,,747.4,-8.0,-654.1
2021/09,상지카일룸,042940,건설,42,1682.0,1243.8,352.3,218.7,65.0,,79.1,398.1,53.8,438.2,5.3,1.8,190.7,224.5,9.3,,6.8,1034.8,676.7,184.5,120.9,,90.6,38.2,2.0,,,,240.7,358.0,,335.0,1.7,14.7,6.4,,,646.6,169.9,2.3,647.2,642.4,387.7,,909.3,-8.0,-648.0
2021/12(E),상지카일룸,042940,건설,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,새로닉스,042600,가정용기기와용품,214,1345.1,577.8,134.5,20.3,217.6,,9.8,166.6,,767.4,349.0,2.0,,410.8,,3.9,1.7,533.2,336.0,,193.1,17.4,0.9,124.6,,,,,0.0,197.2,,73.8,6.6,4.7,,59.4,,290.9,85.7,40.2,811.9,794.0,62.1,,43.5,-4.6,639.3
2020/09,새로닉스,042600,가정용기기와용품,214,1476.9,541.8,123.5,3.2,337.7,,14.8,53.3,,935.1,335.8,1.9,,589.1,2.9,3.8,1.6,631.3,431.2,,237.5,5.9,1.8,186.0,,,,,,200.1,,76.7,6.6,4.6,,58.1,,327.6,271.1,40.8,845.6,827.1,62.1,,43.5,-4.6,680.1
2020/12,새로닉스,042600,가정용기기와용품,214,1388.1,511.3,162.7,3.2,245.0,,11.8,68.6,,876.8,338.1,1.8,,531.0,0.2,4.2,1.4,611.7,425.2,,234.5,18.5,,170.2,,0.6,,,1.3,186.5,,69.1,19.8,,,39.5,,341.7,269.9,46.4,776.3,760.4,62.1,,43.5,-4.6,657.5
2021/03,새로닉스,042600,가정용기기와용품,214,1432.7,557.1,189.6,3.2,295.2,,12.3,39.7,,875.6,341.9,1.7,,523.3,2.8,4.4,1.5,649.5,454.7,,240.2,16.5,0.4,196.9,,0.7,,,,194.8,,78.6,19.0,5.8,,37.1,,354.3,311.4,7.4,783.2,766.5,62.1,,43.5,-4.6,648.6
2021/06,새로닉스,042600,가정용기기와용품,214,1462.6,600.6,203.2,3.2,321.4,,20.1,32.0,,862.0,333.4,1.7,,518.8,2.3,4.4,1.5,685.3,514.6,,273.4,27.7,7.5,205.3,,0.7,,,,170.7,,58.2,16.3,5.8,,35.6,,382.1,347.0,13.7,777.3,762.4,62.1,,43.5,-4.6,642.0
2021/09,새로닉스,042600,가정용기기와용품,214,2552.1,670.4,218.7,0.1,361.9,,19.6,51.0,,1881.7,337.2,1.6,,1534.2,2.6,4.6,1.6,1253.0,957.8,,690.6,33.1,0.7,213.4,,19.9,,,0.2,295.2,,57.8,17.0,6.1,,159.4,,798.4,747.4,20.2,1299.1,1275.1,62.1,,43.5,-4.6,1135.7
2021/12(E),새로닉스,042600,가정용기기와용품,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,샘씨엔에스,252990,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/09,샘씨엔에스,252990,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/12,샘씨엔에스,252990,반도체와반도체장비,202,467.2,171.1,37.8,0.7,32.8,,0.6,99.2,,296.1,57.7,211.9,,2.7,,12.0,11.7,222.5,183.9,,150.0,4.8,6.2,14.8,1.1,6.4,,,,38.6,,21.5,5.7,1.3,,,,188.3,88.6,7.0,244.7,244.7,200.0,,,-8.0,52.7
2021/03,샘씨엔에스,252990,반도체와반도체장비,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06,샘씨엔에스,252990,반도체와반도체장비,202,1039.0,569.8,35.9,325.2,58.0,,0.5,150.3,,469.2,241.4,208.8,,2.7,,6.8,9.4,78.6,46.0,,,5.4,17.4,14.1,,6.5,,,2.5,32.7,,18.8,5.9,,,,,33.9,-441.4,193.8,960.3,960.3,250.8,,609.2,-8.1,108.4
2021/09,샘씨엔에스,252990,반도체와반도체장비,202,1080.3,602.5,30.9,405.1,53.0,,6.3,107.1,,477.9,240.0,208.0,,14.7,,6.8,8.2,82.4,49.5,,,5.4,6.1,5.5,,5.1,,,14.2,32.9,,17.4,5.6,,,,,44.4,-467.6,196.4,997.9,997.9,250.8,,609.2,-8.1,146.0
2021/12(E),샘씨엔에스,252990,반도체와반도체장비,202,611.0,319.0,,,,,,,,,,,,,,,,235.0,192.0,,,,,,,,,,,43.0,,,,,,,,,-32.0,,376.0,376.0,200.0,,,,
2020/06,샘코,263540,우주항공과국방,216,434.3,172.2,91.1,0.9,44.7,,4.9,30.5,,262.1,252.3,4.3,,5.6,,,,380.0,267.4,,62.5,59.6,4.9,120.4,,,,,2.6,112.6,,82.0,1.9,0.5,,,,207.9,177.4,6.2,54.3,54.3,53.1,,311.0,10.2,-317.1
2020/09,샘코,263540,우주항공과국방,216,467.3,205.7,151.7,2.5,31.7,,17.5,2.3,,261.5,250.5,3.9,,7.2,,,,360.9,270.2,,62.5,80.8,17.0,89.1,,,,,2.5,90.8,,57.1,3.2,,,,,206.3,204.0,9.4,106.3,106.3,69.0,,310.9,10.2,-280.9
2020/12,샘코,263540,우주항공과국방,216,424.6,167.7,100.4,1.4,43.9,,11.6,10.4,,257.0,239.1,4.9,,8.4,,,4.6,346.5,266.8,,63.8,82.6,19.6,81.9,,,,,1.1,79.7,,49.2,2.3,,,,,200.5,189.5,14.1,78.2,78.2,89.6,,310.8,10.2,-327.7
2021/03,샘코,263540,우주항공과국방,216,419.3,165.9,82.5,1.0,41.6,,15.0,25.8,,253.3,233.9,4.4,,9.9,,,5.2,324.8,259.9,,62.5,90.9,18.8,70.4,,,,,1.1,64.9,,33.6,1.9,,,,,192.2,166.4,1.7,94.5,94.5,149.6,,310.4,10.2,-371.0
2021/06,샘코,263540,우주항공과국방,216,464.0,216.8,108.9,1.5,46.9,,15.5,43.9,,247.2,230.0,8.9,,5.4,,,2.9,366.4,306.1,,62.5,66.7,12.0,44.6,,,,,105.4,60.3,,30.6,0.5,,,,,163.4,119.5,5.5,97.6,97.6,149.6,,310.4,10.2,-367.9
2021/09,샘코,263540,우주항공과국방,216,427.0,191.4,100.2,4.0,49.7,,15.6,21.8,,235.6,222.9,8.5,,3.3,,,0.9,365.4,309.1,,72.5,51.0,27.8,52.5,,,,,105.4,56.2,,27.7,-0.8,,,,,153.0,131.2,5.5,61.6,61.6,7.5,,452.5,10.1,-403.8
2021/12(E),샘코,263540,우주항공과국방,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,서남,294630,에너지장비및서비스,205,188.3,83.9,27.2,0.2,5.3,,0.9,50.1,,104.4,64.9,3.1,,36.2,,,0.3,39.9,16.5,,10.0,,0.6,5.7,,,,,0.0,23.4,,8.0,0.6,1.7,,1.4,,19.2,-31.1,11.2,148.4,148.4,101.8,,524.3,3.9,-486.4
2020/09,서남,294630,에너지장비및서비스,205,173.3,81.5,25.0,0.1,0.8,,0.6,19.8,,91.8,64.0,2.9,,24.5,,,0.3,39.3,15.3,,10.0,,0.5,4.5,,,,,,23.9,,8.0,0.6,1.7,,1.4,,19.1,-35.6,11.4,134.1,134.1,101.8,,524.3,3.7,-500.6
2020/12,서남,294630,에너지장비및서비스,205,160.4,69.5,23.8,0.1,0.7,,0.5,9.1,,90.9,62.7,3.1,,25.1,,,,39.5,15.4,,10.0,,0.6,4.9,,,,,,24.0,,8.0,0.5,1.7,,1.4,,18.9,-25.0,11.5,120.9,120.9,101.8,,524.3,3.7,-513.8
2021/03,서남,294630,에너지장비및서비스,205,154.7,75.1,22.3,3.0,0.4,,0.5,13.7,,79.7,61.3,3.0,,15.3,,,,41.8,21.6,,10.0,,0.3,11.3,,,,,,20.2,,8.0,0.5,0.4,,1.4,,18.8,-29.7,0.1,112.9,112.9,103.2,,529.3,2.8,-527.2
2021/06,서남,294630,에너지장비및서비스,205,144.5,65.8,26.7,0.1,0.7,,0.3,12.9,,78.7,60.3,2.8,,15.3,,,0.3,36.8,16.0,,10.0,,0.5,5.5,,,,,,20.8,,8.0,0.4,0.5,,1.4,,18.6,-19.1,0.5,107.7,107.7,103.2,,529.3,2.8,-532.4
2021/09,서남,294630,에너지장비및서비스,205,136.0,47.3,30.1,1.1,1.1,,0.6,7.2,,88.7,59.8,2.6,,26.0,,,0.3,35.5,15.2,,10.0,0.3,0.4,4.4,,,,,,20.3,,8.0,0.6,0.4,,1.4,,19.3,4.0,0.8,100.5,100.5,103.2,,529.3,2.8,-539.6
2021/12(E),서남,294630,에너지장비및서비스,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/06,서린바이오,038070,생물공학,146,790.3,425.4,113.8,158.3,84.1,,40.5,19.4,,364.9,254.6,27.6,,62.5,,20.2,0.1,170.0,121.3,,10.1,0.3,0.2,73.8,,5.7,,,3.8,48.7,,5.7,,19.1,,,,16.2,-161.5,0.8,620.3,606.4,40.0,,185.2,-30.1,411.3
2020/09,서린바이오,038070,생물공학,146,804.5,395.1,128.6,123.7,96.7,,5.2,35.6,,409.4,254.0,26.8,,107.8,,20.7,0.1,171.3,124.6,,1.7,1.6,0.1,79.0,,7.9,,,3.0,46.7,,4.4,,17.8,,,,7.8,-151.5,3.1,633.2,619.6,40.0,,184.9,-29.8,424.5
2020/12,서린바이오,038070,생물공학,146,782.5,414.6,117.5,113.6,89.1,,9.5,85.0,,367.9,145.3,25.6,106.5,63.8,,26.5,0.2,168.6,135.3,,1.4,2.3,,82.0,,7.5,,,2.2,33.3,,3.7,0.1,17.8,,,,7.5,-191.1,4.0,613.8,599.2,40.0,,184.9,-29.8,440.2
2021/03,서린바이오,038070,생물공학,146,799.1,433.0,105.4,123.1,111.8,,4.3,88.4,,366.1,147.6,24.1,105.9,64.2,,24.1,0.1,177.1,143.8,,1.7,3.0,0.1,96.1,,6.3,,,4.5,33.3,,3.0,,17.8,,,,7.7,-203.8,3.9,621.9,608.3,41.5,,184.9,-29.8,446.9
2021/06,서린바이오,038070,생물공학,146,872.1,488.5,128.2,119.3,136.6,,6.6,97.8,,383.5,150.9,23.2,105.4,77.9,,25.2,0.9,234.0,198.0,,1.8,3.0,0.4,146.3,,12.0,,,3.8,36.0,,2.3,0.5,17.8,,,,8.1,-209.0,9.3,638.1,622.9,41.5,,184.9,-30.6,462.4
2021/09,서린바이오,038070,생물공학,146,985.5,665.1,108.2,303.8,134.1,,12.6,106.4,,320.4,151.5,22.2,44.6,75.4,,25.9,0.9,214.7,193.8,,1.8,2.5,0.5,109.7,,43.1,,,3.0,20.9,,2.2,0.4,1.5,,,,7.4,-402.8,9.9,770.8,754.7,41.5,,185.2,-30.9,594.1
2021/12(E),서린바이오,038070,생물공학,146,829.0,476.0,,,,,,,,,,,,,,,,182.0,149.0,,,,,,,,,,,33.0,,,,,,,,,-214.0,,647.0,634.0,42.0,,,,
2020/06,서부T&D,006730,"호텔,레스토랑,레저",161,18542.4,813.3,5.0,605.4,47.2,,12.4,142.2,,17729.1,8725.7,10.7,8940.2,30.0,0.6,,21.9,12075.6,7006.4,,1090.0,4660.7,6.1,1199.1,,,,,50.5,5069.1,,2079.1,16.7,746.3,,2003.7,209.6,7836.7,7089.3,6.3,6466.8,6456.9,290.7,,1355.6,-175.5,4061.8
2020/09,서부T&D,006730,"호텔,레스토랑,레저",161,18451.7,629.2,5.3,443.4,43.1,,6.7,129.1,,17822.4,8677.7,9.8,8955.3,149.8,0.5,,29.4,12053.3,2854.1,,1090.0,470.9,5.0,1211.5,,,,,76.7,9199.3,,6226.3,15.9,733.9,,2000.5,203.7,7793.7,7231.2,19.0,6398.3,6388.4,290.7,,1355.6,-175.5,3992.1
2020/12,서부T&D,006730,"호텔,레스토랑,레저",161,19789.4,1963.4,4.6,1580.7,56.1,,164.2,157.7,,17826.0,8543.8,9.4,9212.2,28.2,0.5,,31.9,13486.7,3811.2,,1617.1,781.0,4.0,1318.4,,16.1,,,74.5,9675.6,,6715.8,5.0,739.9,,1967.8,194.7,9120.1,7382.0,31.1,6302.7,6259.4,290.7,,1355.6,-214.1,3891.2
2021/03,서부T&D,006730,"호텔,레스토랑,레저",161,19215.5,1429.7,4.6,1207.7,56.7,,7.3,153.2,,17785.7,8502.2,9.7,9212.2,28.4,0.6,,32.7,12996.6,3348.8,,1437.7,792.8,2.6,1034.3,,16.1,,,65.4,9647.7,,6692.1,8.0,730.0,,1970.0,190.0,8931.7,7571.1,1.7,6218.9,6174.8,296.3,,1355.6,-214.1,3800.0
2021/06,서부T&D,006730,"호텔,레스토랑,레저",161,19108.3,1331.0,5.5,1003.5,60.2,,6.8,254.7,,17777.3,8477.4,8.6,9212.6,30.5,1.0,,47.2,13016.1,3016.4,,1437.8,385.3,2.8,1137.7,,,,,52.8,9999.7,,7087.3,6.1,738.7,,1980.7,186.9,8919.3,7661.3,10.5,6092.2,6046.4,296.3,,1355.6,-214.4,3670.9
